Angle (deg),Magnitude (dB),Phase (deg)
35.9,-6.34069,-47.9459
36.0,-6.34801,-48.0103
36.1,-6.35535,-48.0751
36.2,-6.36271,-48.1402
36.3,-6.37011,-48.2056
36.4,-6.37752,-48.2715
36.5,-6.38497,-48.3377
36.6,-6.39244,-48.4042
36.7,-6.39994,-48.4712
36.8,-6.40746,-48.5385
36.9,-6.41501,-48.6062
37.0,-6.42259,-48.6742
37.1,-6.43019,-48.7427
37.2,-6.43782,-48.8115
37.3,-6.44548,-48.8807
37.4,-6.45316,-48.9503
37.5,-6.46087,-49.0203
37.6,-6.4686,-49.0907
37.7,-6.47637,-49.1615
37.8,-6.48415,-49.2327
37.9,-6.49197,-49.3042
38.0,-6.49981,-49.3762
38.1,-6.50768,-49.4486
38.2,-6.51557,-49.5214
38.3,-6.52349,-49.5946
38.4,-6.53144,-49.6682
38.5,-6.53941,-49.7422
38.6,-6.54741,-49.8166
38.7,-6.55543,-49.8915
38.8,-6.56349,-49.9668
38.9,-6.57156,-50.0425
39.0,-6.57967,-50.1186
39.1,-6.5878,-50.1951
39.2,-6.59596,-50.2721
39.3,-6.60414,-50.3495
39.4,-6.61235,-50.4274
39.5,-6.62059,-50.5057
39.6,-6.62885,-50.5844
39.7,-6.63714,-50.6636
39.8,-6.64546,-50.7433
39.9,-6.6538,-50.8234
40.0,-6.66217,-50.9039
40.1,-6.67057,-50.9849
40.2,-6.67899,-51.0664
40.3,-6.68743,-51.1483
40.4,-6.69591,-51.2307
40.5,-6.70441,-51.3135
40.6,-6.71293,-51.3968
40.7,-6.72149,-51.4806
40.8,-6.73006,-51.5649
40.9,-6.73867,-51.6497
41.0,-6.7473,-51.7349
41.1,-6.75595,-51.8206
41.2,-6.76464,-51.9068
41.3,-6.77334,-51.9936
41.4,-6.78208,-52.0808
41.5,-6.79084,-52.1685
41.6,-6.79962,-52.2567
41.7,-6.80843,-52.3454
41.8,-6.81727,-52.4346
41.9,-6.82613,-52.5243
42.0,-6.83502,-52.6146
42.1,-6.84393,-52.7053
42.2,-6.85287,-52.7966
42.3,-6.86184,-52.8884
42.4,-6.87083,-52.9808
42.5,-6.87984,-53.0736
42.6,-6.88888,-53.167
42.7,-6.89794,-53.261
42.8,-6.90703,-53.3555
42.9,-6.91615,-53.4505
43.0,-6.92529,-53.5461
43.1,-6.93445,-53.6422
43.2,-6.94364,-53.7389
43.3,-6.95285,-53.8361
43.4,-6.96209,-53.9339
43.5,-6.97135,-54.0323
43.6,-6.98064,-54.1313
43.7,-6.98995,-54.2308
43.8,-6.99928,-54.3309
43.9,-7.00864,-54.4316
44.0,-7.01802,-54.5329
44.1,-7.02743,-54.6347
44.2,-7.03686,-54.7372
44.3,-7.04631,-54.8402
44.4,-7.05579,-54.9439
44.5,-7.06528,-55.0481
44.6,-7.07481,-55.153
44.7,-7.08435,-55.2585
44.8,-7.09392,-55.3646
44.9,-7.10351,-55.4713
45.0,-7.11312,-55.5787
45.1,-7.12276,-55.6866
45.2,-7.13241,-55.7953
45.3,-7.14209,-55.9045
45.4,-7.15179,-56.0144
45.5,-7.16151,-56.1249
45.6,-7.17126,-56.2361
45.7,-7.18102,-56.348
45.8,-7.19081,-56.4605
45.9,-7.20062,-56.5736
46.0,-7.21044,-56.6875
46.1,-7.22029,-56.802
46.2,-7.23016,-56.9172
46.3,-7.24005,-57.033
46.4,-7.24996,-57.1496
46.5,-7.25988,-57.2668
46.6,-7.26983,-57.3848
46.7,-7.2798,-57.5034
46.8,-7.28978,-57.6228
46.9,-7.29979,-57.7428
47.0,-7.30981,-57.8636
47.1,-7.31985,-57.9851
47.2,-7.32991,-58.1073
47.3,-7.33998,-58.2302
47.4,-7.35007,-58.3539
47.5,-7.36018,-58.4783
47.6,-7.37031,-58.6035
47.7,-7.38045,-58.7294
47.8,-7.39061,-58.856
47.9,-7.40079,-58.9834
48.0,-7.41098,-59.1116
48.1,-7.42119,-59.2405
48.2,-7.43141,-59.3702
48.3,-7.44164,-59.5007
48.4,-7.45189,-59.632
48.5,-7.46216,-59.7641
48.6,-7.47243,-59.8969
48.7,-7.48272,-60.0306
48.8,-7.49303,-60.165
48.9,-7.50334,-60.3003
49.0,-7.51367,-60.4364
49.1,-7.52401,-60.5733
49.2,-7.53436,-60.711
49.3,-7.54472,-60.8496
49.4,-7.55509,-60.989
49.5,-7.56547,-61.1292
49.6,-7.57586,-61.2703
49.7,-7.58626,-61.4122
49.8,-7.59667,-61.555
49.9,-7.60709,-61.6987
50.0,-7.61751,-61.8432
50.1,-7.62794,-61.9886
50.2,-7.63838,-62.1349
50.3,-7.64883,-62.282
50.4,-7.65928,-62.4301
50.5,-7.66973,-62.579
50.6,-7.68019,-62.7289
50.7,-7.69065,-62.8797
50.8,-7.70112,-63.0313
50.9,-7.71159,-63.184
51.0,-7.72206,-63.3375
51.1,-7.73254,-63.492
51.2,-7.74301,-63.6474
51.3,-7.75349,-63.8037
51.4,-7.76396,-63.961
51.5,-7.77444,-64.1193
51.6,-7.78491,-64.2785
51.7,-7.79538,-64.4387
51.8,-7.80585,-64.5998
51.9,-7.81631,-64.762
52.0,-7.82678,-64.9251
52.1,-7.83723,-65.0892
52.2,-7.84768,-65.2543
52.3,-7.85813,-65.4205
52.4,-7.86856,-65.5876
52.5,-7.87899,-65.7558
52.6,-7.88941,-65.9249
52.7,-7.89983,-66.0952
52.8,-7.91023,-66.2664
52.9,-7.92062,-66.4387
53.0,-7.931,-66.612
53.1,-7.94136,-66.7864
53.2,-7.95172,-66.9619
53.3,-7.96205,-67.1384
53.4,-7.97238,-67.316
53.5,-7.98268,-67.4947
53.6,-7.99297,-67.6745
53.7,-8.00324,-67.8553
53.8,-8.0135,-68.0373
53.9,-8.02373,-68.2203
54.0,-8.03394,-68.4045
54.1,-8.04413,-68.5898
54.2,-8.0543,-68.7762
54.3,-8.06444,-68.9638
54.4,-8.07456,-69.1525
54.5,-8.08465,-69.3423
54.6,-8.09471,-69.5333
54.7,-8.10475,-69.7254
54.8,-8.11476,-69.9187
54.9,-8.12473,-70.1132
55.0,-8.13468,-70.3088
55.1,-8.14459,-70.5056
55.2,-8.15446,-70.7037
55.3,-8.1643,-70.9029
55.4,-8.17411,-71.1033
55.5,-8.18388,-71.3049
55.6,-8.1936,-71.5077
55.7,-8.20329,-71.7117
55.8,-8.21294,-71.917
55.9,-8.22254,-72.1235
56.0,-8.2321,-72.3312
56.1,-8.24161,-72.5402
56.2,-8.25108,-72.7504
56.3,-8.26049,-72.9619
56.4,-8.26986,-73.1747
56.5,-8.27918,-73.3887
56.6,-8.28844,-73.6039
56.7,-8.29765,-73.8205
56.8,-8.3068,-74.0383
56.9,-8.31589,-74.2575
57.0,-8.32493,-74.4779
57.1,-8.3339,-74.6996
57.2,-8.34282,-74.9226
57.3,-8.35167,-75.147
57.4,-8.36045,-75.3726
57.5,-8.36917,-75.5996
57.6,-8.37781,-75.8279
57.7,-8.38639,-76.0575
57.8,-8.3949,-76.2885
57.9,-8.40333,-76.5208
58.0,-8.41168,-76.7545
58.1,-8.41996,-76.9895
58.2,-8.42816,-77.2258
58.3,-8.43628,-77.4635
58.4,-8.44431,-77.7026
58.5,-8.45226,-77.9431
58.6,-8.46012,-78.1849
58.7,-8.46789,-78.4281
58.8,-8.47558,-78.6727
58.9,-8.48317,-78.9187
59.0,-8.49066,-79.1661
59.1,-8.49806,-79.4148
59.2,-8.50536,-79.665
59.3,-8.51256,-79.9165
59.4,-8.51966,-80.1695
59.5,-8.52665,-80.4239
59.6,-8.53353,-80.6796
59.7,-8.54031,-80.9368
59.8,-8.54697,-81.1954
59.9,-8.55352,-81.4555
60.0,-8.55995,-81.7169
60.1,-8.56627,-81.9798
60.2,-8.57247,-82.2441
60.3,-8.57854,-82.5098
60.4,-8.58449,-82.7769
60.5,-8.59031,-83.0455
60.6,-8.596,-83.3155
60.7,-8.60156,-83.587
60.8,-8.60699,-83.8598
60.9,-8.61228,-84.1341
61.0,-8.61742,-84.4099
61.1,-8.62243,-84.6871
61.2,-8.6273,-84.9657
61.3,-8.63202,-85.2457
61.4,-8.63659,-85.5272
61.5,-8.64101,-85.8102
61.6,-8.64527,-86.0945
61.7,-8.64938,-86.3803
61.8,-8.65333,-86.6675
61.9,-8.65712,-86.9562
62.0,-8.66074,-87.2463
62.1,-8.6642,-87.5378
62.2,-8.66749,-87.8307
62.3,-8.67061,-88.1251
62.4,-8.67355,-88.4209
62.5,-8.67632,-88.7181
62.6,-8.67891,-89.0167
62.7,-8.68131,-89.3167
62.8,-8.68353,-89.6181
62.9,-8.68557,-89.921
63.0,-8.68741,-90.2252
63.1,-8.68906,-90.5309
63.2,-8.69051,-90.8379
63.3,-8.69177,-91.1463
63.4,-8.69283,-91.4561
63.5,-8.69368,-91.7673
63.6,-8.69433,-92.0798
63.7,-8.69477,-92.3937
63.8,-8.69499,-92.709
63.9,-8.695,-93.0256
64.0,-8.6948,-93.3435
64.1,-8.69438,-93.6628
64.2,-8.69373,-93.9834
64.3,-8.69286,-94.3054
64.4,-8.69176,-94.6286
64.5,-8.69043,-94.9532
64.6,-8.68887,-95.279
64.7,-8.68707,-95.6062
64.8,-8.68504,-95.9346
64.9,-8.68276,-96.2642
65.0,-8.68024,-96.5952
65.1,-8.67748,-96.9273
65.2,-8.67447,-97.2607
65.3,-8.6712,-97.5954
65.4,-8.66769,-97.9312
65.5,-8.66391,-98.2682
65.6,-8.65988,-98.6065
65.7,-8.65559,-98.9459
65.8,-8.65103,-99.2864
65.9,-8.64621,-99.6281
66.0,-8.64112,-99.971
66.1,-8.63575,-100.315
66.2,-8.63012,-100.66
66.3,-8.62421,-101.006
66.4,-8.61802,-101.353
66.5,-8.61155,-101.702
66.6,-8.6048,-102.051
66.7,-8.59777,-102.402
66.8,-8.59045,-102.753
66.9,-8.58284,-103.105
67.0,-8.57494,-103.459
67.1,-8.56674,-103.813
67.2,-8.55825,-104.168
67.3,-8.54947,-104.525
67.4,-8.54038,-104.882
67.5,-8.531,-105.24
67.6,-8.52131,-105.599
67.7,-8.51131,-105.959
67.8,-8.50101,-106.319
67.9,-8.49041,-106.681
68.0,-8.47949,-107.043
68.1,-8.46826,-107.406
68.2,-8.45672,-107.77
68.3,-8.44487,-108.135
68.4,-8.43269,-108.5
68.5,-8.42021,-108.866
68.6,-8.4074,-109.233
68.7,-8.39427,-109.6
68.8,-8.38082,-109.968
68.9,-8.36705,-110.337
69.0,-8.35296,-110.706
69.1,-8.33854,-111.076
69.2,-8.32379,-111.447
69.3,-8.30872,-111.818
69.4,-8.29332,-112.189
69.5,-8.27759,-112.561
69.6,-8.26153,-112.934
69.7,-8.24514,-113.307
69.8,-8.22842,-113.68
69.9,-8.21137,-114.054
70.0,-8.19399,-114.428
70.1,-8.17628,-114.803
70.2,-8.15823,-115.178
70.3,-8.13985,-115.553
70.4,-8.12113,-115.928
70.5,-8.10209,-116.304
70.6,-8.08271,-116.68
70.7,-8.06299,-117.057
70.8,-8.04294,-117.433
70.9,-8.02255,-117.81
71.0,-8.00184,-118.187
71.1,-7.98078,-118.564
71.2,-7.9594,-118.941
71.3,-7.93768,-119.318
71.4,-7.91563,-119.696
71.5,-7.89324,-120.073
71.6,-7.87052,-120.45
71.7,-7.84747,-120.828
71.8,-7.82409,-121.205
71.9,-7.80038,-121.583
72.0,-7.77634,-121.96
72.1,-7.75197,-122.338
72.2,-7.72727,-122.715
72.3,-7.70225,-123.092
72.4,-7.67689,-123.469
72.5,-7.65122,-123.846
72.6,-7.62521,-124.223
72.7,-7.59889,-124.599
72.8,-7.57224,-124.975
72.9,-7.54527,-125.351
73.0,-7.51798,-125.727
73.1,-7.49038,-126.103
73.2,-7.46245,-126.478
73.3,-7.43421,-126.853
73.4,-7.40566,-127.228
73.5,-7.37679,-127.602
73.6,-7.34761,-127.976
73.7,-7.31813,-128.349
73.8,-7.28833,-128.723
73.9,-7.25823,-129.095
74.0,-7.22783,-129.468
74.1,-7.19712,-129.839
74.2,-7.16611,-130.211
74.3,-7.1348,-130.582
74.4,-7.1032,-130.952
74.5,-7.0713,-131.322
74.6,-7.0391,-131.691
74.7,-7.00662,-132.06
74.8,-6.97385,-132.429
74.9,-6.94079,-132.796
75.0,-6.90744,-133.163
75.1,-6.87382,-133.53
75.2,-6.83991,-133.896
75.3,-6.80573,-134.261
75.4,-6.77126,-134.626
75.5,-6.73653,-134.99
75.6,-6.70152,-135.353
75.7,-6.66625,-135.716
75.8,-6.6307,-136.078
75.9,-6.5949,-136.439
76.0,-6.55883,-136.8
76.1,-6.5225,-137.159
76.2,-6.48592,-137.519
76.3,-6.44908,-137.877
76.4,-6.41198,-138.235
76.5,-6.37464,-138.591
76.6,-6.33705,-138.948
76.7,-6.29922,-139.303
76.8,-6.26114,-139.658
76.9,-6.22282,-140.011
77.0,-6.18427,-140.364
77.1,-6.14548,-140.716
77.2,-6.10646,-141.068
77.3,-6.06721,-141.418
77.4,-6.02773,-141.768
77.5,-5.98802,-142.117
77.6,-5.9481,-142.465
77.7,-5.90795,-142.813
77.8,-5.86759,-143.159
77.9,-5.82702,-143.505
78.0,-5.78623,-143.849
78.1,-5.74523,-144.193
78.2,-5.70403,-144.536
78.3,-5.66262,-144.878
78.4,-5.62101,-145.22
78.5,-5.5792,-145.56
78.6,-5.53719,-145.9
78.7,-5.49499,-146.238
78.8,-5.4526,-146.576
78.9,-5.41002,-146.913
79.0,-5.36725,-147.249
79.1,-5.3243,-147.585
79.2,-5.28117,-147.919
79.3,-5.23786,-148.252
79.4,-5.19437,-148.585
79.5,-5.15071,-148.917
79.6,-5.10688,-149.248
79.7,-5.06287,-149.578
79.8,-5.0187,-149.907
79.9,-4.97437,-150.235
80.0,-4.92987,-150.562
80.1,-4.88522,-150.889
80.2,-4.8404,-151.215
80.3,-4.79544,-151.54
80.4,-4.75032,-151.864
80.5,-4.70505,-152.187
80.6,-4.65963,-152.509
80.7,-4.61406,-152.83
80.8,-4.56836,-153.151
80.9,-4.52251,-153.471
81.0,-4.47652,-153.79
81.1,-4.4304,-154.108
81.2,-4.38414,-154.425
81.3,-4.33775,-154.741
81.4,-4.29123,-155.057
81.5,-4.24458,-155.372
81.6,-4.1978,-155.686
81.7,-4.15091,-155.999
81.8,-4.10389,-156.311
81.9,-4.05675,-156.623
82.0,-4.00949,-156.934
82.1,-3.96212,-157.244
82.2,-3.91464,-157.553
82.3,-3.86704,-157.862
82.4,-3.81934,-158.169
82.5,-3.77152,-158.476
82.6,-3.72361,-158.783
82.7,-3.67558,-159.088
82.8,-3.62746,-159.393
82.9,-3.57924,-159.697
83.0,-3.53092,-160.0
83.1,-3.4825,-160.303
83.2,-3.43399,-160.605
83.3,-3.38539,-160.906
83.4,-3.3367,-161.207
83.5,-3.28792,-161.507
83.6,-3.23905,-161.806
83.7,-3.1901,-162.104
83.8,-3.14106,-162.402
83.9,-3.09194,-162.7
84.0,-3.04274,-162.996
84.1,-2.99347,-163.292
84.2,-2.94411,-163.588
84.3,-2.89468,-163.882
84.4,-2.84518,-164.176
84.5,-2.79561,-164.47
84.6,-2.74597,-164.763
84.7,-2.69625,-165.055
84.8,-2.64648,-165.347
84.9,-2.59663,-165.639
85.0,-2.54672,-165.929
85.1,-2.49675,-166.22
85.2,-2.44672,-166.509
85.3,-2.39663,-166.799
85.4,-2.34648,-167.087
85.5,-2.29628,-167.375
85.6,-2.24602,-167.663
85.7,-2.1957,-167.95
85.8,-2.14534,-168.237
85.9,-2.09492,-168.523
86.0,-2.04446,-168.809
86.1,-1.99394,-169.095
86.2,-1.94338,-169.38
86.3,-1.89278,-169.664
86.4,-1.84213,-169.948
86.5,-1.79143,-170.232
86.6,-1.7407,-170.516
86.7,-1.68993,-170.799
86.8,-1.63911,-171.081
86.9,-1.58827,-171.364
87.0,-1.53738,-171.646
87.1,-1.48646,-171.927
87.2,-1.4355,-172.209
87.3,-1.38452,-172.49
87.4,-1.3335,-172.77
87.5,-1.28245,-173.051
87.6,-1.23138,-173.331
87.7,-1.18027,-173.611
87.8,-1.12914,-173.89
87.9,-1.07799,-174.17
88.0,-1.02681,-174.449
88.1,-0.975608,-174.728
88.2,-0.924385,-175.007
88.3,-0.873141,-175.285
88.4,-0.821879,-175.563
88.5,-0.770598,-175.842
88.6,-0.719301,-176.12
88.7,-0.667987,-176.397
88.8,-0.61666,-176.675
88.9,-0.565319,-176.953
