Angle (deg),Magnitude (dB),Phase (deg)
57.5,-12.0819,-12.0819
57.6,-12.1448,-12.1448
57.7,-12.2084,-12.2084
57.8,-12.2729,-12.2729
57.9,-12.338,-12.338
58.0,-12.404,-12.404
58.1,-12.4708,-12.4708
58.2,-12.5384,-12.5384
58.3,-12.6068,-12.6068
58.4,-12.6761,-12.6761
58.5,-12.7462,-12.7462
58.6,-12.8172,-12.8172
58.7,-12.8892,-12.8892
58.8,-12.962,-12.962
58.9,-13.0359,-13.0359
59.0,-13.1106,-13.1106
59.1,-13.1864,-13.1864
59.2,-13.2632,-13.2632
59.3,-13.341,-13.341
59.4,-13.4199,-13.4199
59.5,-13.4999,-13.4999
59.6,-13.5809,-13.5809
59.7,-13.6631,-13.6631
59.8,-13.7465,-13.7465
59.9,-13.831,-13.831
60.0,-13.9168,-13.9168
60.1,-14.0038,-14.0038
60.2,-14.0921,-14.0921
60.3,-14.1818,-14.1818
60.4,-14.2727,-14.2727
60.5,-14.3651,-14.3651
60.6,-14.4588,-14.4588
60.7,-14.5541,-14.5541
60.8,-14.6508,-14.6508
60.9,-14.7491,-14.7491
61.0,-14.8489,-14.8489
61.1,-14.9504,-14.9504
61.2,-15.0535,-15.0535
61.3,-15.1584,-15.1584
61.4,-15.265,-15.265
61.5,-15.3735,-15.3735
61.6,-15.4838,-15.4838
61.7,-15.5961,-15.5961
61.8,-15.7104,-15.7104
61.9,-15.8267,-15.8267
62.0,-15.9452,-15.9452
62.1,-16.0659,-16.0659
62.2,-16.1888,-16.1888
62.3,-16.3141,-16.3141
62.4,-16.4418,-16.4418
62.5,-16.5721,-16.5721
62.6,-16.7049,-16.7049
62.7,-16.8404,-16.8404
62.8,-16.9788,-16.9788
62.9,-17.12,-17.12
63.0,-17.2642,-17.2642
63.1,-17.4116,-17.4116
63.2,-17.5622,-17.5622
63.3,-17.7163,-17.7163
63.4,-17.8738,-17.8738
63.5,-18.035,-18.035
63.6,-18.2,-18.2
63.7,-18.3691,-18.3691
63.8,-18.5423,-18.5423
63.9,-18.7199,-18.7199
64.0,-18.902,-18.902
64.1,-19.089,-19.089
64.2,-19.2809,-19.2809
64.3,-19.4782,-19.4782
64.4,-19.681,-19.681
64.5,-19.8897,-19.8897
64.6,-20.1045,-20.1045
64.7,-20.3258,-20.3258
64.8,-20.5541,-20.5541
64.9,-20.7896,-20.7896
65.0,-21.0328,-21.0328
65.1,-21.2843,-21.2843
65.2,-21.5445,-21.5445
65.3,-21.8141,-21.8141
65.4,-22.0937,-22.0937
65.5,-22.3839,-22.3839
65.6,-22.6856,-22.6856
65.7,-22.9998,-22.9998
65.8,-23.3273,-23.3273
65.9,-23.6692,-23.6692
66.0,-24.0269,-24.0269
66.1,-24.4018,-24.4018
66.2,-24.7954,-24.7954
66.3,-25.2097,-25.2097
66.4,-25.6468,-25.6468
66.5,-26.1092,-26.1092
66.6,-26.5999,-26.5999
66.7,-27.1224,-27.1224
66.8,-27.6808,-27.6808
66.9,-28.2801,-28.2801
67.0,-28.9265,-28.9265
67.1,-29.6276,-29.6276
67.2,-30.3929,-30.3929
67.3,-31.2347,-31.2347
67.4,-32.169,-32.169
67.5,-33.217,-33.217
67.6,-34.4076,-34.4076
67.7,-35.7812,-35.7812
67.8,-37.3951,-37.3951
67.9,-39.3282,-39.3282
68.0,-41.6696,-41.6696
68.1,-44.3769,-44.3769
68.2,-46.5273,-46.5273
68.3,-45.9192,-45.9192
68.4,-43.297,-43.297
68.5,-40.6464,-40.6464
68.6,-38.4174,-38.4174
68.7,-36.5664,-36.5664
68.8,-35.0032,-35.0032
68.9,-33.6571,-33.6571
69.0,-32.4777,-32.4777
69.1,-31.4294,-31.4294
69.2,-30.4862,-30.4862
69.3,-29.6292,-29.6292
69.4,-28.8438,-28.8438
69.5,-28.1189,-28.1189
69.6,-27.4457,-27.4457
69.7,-26.8172,-26.8172
69.8,-26.2277,-26.2277
69.9,-25.6726,-25.6726
70.0,-25.1478,-25.1478
70.1,-24.6501,-24.6501
70.2,-24.1769,-24.1769
70.3,-23.7255,-23.7255
70.4,-23.2942,-23.2942
70.5,-22.8809,-22.8809
70.6,-22.4843,-22.4843
70.7,-22.103,-22.103
70.8,-21.7356,-21.7356
70.9,-21.3813,-21.3813
71.0,-21.039,-21.039
71.1,-20.7078,-20.7078
71.2,-20.3871,-20.3871
71.3,-20.0761,-20.0761
71.4,-19.7742,-19.7742
71.5,-19.4809,-19.4809
71.6,-19.1955,-19.1955
71.7,-18.9178,-18.9178
71.8,-18.6471,-18.6471
71.9,-18.3832,-18.3832
72.0,-18.1256,-18.1256
72.1,-17.874,-17.874
72.2,-17.6282,-17.6282
72.3,-17.3878,-17.3878
72.4,-17.1526,-17.1526
72.5,-16.9223,-16.9223
72.6,-16.6967,-16.6967
72.7,-16.4756,-16.4756
72.8,-16.2587,-16.2587
72.9,-16.0459,-16.0459
73.0,-15.8371,-15.8371
73.1,-15.632,-15.632
73.2,-15.4305,-15.4305
73.3,-15.2324,-15.2324
73.4,-15.0377,-15.0377
73.5,-14.8461,-14.8461
73.6,-14.6576,-14.6576
73.7,-14.472,-14.472
73.8,-14.2893,-14.2893
73.9,-14.1093,-14.1093
74.0,-13.932,-13.932
74.1,-13.7572,-13.7572
74.2,-13.5848,-13.5848
74.3,-13.4148,-13.4148
74.4,-13.2472,-13.2472
74.5,-13.0817,-13.0817
74.6,-12.9184,-12.9184
74.7,-12.7572,-12.7572
74.8,-12.5979,-12.5979
74.9,-12.4407,-12.4407
75.0,-12.2853,-12.2853
75.1,-12.1318,-12.1318
75.2,-11.98,-11.98
75.3,-11.83,-11.83
75.4,-11.6816,-11.6816
75.5,-11.5349,-11.5349
75.6,-11.3898,-11.3898
75.7,-11.2462,-11.2462
75.8,-11.1041,-11.1041
75.9,-10.9635,-10.9635
76.0,-10.8243,-10.8243
76.1,-10.6864,-10.6864
76.2,-10.55,-10.55
76.3,-10.4148,-10.4148
76.4,-10.2809,-10.2809
76.5,-10.1483,-10.1483
76.6,-10.0169,-10.0169
76.7,-9.88669,-9.88669
76.8,-9.75764,-9.75764
76.9,-9.62973,-9.62973
77.0,-9.50292,-9.50292
77.1,-9.3772,-9.3772
77.2,-9.25255,-9.25255
77.3,-9.12893,-9.12893
77.4,-9.00632,-9.00632
77.5,-8.88472,-8.88472
77.6,-8.76408,-8.76408
77.7,-8.6444,-8.6444
77.8,-8.52565,-8.52565
77.9,-8.40783,-8.40783
78.0,-8.2909,-8.2909
78.1,-8.17485,-8.17485
78.2,-8.05966,-8.05966
78.3,-7.94533,-7.94533
78.4,-7.83183,-7.83183
78.5,-7.71916,-7.71916
78.6,-7.60729,-7.60729
78.7,-7.49621,-7.49621
78.8,-7.38591,-7.38591
78.9,-7.27638,-7.27638
79.0,-7.16761,-7.16761
79.1,-7.05959,-7.05959
79.2,-6.9523,-6.9523
79.3,-6.84573,-6.84573
79.4,-6.73988,-6.73988
79.5,-6.63474,-6.63474
79.6,-6.53029,-6.53029
79.7,-6.42654,-6.42654
79.8,-6.32346,-6.32346
79.9,-6.22106,-6.22106
80.0,-6.11933,-6.11933
80.1,-6.01826,-6.01826
80.2,-5.91784,-5.91784
80.3,-5.81808,-5.81808
80.4,-5.71895,-5.71895
80.5,-5.62047,-5.62047
80.6,-5.52263,-5.52263
80.7,-5.42542,-5.42542
80.8,-5.32883,-5.32883
80.9,-5.23288,-5.23288
81.0,-5.13754,-5.13754
81.1,-5.04283,-5.04283
81.2,-4.94874,-4.94874
81.3,-4.85527,-4.85527
81.4,-4.76241,-4.76241
81.5,-4.67018,-4.67018
81.6,-4.57856,-4.57856
81.7,-4.48755,-4.48755
81.8,-4.39717,-4.39717
81.9,-4.30741,-4.30741
82.0,-4.21827,-4.21827
82.1,-4.12975,-4.12975
82.2,-4.04186,-4.04186
82.3,-3.9546,-3.9546
82.4,-3.86798,-3.86798
82.5,-3.78199,-3.78199
82.6,-3.69664,-3.69664
82.7,-3.61194,-3.61194
82.8,-3.5279,-3.5279
82.9,-3.44451,-3.44451
83.0,-3.36178,-3.36178
83.1,-3.27972,-3.27972
83.2,-3.19834,-3.19834
83.3,-3.11765,-3.11765
83.4,-3.03765,-3.03765
83.5,-2.95835,-2.95835
83.6,-2.87976,-2.87976
83.7,-2.80189,-2.80189
83.8,-2.72475,-2.72475
83.9,-2.64835,-2.64835
84.0,-2.5727,-2.5727
84.1,-2.49781,-2.49781
84.2,-2.4237,-2.4237
84.3,-2.35037,-2.35037
84.4,-2.27783,-2.27783
84.5,-2.20611,-2.20611
84.6,-2.13521,-2.13521
84.7,-2.06515,-2.06515
84.8,-1.99594,-1.99594
84.9,-1.9276,-1.9276
85.0,-1.86014,-1.86014
85.1,-1.79358,-1.79358
85.2,-1.72792,-1.72792
85.3,-1.6632,-1.6632
85.4,-1.59943,-1.59943
85.5,-1.53661,-1.53661
85.6,-1.47478,-1.47478
85.7,-1.41394,-1.41394
85.8,-1.35412,-1.35412
85.9,-1.29533,-1.29533
86.0,-1.23759,-1.23759
86.1,-1.18093,-1.18093
86.2,-1.12535,-1.12535
86.3,-1.07088,-1.07088
86.4,-1.01753,-1.01753
86.5,-0.965335,-0.965335
86.6,-0.914303,-0.914303
86.7,-0.864455,-0.864455
86.8,-0.815812,-0.815812
86.9,-0.768393,-0.768393
87.0,-0.722217,-0.722217
87.1,-0.677304,-0.677304
87.2,-0.633672,-0.633672
87.3,-0.591342,-0.591342
87.4,-0.550332,-0.550332
87.5,-0.510661,-0.510661
