Angle (deg),Magnitude (dB),Phase (deg)
10.4,-10.6004,-10.6004
10.5,-10.6046,-10.6046
10.6,-10.6089,-10.6089
10.7,-10.6132,-10.6132
10.8,-10.6176,-10.6176
10.9,-10.622,-10.622
11.0,-10.6265,-10.6265
11.1,-10.6311,-10.6311
11.2,-10.6356,-10.6356
11.3,-10.6403,-10.6403
11.4,-10.645,-10.645
11.5,-10.6497,-10.6497
11.6,-10.6545,-10.6545
11.7,-10.6593,-10.6593
11.8,-10.6642,-10.6642
11.9,-10.6692,-10.6692
12.0,-10.6742,-10.6742
12.1,-10.6792,-10.6792
12.2,-10.6843,-10.6843
12.3,-10.6895,-10.6895
12.4,-10.6947,-10.6947
12.5,-10.7,-10.7
12.6,-10.7053,-10.7053
12.7,-10.7107,-10.7107
12.8,-10.7161,-10.7161
12.9,-10.7216,-10.7216
13.0,-10.7271,-10.7271
13.1,-10.7327,-10.7327
13.2,-10.7384,-10.7384
13.3,-10.7441,-10.7441
13.4,-10.7499,-10.7499
13.5,-10.7557,-10.7557
13.6,-10.7616,-10.7616
13.7,-10.7675,-10.7675
13.8,-10.7736,-10.7736
13.9,-10.7796,-10.7796
14.0,-10.7857,-10.7857
14.1,-10.7919,-10.7919
14.2,-10.7982,-10.7982
14.3,-10.8045,-10.8045
14.4,-10.8108,-10.8108
14.5,-10.8173,-10.8173
14.6,-10.8237,-10.8237
14.7,-10.8303,-10.8303
14.8,-10.8369,-10.8369
14.9,-10.8436,-10.8436
15.0,-10.8503,-10.8503
15.1,-10.8571,-10.8571
15.2,-10.864,-10.864
15.3,-10.8709,-10.8709
15.4,-10.8779,-10.8779
15.5,-10.885,-10.885
15.6,-10.8921,-10.8921
15.7,-10.8993,-10.8993
15.8,-10.9065,-10.9065
15.9,-10.9138,-10.9138
16.0,-10.9212,-10.9212
16.1,-10.9287,-10.9287
16.2,-10.9362,-10.9362
16.3,-10.9438,-10.9438
16.4,-10.9515,-10.9515
16.5,-10.9592,-10.9592
16.6,-10.967,-10.967
16.7,-10.9748,-10.9748
16.8,-10.9828,-10.9828
16.9,-10.9908,-10.9908
17.0,-10.9989,-10.9989
17.1,-11.007,-11.007
17.2,-11.0152,-11.0152
17.3,-11.0235,-11.0235
17.4,-11.0319,-11.0319
17.5,-11.0403,-11.0403
17.6,-11.0489,-11.0489
17.7,-11.0575,-11.0575
17.8,-11.0661,-11.0661
17.9,-11.0749,-11.0749
18.0,-11.0837,-11.0837
18.1,-11.0926,-11.0926
18.2,-11.1015,-11.1015
18.3,-11.1106,-11.1106
18.4,-11.1197,-11.1197
18.5,-11.1289,-11.1289
18.6,-11.1382,-11.1382
18.7,-11.1475,-11.1475
18.8,-11.157,-11.157
18.9,-11.1665,-11.1665
19.0,-11.1761,-11.1761
19.1,-11.1858,-11.1858
19.2,-11.1955,-11.1955
19.3,-11.2054,-11.2054
19.4,-11.2153,-11.2153
19.5,-11.2253,-11.2253
19.6,-11.2354,-11.2354
19.7,-11.2456,-11.2456
19.8,-11.2559,-11.2559
19.9,-11.2662,-11.2662
20.0,-11.2767,-11.2767
20.1,-11.2872,-11.2872
20.2,-11.2978,-11.2978
20.3,-11.3085,-11.3085
20.4,-11.3193,-11.3193
20.5,-11.3302,-11.3302
20.6,-11.3411,-11.3411
20.7,-11.3522,-11.3522
20.8,-11.3633,-11.3633
20.9,-11.3746,-11.3746
21.0,-11.3859,-11.3859
21.1,-11.3973,-11.3973
21.2,-11.4088,-11.4088
21.3,-11.4204,-11.4204
21.4,-11.4322,-11.4322
21.5,-11.444,-11.444
21.6,-11.4558,-11.4558
21.7,-11.4678,-11.4678
21.8,-11.4799,-11.4799
21.9,-11.4921,-11.4921
22.0,-11.5044,-11.5044
22.1,-11.5168,-11.5168
22.2,-11.5293,-11.5293
22.3,-11.5419,-11.5419
22.4,-11.5545,-11.5545
22.5,-11.5673,-11.5673
22.6,-11.5802,-11.5802
22.7,-11.5932,-11.5932
22.8,-11.6063,-11.6063
22.9,-11.6195,-11.6195
23.0,-11.6328,-11.6328
23.1,-11.6462,-11.6462
23.2,-11.6597,-11.6597
23.3,-11.6734,-11.6734
23.4,-11.6871,-11.6871
23.5,-11.7009,-11.7009
23.6,-11.7149,-11.7149
23.7,-11.729,-11.729
23.8,-11.7431,-11.7431
23.9,-11.7574,-11.7574
24.0,-11.7718,-11.7718
24.1,-11.7863,-11.7863
24.2,-11.801,-11.801
24.3,-11.8157,-11.8157
24.4,-11.8306,-11.8306
24.5,-11.8455,-11.8455
24.6,-11.8606,-11.8606
24.7,-11.8758,-11.8758
24.8,-11.8912,-11.8912
24.9,-11.9066,-11.9066
25.0,-11.9222,-11.9222
25.1,-11.9379,-11.9379
25.2,-11.9537,-11.9537
25.3,-11.9696,-11.9696
25.4,-11.9857,-11.9857
25.5,-12.0019,-12.0019
25.6,-12.0182,-12.0182
25.7,-12.0346,-12.0346
25.8,-12.0512,-12.0512
25.9,-12.0679,-12.0679
26.0,-12.0847,-12.0847
26.1,-12.1017,-12.1017
26.2,-12.1188,-12.1188
26.3,-12.136,-12.136
26.4,-12.1533,-12.1533
26.5,-12.1708,-12.1708
26.6,-12.1885,-12.1885
26.7,-12.2062,-12.2062
26.8,-12.2241,-12.2241
26.9,-12.2421,-12.2421
27.0,-12.2603,-12.2603
27.1,-12.2786,-12.2786
27.2,-12.2971,-12.2971
27.3,-12.3157,-12.3157
27.4,-12.3344,-12.3344
27.5,-12.3533,-12.3533
27.6,-12.3724,-12.3724
27.7,-12.3915,-12.3915
27.8,-12.4109,-12.4109
27.9,-12.4303,-12.4303
28.0,-12.45,-12.45
28.1,-12.4697,-12.4697
28.2,-12.4897,-12.4897
28.3,-12.5097,-12.5097
28.4,-12.53,-12.53
28.5,-12.5504,-12.5504
28.6,-12.5709,-12.5709
28.7,-12.5916,-12.5916
28.8,-12.6125,-12.6125
28.9,-12.6335,-12.6335
29.0,-12.6547,-12.6547
29.1,-12.6761,-12.6761
29.2,-12.6976,-12.6976
29.3,-12.7193,-12.7193
29.4,-12.7411,-12.7411
29.5,-12.7631,-12.7631
29.6,-12.7853,-12.7853
29.7,-12.8077,-12.8077
29.8,-12.8302,-12.8302
29.9,-12.8529,-12.8529
30.0,-12.8758,-12.8758
30.1,-12.8988,-12.8988
30.2,-12.922,-12.922
30.3,-12.9454,-12.9454
30.4,-12.969,-12.969
30.5,-12.9928,-12.9928
30.6,-13.0167,-13.0167
30.7,-13.0409,-13.0409
30.8,-13.0652,-13.0652
30.9,-13.0897,-13.0897
31.0,-13.1144,-13.1144
31.1,-13.1393,-13.1393
31.2,-13.1644,-13.1644
31.3,-13.1896,-13.1896
31.4,-13.2151,-13.2151
31.5,-13.2408,-13.2408
31.6,-13.2666,-13.2666
31.7,-13.2927,-13.2927
31.8,-13.319,-13.319
31.9,-13.3454,-13.3454
32.0,-13.3721,-13.3721
32.1,-13.399,-13.399
32.2,-13.4261,-13.4261
32.3,-13.4534,-13.4534
32.4,-13.4809,-13.4809
32.5,-13.5086,-13.5086
32.6,-13.5365,-13.5365
32.7,-13.5647,-13.5647
32.8,-13.5931,-13.5931
32.9,-13.6217,-13.6217
33.0,-13.6505,-13.6505
33.1,-13.6795,-13.6795
33.2,-13.7088,-13.7088
33.3,-13.7383,-13.7383
33.4,-13.768,-13.768
33.5,-13.798,-13.798
33.6,-13.8282,-13.8282
33.7,-13.8586,-13.8586
33.8,-13.8893,-13.8893
33.9,-13.9202,-13.9202
34.0,-13.9513,-13.9513
34.1,-13.9827,-13.9827
34.2,-14.0144,-14.0144
34.3,-14.0463,-14.0463
34.4,-14.0784,-14.0784
34.5,-14.1108,-14.1108
34.6,-14.1435,-14.1435
34.7,-14.1764,-14.1764
34.8,-14.2096,-14.2096
34.9,-14.243,-14.243
35.0,-14.2767,-14.2767
35.1,-14.3107,-14.3107
35.2,-14.3449,-14.3449
35.3,-14.3795,-14.3795
35.4,-14.4143,-14.4143
35.5,-14.4493,-14.4493
35.6,-14.4847,-14.4847
35.7,-14.5203,-14.5203
35.8,-14.5563,-14.5563
35.9,-14.5925,-14.5925
36.0,-14.629,-14.629
36.1,-14.6658,-14.6658
36.2,-14.7029,-14.7029
36.3,-14.7403,-14.7403
36.4,-14.778,-14.778
36.5,-14.8161,-14.8161
36.6,-14.8544,-14.8544
36.7,-14.893,-14.893
36.8,-14.932,-14.932
36.9,-14.9713,-14.9713
37.0,-15.0109,-15.0109
37.1,-15.0508,-15.0508
37.2,-15.091,-15.091
37.3,-15.1316,-15.1316
37.4,-15.1726,-15.1726
37.5,-15.2138,-15.2138
37.6,-15.2554,-15.2554
37.7,-15.2974,-15.2974
37.8,-15.3397,-15.3397
37.9,-15.3824,-15.3824
38.0,-15.4254,-15.4254
38.1,-15.4688,-15.4688
38.2,-15.5126,-15.5126
38.3,-15.5567,-15.5567
38.4,-15.6012,-15.6012
38.5,-15.6461,-15.6461
38.6,-15.6913,-15.6913
38.7,-15.737,-15.737
38.8,-15.783,-15.783
38.9,-15.8294,-15.8294
39.0,-15.8763,-15.8763
39.1,-15.9235,-15.9235
39.2,-15.9712,-15.9712
39.3,-16.0193,-16.0193
39.4,-16.0678,-16.0678
39.5,-16.1167,-16.1167
39.6,-16.166,-16.166
39.7,-16.2158,-16.2158
39.8,-16.266,-16.266
39.9,-16.3167,-16.3167
40.0,-16.3678,-16.3678
40.1,-16.4194,-16.4194
40.2,-16.4714,-16.4714
40.3,-16.5239,-16.5239
40.4,-16.5769,-16.5769
40.5,-16.6304,-16.6304
40.6,-16.6843,-16.6843
40.7,-16.7388,-16.7388
40.8,-16.7937,-16.7937
40.9,-16.8492,-16.8492
41.0,-16.9052,-16.9052
41.1,-16.9616,-16.9616
41.2,-17.0186,-17.0186
41.3,-17.0762,-17.0762
41.4,-17.1343,-17.1343
41.5,-17.1929,-17.1929
41.6,-17.2521,-17.2521
41.7,-17.3118,-17.3118
41.8,-17.3722,-17.3722
41.9,-17.4331,-17.4331
42.0,-17.4946,-17.4946
42.1,-17.5567,-17.5567
42.2,-17.6194,-17.6194
42.3,-17.6827,-17.6827
42.4,-17.7466,-17.7466
42.5,-17.8112,-17.8112
42.6,-17.8764,-17.8764
42.7,-17.9422,-17.9422
42.8,-18.0088,-18.0088
42.9,-18.0759,-18.0759
43.0,-18.1438,-18.1438
43.1,-18.2124,-18.2124
43.2,-18.2817,-18.2817
43.3,-18.3517,-18.3517
43.4,-18.4224,-18.4224
43.5,-18.4938,-18.4938
43.6,-18.566,-18.566
43.7,-18.639,-18.639
43.8,-18.7128,-18.7128
43.9,-18.7873,-18.7873
44.0,-18.8627,-18.8627
44.1,-18.9388,-18.9388
44.2,-19.0158,-19.0158
44.3,-19.0936,-19.0936
44.4,-19.1724,-19.1724
44.5,-19.2519,-19.2519
44.6,-19.3324,-19.3324
44.7,-19.4138,-19.4138
44.8,-19.4961,-19.4961
44.9,-19.5794,-19.5794
45.0,-19.6636,-19.6636
45.1,-19.7488,-19.7488
45.2,-19.835,-19.835
45.3,-19.9222,-19.9222
45.4,-20.0104,-20.0104
45.5,-20.0998,-20.0998
45.6,-20.1902,-20.1902
45.7,-20.2817,-20.2817
45.8,-20.3743,-20.3743
45.9,-20.4681,-20.4681
46.0,-20.5631,-20.5631
46.1,-20.6592,-20.6592
46.2,-20.7566,-20.7566
46.3,-20.8553,-20.8553
46.4,-20.9552,-20.9552
46.5,-21.0565,-21.0565
46.6,-21.1591,-21.1591
46.7,-21.263,-21.263
46.8,-21.3684,-21.3684
46.9,-21.4752,-21.4752
47.0,-21.5835,-21.5835
47.1,-21.6933,-21.6933
47.2,-21.8047,-21.8047
47.3,-21.9176,-21.9176
47.4,-22.0322,-22.0322
47.5,-22.1484,-22.1484
47.6,-22.2664,-22.2664
47.7,-22.3861,-22.3861
47.8,-22.5076,-22.5076
47.9,-22.631,-22.631
48.0,-22.7563,-22.7563
48.1,-22.8836,-22.8836
48.2,-23.0129,-23.0129
48.3,-23.1442,-23.1442
48.4,-23.2778,-23.2778
48.5,-23.4135,-23.4135
48.6,-23.5515,-23.5515
48.7,-23.6918,-23.6918
48.8,-23.8346,-23.8346
48.9,-23.9799,-23.9799
49.0,-24.1277,-24.1277
49.1,-24.2783,-24.2783
49.2,-24.4315,-24.4315
49.3,-24.5877,-24.5877
49.4,-24.7468,-24.7468
49.5,-24.9089,-24.9089
49.6,-25.0743,-25.0743
49.7,-25.2429,-25.2429
49.8,-25.4149,-25.4149
49.9,-25.5905,-25.5905
50.0,-25.7698,-25.7698
50.1,-25.9529,-25.9529
50.2,-26.14,-26.14
50.3,-26.3313,-26.3313
50.4,-26.5269,-26.5269
50.5,-26.727,-26.727
50.6,-26.9319,-26.9319
50.7,-27.1417,-27.1417
50.8,-27.3567,-27.3567
50.9,-27.5772,-27.5772
51.0,-27.8033,-27.8033
51.1,-28.0354,-28.0354
51.2,-28.2738,-28.2738
51.3,-28.5188,-28.5188
51.4,-28.7707,-28.7707
51.5,-29.0301,-29.0301
51.6,-29.2971,-29.2971
51.7,-29.5725,-29.5725
51.8,-29.8565,-29.8565
51.9,-30.1497,-30.1497
52.0,-30.4528,-30.4528
52.1,-30.7663,-30.7663
52.2,-31.091,-31.091
52.3,-31.4275,-31.4275
52.4,-31.7767,-31.7767
52.5,-32.1396,-32.1396
52.6,-32.517,-32.517
52.7,-32.9102,-32.9102
52.8,-33.3201,-33.3201
52.9,-33.7482,-33.7482
53.0,-34.1959,-34.1959
53.1,-34.6646,-34.6646
53.2,-35.1559,-35.1559
53.3,-35.6715,-35.6715
53.4,-36.2131,-36.2131
53.5,-36.7822,-36.7822
53.6,-37.3803,-37.3803
53.7,-38.0081,-38.0081
53.8,-38.6652,-38.6652
53.9,-39.3498,-39.3498
54.0,-40.0567,-40.0567
54.1,-40.7759,-40.7759
54.2,-41.4901,-41.4901
54.3,-42.1716,-42.1716
54.4,-42.78,-42.78
54.5,-43.2635,-43.2635
54.6,-43.5669,-43.5669
54.7,-43.6481,-43.6481
54.8,-43.4948,-43.4948
54.9,-43.1304,-43.1304
55.0,-42.6036,-42.6036
55.1,-41.9698,-41.9698
55.2,-41.2775,-41.2775
55.3,-40.5629,-40.5629
55.4,-39.85,-39.85
55.5,-39.1534,-39.1534
55.6,-38.4811,-38.4811
55.7,-37.8372,-37.8372
55.8,-37.2229,-37.2229
55.9,-36.6382,-36.6382
56.0,-36.0819,-36.0819
56.1,-35.5527,-35.5527
56.2,-35.049,-35.049
56.3,-34.5689,-34.5689
56.4,-34.111,-34.111
56.5,-33.6736,-33.6736
56.6,-33.2552,-33.2552
56.7,-32.8546,-32.8546
56.8,-32.4704,-32.4704
56.9,-32.1015,-32.1015
57.0,-31.7468,-31.7468
57.1,-31.4054,-31.4054
57.2,-31.0765,-31.0765
57.3,-30.7591,-30.7591
57.4,-30.4527,-30.4527
57.5,-30.1564,-30.1564
57.6,-29.8698,-29.8698
57.7,-29.5922,-29.5922
57.8,-29.3231,-29.3231
57.9,-29.0621,-29.0621
58.0,-28.8087,-28.8087
58.1,-28.5625,-28.5625
58.2,-28.3232,-28.3232
58.3,-28.0903,-28.0903
58.4,-27.8636,-27.8636
58.5,-27.6427,-27.6427
58.6,-27.4275,-27.4275
58.7,-27.2175,-27.2175
58.8,-27.0126,-27.0126
58.9,-26.8126,-26.8126
59.0,-26.6172,-26.6172
59.1,-26.4263,-26.4263
59.2,-26.2396,-26.2396
59.3,-26.057,-26.057
59.4,-25.8784,-25.8784
59.5,-25.7034,-25.7034
59.6,-25.5321,-25.5321
59.7,-25.3643,-25.3643
59.8,-25.1998,-25.1998
59.9,-25.0386,-25.0386
60.0,-24.8804,-24.8804
60.1,-24.7252,-24.7252
60.2,-24.573,-24.573
60.3,-24.4235,-24.4235
60.4,-24.2767,-24.2767
60.5,-24.1325,-24.1325
60.6,-23.9909,-23.9909
60.7,-23.8516,-23.8516
60.8,-23.7148,-23.7148
60.9,-23.5802,-23.5802
61.0,-23.4478,-23.4478
61.1,-23.3176,-23.3176
61.2,-23.1895,-23.1895
61.3,-23.0634,-23.0634
61.4,-22.9393,-22.9393
61.5,-22.817,-22.817
61.6,-22.6966,-22.6966
61.7,-22.578,-22.578
61.8,-22.4612,-22.4612
61.9,-22.3461,-22.3461
62.0,-22.2326,-22.2326
62.1,-22.1207,-22.1207
62.2,-22.0104,-22.0104
62.3,-21.9016,-21.9016
62.4,-21.7944,-21.7944
62.5,-21.6885,-21.6885
62.6,-21.5841,-21.5841
62.7,-21.481,-21.481
62.8,-21.3793,-21.3793
62.9,-21.2789,-21.2789
63.0,-21.1798,-21.1798
63.1,-21.0819,-21.0819
63.2,-20.9853,-20.9853
63.3,-20.8898,-20.8898
63.4,-20.7955,-20.7955
63.5,-20.7023,-20.7023
63.6,-20.6102,-20.6102
63.7,-20.5192,-20.5192
63.8,-20.4293,-20.4293
63.9,-20.3404,-20.3404
64.0,-20.2525,-20.2525
64.1,-20.1655,-20.1655
64.2,-20.0796,-20.0796
64.3,-19.9946,-19.9946
64.4,-19.9105,-19.9105
64.5,-19.8273,-19.8273
64.6,-19.745,-19.745
64.7,-19.6636,-19.6636
64.8,-19.583,-19.583
64.9,-19.5032,-19.5032
65.0,-19.4242,-19.4242
65.1,-19.3461,-19.3461
65.2,-19.2687,-19.2687
65.3,-19.192,-19.192
65.4,-19.1162,-19.1162
65.5,-19.041,-19.041
65.6,-18.9665,-18.9665
65.7,-18.8928,-18.8928
65.8,-18.8197,-18.8197
65.9,-18.7473,-18.7473
66.0,-18.6755,-18.6755
66.1,-18.6044,-18.6044
66.2,-18.5339,-18.5339
66.3,-18.4641,-18.4641
66.4,-18.3948,-18.3948
66.5,-18.3261,-18.3261
66.6,-18.258,-18.258
66.7,-18.1905,-18.1905
66.8,-18.1235,-18.1235
66.9,-18.057,-18.057
67.0,-17.9911,-17.9911
67.1,-17.9257,-17.9257
67.2,-17.8608,-17.8608
67.3,-17.7964,-17.7964
67.4,-17.7325,-17.7325
67.5,-17.6691,-17.6691
67.6,-17.6061,-17.6061
67.7,-17.5436,-17.5436
67.8,-17.4815,-17.4815
67.9,-17.4199,-17.4199
68.0,-17.3587,-17.3587
68.1,-17.2979,-17.2979
68.2,-17.2375,-17.2375
68.3,-17.1775,-17.1775
68.4,-17.1179,-17.1179
68.5,-17.0587,-17.0587
68.6,-16.9999,-16.9999
68.7,-16.9414,-16.9414
68.8,-16.8833,-16.8833
68.9,-16.8255,-16.8255
69.0,-16.768,-16.768
69.1,-16.7109,-16.7109
69.2,-16.6541,-16.6541
69.3,-16.5976,-16.5976
69.4,-16.5414,-16.5414
69.5,-16.4855,-16.4855
69.6,-16.4299,-16.4299
69.7,-16.3746,-16.3746
69.8,-16.3196,-16.3196
69.9,-16.2648,-16.2648
70.0,-16.2102,-16.2102
70.1,-16.156,-16.156
70.2,-16.1019,-16.1019
70.3,-16.0481,-16.0481
70.4,-15.9945,-15.9945
70.5,-15.9412,-15.9412
70.6,-15.888,-15.888
70.7,-15.8351,-15.8351
70.8,-15.7823,-15.7823
70.9,-15.7298,-15.7298
71.0,-15.6774,-15.6774
71.1,-15.6252,-15.6252
71.2,-15.5732,-15.5732
71.3,-15.5213,-15.5213
71.4,-15.4696,-15.4696
71.5,-15.4181,-15.4181
71.6,-15.3666,-15.3666
71.7,-15.3154,-15.3154
71.8,-15.2642,-15.2642
71.9,-15.2132,-15.2132
72.0,-15.1623,-15.1623
72.1,-15.1115,-15.1115
72.2,-15.0607,-15.0607
72.3,-15.0101,-15.0101
72.4,-14.9596,-14.9596
72.5,-14.9092,-14.9092
72.6,-14.8588,-14.8588
72.7,-14.8085,-14.8085
72.8,-14.7582,-14.7582
72.9,-14.708,-14.708
73.0,-14.6579,-14.6579
73.1,-14.6078,-14.6078
73.2,-14.5577,-14.5577
73.3,-14.5077,-14.5077
73.4,-14.4577,-14.4577
73.5,-14.4077,-14.4077
73.6,-14.3577,-14.3577
73.7,-14.3077,-14.3077
73.8,-14.2577,-14.2577
73.9,-14.2077,-14.2077
74.0,-14.1576,-14.1576
74.1,-14.1076,-14.1076
74.2,-14.0575,-14.0575
74.3,-14.0074,-14.0074
74.4,-13.9572,-13.9572
74.5,-13.907,-13.907
74.6,-13.8567,-13.8567
74.7,-13.8063,-13.8063
74.8,-13.7559,-13.7559
74.9,-13.7054,-13.7054
75.0,-13.6548,-13.6548
75.1,-13.6042,-13.6042
75.2,-13.5534,-13.5534
75.3,-13.5025,-13.5025
75.4,-13.4515,-13.4515
75.5,-13.4004,-13.4004
75.6,-13.3491,-13.3491
75.7,-13.2977,-13.2977
75.8,-13.2462,-13.2462
75.9,-13.1946,-13.1946
76.0,-13.1427,-13.1427
76.1,-13.0907,-13.0907
76.2,-13.0386,-13.0386
76.3,-12.9863,-12.9863
76.4,-12.9338,-12.9338
76.5,-12.881,-12.881
76.6,-12.8281,-12.8281
76.7,-12.775,-12.775
76.8,-12.7217,-12.7217
76.9,-12.6682,-12.6682
77.0,-12.6144,-12.6144
77.1,-12.5604,-12.5604
77.2,-12.5062,-12.5062
77.3,-12.4517,-12.4517
77.4,-12.3969,-12.3969
77.5,-12.3419,-12.3419
77.6,-12.2866,-12.2866
77.7,-12.2311,-12.2311
77.8,-12.1752,-12.1752
77.9,-12.1191,-12.1191
78.0,-12.0626,-12.0626
78.1,-12.0058,-12.0058
78.2,-11.9488,-11.9488
78.3,-11.8913,-11.8913
78.4,-11.8336,-11.8336
78.5,-11.7755,-11.7755
78.6,-11.7171,-11.7171
78.7,-11.6583,-11.6583
78.8,-11.5991,-11.5991
78.9,-11.5395,-11.5395
79.0,-11.4796,-11.4796
79.1,-11.4192,-11.4192
79.2,-11.3585,-11.3585
79.3,-11.2974,-11.2974
79.4,-11.2358,-11.2358
79.5,-11.1738,-11.1738
79.6,-11.1113,-11.1113
79.7,-11.0484,-11.0484
79.8,-10.9851,-10.9851
79.9,-10.9213,-10.9213
80.0,-10.857,-10.857
80.1,-10.7922,-10.7922
80.2,-10.7269,-10.7269
80.3,-10.6611,-10.6611
80.4,-10.5948,-10.5948
80.5,-10.528,-10.528
80.6,-10.4606,-10.4606
80.7,-10.3927,-10.3927
80.8,-10.3242,-10.3242
80.9,-10.2552,-10.2552
81.0,-10.1855,-10.1855
81.1,-10.1153,-10.1153
81.2,-10.0445,-10.0445
81.3,-9.97308,-9.97308
81.4,-9.90104,-9.90104
81.5,-9.82836,-9.82836
81.6,-9.75503,-9.75503
81.7,-9.68105,-9.68105
81.8,-9.60639,-9.60639
81.9,-9.53106,-9.53106
82.0,-9.45503,-9.45503
82.1,-9.37829,-9.37829
82.2,-9.30084,-9.30084
82.3,-9.22265,-9.22265
82.4,-9.14372,-9.14372
82.5,-9.06403,-9.06403
82.6,-8.98358,-8.98358
82.7,-8.90233,-8.90233
82.8,-8.82029,-8.82029
82.9,-8.73744,-8.73744
83.0,-8.65376,-8.65376
83.1,-8.56925,-8.56925
83.2,-8.48387,-8.48387
83.3,-8.39763,-8.39763
83.4,-8.31051,-8.31051
83.5,-8.22248,-8.22248
83.6,-8.13355,-8.13355
83.7,-8.04368,-8.04368
83.8,-7.95286,-7.95286
83.9,-7.86109,-7.86109
84.0,-7.76833,-7.76833
84.1,-7.67459,-7.67459
84.2,-7.57983,-7.57983
84.3,-7.48405,-7.48405
84.4,-7.38722,-7.38722
84.5,-7.28933,-7.28933
84.6,-7.19036,-7.19036
84.7,-7.09029,-7.09029
84.8,-6.98912,-6.98912
84.9,-6.88681,-6.88681
85.0,-6.78335,-6.78335
85.1,-6.67873,-6.67873
85.2,-6.57292,-6.57292
85.3,-6.46591,-6.46591
85.4,-6.35767,-6.35767
85.5,-6.2482,-6.2482
85.6,-6.13748,-6.13748
85.7,-6.02547,-6.02547
85.8,-5.91218,-5.91218
85.9,-5.79758,-5.79758
86.0,-5.68165,-5.68165
86.1,-5.56437,-5.56437
86.2,-5.44574,-5.44574
86.3,-5.32573,-5.32573
86.4,-5.20433,-5.20433
86.5,-5.08152,-5.08152
86.6,-4.9573,-4.9573
86.7,-4.83164,-4.83164
86.8,-4.70454,-4.70454
86.9,-4.57599,-4.57599
87.0,-4.44598,-4.44598
87.1,-4.31449,-4.31449
87.2,-4.18154,-4.18154
87.3,-4.04711,-4.04711
87.4,-3.91121,-3.91121
87.5,-3.77383,-3.77383
87.6,-3.63499,-3.63499
87.7,-3.49469,-3.49469
87.8,-3.35296,-3.35296
87.9,-3.2098,-3.2098
88.0,-3.06525,-3.06525
