Angle (deg),Magnitude (dB),Phase (deg)
6.9,-1.60537,-1.60537
7.0,-1.60571,-1.60571
7.1,-1.60605,-1.60605
7.2,-1.6064,-1.6064
7.3,-1.60676,-1.60676
7.4,-1.60712,-1.60712
7.5,-1.60749,-1.60749
7.6,-1.60786,-1.60786
7.7,-1.60824,-1.60824
7.8,-1.60862,-1.60862
7.9,-1.609,-1.609
8.0,-1.6094,-1.6094
8.1,-1.60979,-1.60979
8.2,-1.61019,-1.61019
8.3,-1.6106,-1.6106
8.4,-1.61101,-1.61101
8.5,-1.61143,-1.61143
8.6,-1.61185,-1.61185
8.7,-1.61228,-1.61228
8.8,-1.61271,-1.61271
8.9,-1.61315,-1.61315
9.0,-1.61359,-1.61359
9.1,-1.61404,-1.61404
9.2,-1.61449,-1.61449
9.3,-1.61495,-1.61495
9.4,-1.61542,-1.61542
9.5,-1.61588,-1.61588
9.6,-1.61636,-1.61636
9.7,-1.61684,-1.61684
9.8,-1.61732,-1.61732
9.9,-1.61781,-1.61781
10.0,-1.61831,-1.61831
10.1,-1.61881,-1.61881
10.2,-1.61931,-1.61931
10.3,-1.61982,-1.61982
10.4,-1.62034,-1.62034
10.5,-1.62086,-1.62086
10.6,-1.62138,-1.62138
10.7,-1.62192,-1.62192
10.8,-1.62245,-1.62245
10.9,-1.62299,-1.62299
11.0,-1.62354,-1.62354
11.1,-1.62409,-1.62409
11.2,-1.62465,-1.62465
11.3,-1.62522,-1.62522
11.4,-1.62578,-1.62578
11.5,-1.62636,-1.62636
11.6,-1.62694,-1.62694
11.7,-1.62752,-1.62752
11.8,-1.62811,-1.62811
11.9,-1.62871,-1.62871
12.0,-1.62931,-1.62931
12.1,-1.62992,-1.62992
12.2,-1.63053,-1.63053
12.3,-1.63114,-1.63114
12.4,-1.63177,-1.63177
12.5,-1.6324,-1.6324
12.6,-1.63303,-1.63303
12.7,-1.63367,-1.63367
12.8,-1.63431,-1.63431
12.9,-1.63496,-1.63496
13.0,-1.63562,-1.63562
13.1,-1.63628,-1.63628
13.2,-1.63695,-1.63695
13.3,-1.63762,-1.63762
13.4,-1.63829,-1.63829
13.5,-1.63898,-1.63898
13.6,-1.63967,-1.63967
13.7,-1.64036,-1.64036
13.8,-1.64106,-1.64106
13.9,-1.64177,-1.64177
14.0,-1.64248,-1.64248
14.1,-1.64319,-1.64319
14.2,-1.64392,-1.64392
14.3,-1.64464,-1.64464
14.4,-1.64538,-1.64538
14.5,-1.64612,-1.64612
14.6,-1.64686,-1.64686
14.7,-1.64761,-1.64761
14.8,-1.64837,-1.64837
14.9,-1.64913,-1.64913
15.0,-1.6499,-1.6499
15.1,-1.65067,-1.65067
15.2,-1.65145,-1.65145
15.3,-1.65224,-1.65224
15.4,-1.65303,-1.65303
15.5,-1.65383,-1.65383
15.6,-1.65463,-1.65463
15.7,-1.65544,-1.65544
15.8,-1.65625,-1.65625
15.9,-1.65707,-1.65707
16.0,-1.6579,-1.6579
16.1,-1.65873,-1.65873
16.2,-1.65957,-1.65957
16.3,-1.66041,-1.66041
16.4,-1.66126,-1.66126
16.5,-1.66211,-1.66211
16.6,-1.66298,-1.66298
16.7,-1.66384,-1.66384
16.8,-1.66472,-1.66472
16.9,-1.6656,-1.6656
17.0,-1.66648,-1.66648
17.1,-1.66737,-1.66737
17.2,-1.66827,-1.66827
17.3,-1.66917,-1.66917
17.4,-1.67008,-1.67008
17.5,-1.671,-1.671
17.6,-1.67192,-1.67192
17.7,-1.67285,-1.67285
17.8,-1.67378,-1.67378
17.9,-1.67472,-1.67472
18.0,-1.67567,-1.67567
18.1,-1.67662,-1.67662
18.2,-1.67758,-1.67758
18.3,-1.67855,-1.67855
18.4,-1.67952,-1.67952
18.5,-1.68049,-1.68049
18.6,-1.68148,-1.68148
18.7,-1.68247,-1.68247
18.8,-1.68346,-1.68346
18.9,-1.68447,-1.68447
19.0,-1.68548,-1.68548
19.1,-1.68649,-1.68649
19.2,-1.68751,-1.68751
19.3,-1.68854,-1.68854
19.4,-1.68958,-1.68958
19.5,-1.69062,-1.69062
19.6,-1.69166,-1.69166
19.7,-1.69272,-1.69272
19.8,-1.69378,-1.69378
19.9,-1.69484,-1.69484
20.0,-1.69592,-1.69592
20.1,-1.697,-1.697
20.2,-1.69808,-1.69808
20.3,-1.69918,-1.69918
20.4,-1.70028,-1.70028
20.5,-1.70138,-1.70138
20.6,-1.7025,-1.7025
20.7,-1.70362,-1.70362
20.8,-1.70474,-1.70474
20.9,-1.70588,-1.70588
21.0,-1.70702,-1.70702
21.1,-1.70816,-1.70816
21.2,-1.70931,-1.70931
21.3,-1.71047,-1.71047
21.4,-1.71164,-1.71164
21.5,-1.71281,-1.71281
21.6,-1.714,-1.714
21.7,-1.71518,-1.71518
21.8,-1.71638,-1.71638
21.9,-1.71758,-1.71758
22.0,-1.71879,-1.71879
22.1,-1.72,-1.72
22.2,-1.72122,-1.72122
22.3,-1.72245,-1.72245
22.4,-1.72369,-1.72369
22.5,-1.72493,-1.72493
22.6,-1.72618,-1.72618
22.7,-1.72744,-1.72744
22.8,-1.7287,-1.7287
22.9,-1.72997,-1.72997
23.0,-1.73125,-1.73125
23.1,-1.73254,-1.73254
23.2,-1.73383,-1.73383
23.3,-1.73513,-1.73513
23.4,-1.73644,-1.73644
23.5,-1.73775,-1.73775
23.6,-1.73908,-1.73908
23.7,-1.74041,-1.74041
23.8,-1.74174,-1.74174
23.9,-1.74309,-1.74309
24.0,-1.74444,-1.74444
24.1,-1.7458,-1.7458
24.2,-1.74716,-1.74716
24.3,-1.74854,-1.74854
24.4,-1.74992,-1.74992
24.5,-1.75131,-1.75131
24.6,-1.7527,-1.7527
24.7,-1.75411,-1.75411
24.8,-1.75552,-1.75552
24.9,-1.75694,-1.75694
25.0,-1.75837,-1.75837
25.1,-1.7598,-1.7598
25.2,-1.76124,-1.76124
25.3,-1.7627,-1.7627
25.4,-1.76415,-1.76415
25.5,-1.76562,-1.76562
25.6,-1.76709,-1.76709
25.7,-1.76857,-1.76857
25.8,-1.77006,-1.77006
25.9,-1.77156,-1.77156
26.0,-1.77307,-1.77307
26.1,-1.77458,-1.77458
26.2,-1.7761,-1.7761
26.3,-1.77763,-1.77763
26.4,-1.77917,-1.77917
26.5,-1.78071,-1.78071
26.6,-1.78227,-1.78227
26.7,-1.78383,-1.78383
26.8,-1.7854,-1.7854
26.9,-1.78698,-1.78698
27.0,-1.78857,-1.78857
27.1,-1.79016,-1.79016
27.2,-1.79176,-1.79176
27.3,-1.79338,-1.79338
27.4,-1.795,-1.795
27.5,-1.79663,-1.79663
27.6,-1.79826,-1.79826
27.7,-1.79991,-1.79991
27.8,-1.80156,-1.80156
27.9,-1.80323,-1.80323
28.0,-1.8049,-1.8049
28.1,-1.80658,-1.80658
28.2,-1.80826,-1.80826
28.3,-1.80996,-1.80996
28.4,-1.81167,-1.81167
28.5,-1.81338,-1.81338
28.6,-1.81511,-1.81511
28.7,-1.81684,-1.81684
28.8,-1.81858,-1.81858
28.9,-1.82033,-1.82033
29.0,-1.82209,-1.82209
29.1,-1.82386,-1.82386
29.2,-1.82564,-1.82564
29.3,-1.82742,-1.82742
29.4,-1.82922,-1.82922
29.5,-1.83102,-1.83102
29.6,-1.83284,-1.83284
29.7,-1.83466,-1.83466
29.8,-1.83649,-1.83649
29.9,-1.83833,-1.83833
30.0,-1.84018,-1.84018
30.1,-1.84204,-1.84204
30.2,-1.84391,-1.84391
30.3,-1.84579,-1.84579
30.4,-1.84768,-1.84768
30.5,-1.84958,-1.84958
30.6,-1.85149,-1.85149
30.7,-1.8534,-1.8534
30.8,-1.85533,-1.85533
30.9,-1.85727,-1.85727
31.0,-1.85922,-1.85922
31.1,-1.86117,-1.86117
31.2,-1.86314,-1.86314
31.3,-1.86511,-1.86511
31.4,-1.8671,-1.8671
31.5,-1.8691,-1.8691
31.6,-1.8711,-1.8711
31.7,-1.87312,-1.87312
31.8,-1.87514,-1.87514
31.9,-1.87718,-1.87718
32.0,-1.87923,-1.87923
32.1,-1.88128,-1.88128
32.2,-1.88335,-1.88335
32.3,-1.88543,-1.88543
32.4,-1.88752,-1.88752
32.5,-1.88961,-1.88961
32.6,-1.89172,-1.89172
32.7,-1.89384,-1.89384
32.8,-1.89597,-1.89597
32.9,-1.89811,-1.89811
33.0,-1.90026,-1.90026
33.1,-1.90243,-1.90243
33.2,-1.9046,-1.9046
33.3,-1.90678,-1.90678
33.4,-1.90898,-1.90898
33.5,-1.91118,-1.91118
33.6,-1.9134,-1.9134
33.7,-1.91563,-1.91563
33.8,-1.91786,-1.91786
33.9,-1.92011,-1.92011
34.0,-1.92237,-1.92237
34.1,-1.92465,-1.92465
34.2,-1.92693,-1.92693
34.3,-1.92922,-1.92922
34.4,-1.93153,-1.93153
34.5,-1.93385,-1.93385
34.6,-1.93618,-1.93618
34.7,-1.93852,-1.93852
34.8,-1.94087,-1.94087
34.9,-1.94323,-1.94323
35.0,-1.94561,-1.94561
35.1,-1.948,-1.948
35.2,-1.9504,-1.9504
35.3,-1.95281,-1.95281
35.4,-1.95523,-1.95523
35.5,-1.95767,-1.95767
35.6,-1.96011,-1.96011
35.7,-1.96257,-1.96257
35.8,-1.96504,-1.96504
35.9,-1.96753,-1.96753
36.0,-1.97003,-1.97003
36.1,-1.97253,-1.97253
36.2,-1.97506,-1.97506
36.3,-1.97759,-1.97759
36.4,-1.98014,-1.98014
36.5,-1.9827,-1.9827
36.6,-1.98527,-1.98527
36.7,-1.98785,-1.98785
36.8,-1.99045,-1.99045
36.9,-1.99306,-1.99306
37.0,-1.99568,-1.99568
37.1,-1.99832,-1.99832
37.2,-2.00097,-2.00097
37.3,-2.00363,-2.00363
37.4,-2.00631,-2.00631
37.5,-2.009,-2.009
37.6,-2.0117,-2.0117
37.7,-2.01442,-2.01442
37.8,-2.01715,-2.01715
37.9,-2.01989,-2.01989
38.0,-2.02265,-2.02265
38.1,-2.02542,-2.02542
38.2,-2.02821,-2.02821
38.3,-2.03101,-2.03101
38.4,-2.03382,-2.03382
38.5,-2.03665,-2.03665
38.6,-2.03949,-2.03949
38.7,-2.04234,-2.04234
38.8,-2.04521,-2.04521
38.9,-2.0481,-2.0481
39.0,-2.051,-2.051
39.1,-2.05391,-2.05391
39.2,-2.05684,-2.05684
39.3,-2.05978,-2.05978
39.4,-2.06274,-2.06274
39.5,-2.06571,-2.06571
39.6,-2.0687,-2.0687
39.7,-2.0717,-2.0717
39.8,-2.07472,-2.07472
39.9,-2.07775,-2.07775
40.0,-2.0808,-2.0808
40.1,-2.08386,-2.08386
40.2,-2.08694,-2.08694
40.3,-2.09004,-2.09004
40.4,-2.09315,-2.09315
40.5,-2.09627,-2.09627
40.6,-2.09942,-2.09942
40.7,-2.10257,-2.10257
40.8,-2.10575,-2.10575
40.9,-2.10894,-2.10894
41.0,-2.11214,-2.11214
41.1,-2.11537,-2.11537
41.2,-2.1186,-2.1186
41.3,-2.12186,-2.12186
41.4,-2.12513,-2.12513
41.5,-2.12842,-2.12842
41.6,-2.13173,-2.13173
41.7,-2.13505,-2.13505
41.8,-2.13839,-2.13839
41.9,-2.14174,-2.14174
42.0,-2.14512,-2.14512
42.1,-2.14851,-2.14851
42.2,-2.15192,-2.15192
42.3,-2.15534,-2.15534
42.4,-2.15879,-2.15879
42.5,-2.16225,-2.16225
42.6,-2.16573,-2.16573
42.7,-2.16922,-2.16922
42.8,-2.17274,-2.17274
42.9,-2.17627,-2.17627
43.0,-2.17982,-2.17982
43.1,-2.18339,-2.18339
43.2,-2.18698,-2.18698
43.3,-2.19059,-2.19059
43.4,-2.19421,-2.19421
43.5,-2.19786,-2.19786
43.6,-2.20152,-2.20152
43.7,-2.2052,-2.2052
43.8,-2.2089,-2.2089
43.9,-2.21263,-2.21263
44.0,-2.21637,-2.21637
44.1,-2.22013,-2.22013
44.2,-2.22391,-2.22391
44.3,-2.22771,-2.22771
44.4,-2.23152,-2.23152
44.5,-2.23536,-2.23536
44.6,-2.23922,-2.23922
44.7,-2.2431,-2.2431
44.8,-2.247,-2.247
44.9,-2.25092,-2.25092
45.0,-2.25487,-2.25487
45.1,-2.25883,-2.25883
45.2,-2.26281,-2.26281
45.3,-2.26682,-2.26682
45.4,-2.27084,-2.27084
45.5,-2.27489,-2.27489
45.6,-2.27896,-2.27896
45.7,-2.28305,-2.28305
45.8,-2.28716,-2.28716
45.9,-2.2913,-2.2913
46.0,-2.29545,-2.29545
46.1,-2.29963,-2.29963
46.2,-2.30383,-2.30383
46.3,-2.30806,-2.30806
46.4,-2.3123,-2.3123
46.5,-2.31657,-2.31657
46.6,-2.32086,-2.32086
46.7,-2.32518,-2.32518
46.8,-2.32952,-2.32952
46.9,-2.33388,-2.33388
47.0,-2.33827,-2.33827
47.1,-2.34268,-2.34268
47.2,-2.34711,-2.34711
47.3,-2.35157,-2.35157
47.4,-2.35605,-2.35605
47.5,-2.36056,-2.36056
47.6,-2.36509,-2.36509
47.7,-2.36964,-2.36964
47.8,-2.37423,-2.37423
47.9,-2.37883,-2.37883
48.0,-2.38346,-2.38346
48.1,-2.38812,-2.38812
48.2,-2.3928,-2.3928
48.3,-2.39751,-2.39751
48.4,-2.40225,-2.40225
48.5,-2.40701,-2.40701
48.6,-2.4118,-2.4118
48.7,-2.41661,-2.41661
48.8,-2.42145,-2.42145
48.9,-2.42632,-2.42632
49.0,-2.43121,-2.43121
49.1,-2.43614,-2.43614
49.2,-2.44109,-2.44109
49.3,-2.44606,-2.44606
49.4,-2.45107,-2.45107
49.5,-2.45611,-2.45611
49.6,-2.46117,-2.46117
49.7,-2.46626,-2.46626
49.8,-2.47138,-2.47138
49.9,-2.47653,-2.47653
50.0,-2.48171,-2.48171
50.1,-2.48692,-2.48692
50.2,-2.49215,-2.49215
50.3,-2.49742,-2.49742
50.4,-2.50272,-2.50272
50.5,-2.50805,-2.50805
50.6,-2.51341,-2.51341
50.7,-2.5188,-2.5188
50.8,-2.52422,-2.52422
50.9,-2.52967,-2.52967
51.0,-2.53515,-2.53515
51.1,-2.54067,-2.54067
51.2,-2.54622,-2.54622
51.3,-2.5518,-2.5518
51.4,-2.55741,-2.55741
51.5,-2.56305,-2.56305
51.6,-2.56873,-2.56873
51.7,-2.57444,-2.57444
51.8,-2.58019,-2.58019
51.9,-2.58597,-2.58597
52.0,-2.59178,-2.59178
52.1,-2.59763,-2.59763
52.2,-2.60351,-2.60351
52.3,-2.60943,-2.60943
52.4,-2.61538,-2.61538
52.5,-2.62136,-2.62136
52.6,-2.62739,-2.62739
52.7,-2.63345,-2.63345
52.8,-2.63954,-2.63954
52.9,-2.64568,-2.64568
53.0,-2.65184,-2.65184
53.1,-2.65805,-2.65805
53.2,-2.6643,-2.6643
53.3,-2.67058,-2.67058
53.4,-2.6769,-2.6769
53.5,-2.68326,-2.68326
53.6,-2.68965,-2.68965
53.7,-2.69609,-2.69609
53.8,-2.70256,-2.70256
53.9,-2.70908,-2.70908
54.0,-2.71564,-2.71564
54.1,-2.72223,-2.72223
54.2,-2.72887,-2.72887
54.3,-2.73555,-2.73555
54.4,-2.74226,-2.74226
54.5,-2.74903,-2.74903
54.6,-2.75583,-2.75583
54.7,-2.76267,-2.76267
54.8,-2.76956,-2.76956
54.9,-2.7765,-2.7765
55.0,-2.78347,-2.78347
55.1,-2.79049,-2.79049
55.2,-2.79755,-2.79755
55.3,-2.80466,-2.80466
55.4,-2.81182,-2.81182
55.5,-2.81902,-2.81902
55.6,-2.82626,-2.82626
55.7,-2.83355,-2.83355
55.8,-2.84089,-2.84089
55.9,-2.84828,-2.84828
56.0,-2.85571,-2.85571
56.1,-2.86319,-2.86319
56.2,-2.87072,-2.87072
56.3,-2.8783,-2.8783
56.4,-2.88592,-2.88592
56.5,-2.8936,-2.8936
56.6,-2.90133,-2.90133
56.7,-2.90911,-2.90911
56.8,-2.91694,-2.91694
56.9,-2.92482,-2.92482
57.0,-2.93275,-2.93275
57.1,-2.94074,-2.94074
57.2,-2.94878,-2.94878
57.3,-2.95687,-2.95687
57.4,-2.96501,-2.96501
57.5,-2.97321,-2.97321
57.6,-2.98147,-2.98147
57.7,-2.98978,-2.98978
57.8,-2.99815,-2.99815
57.9,-3.00657,-3.00657
58.0,-3.01505,-3.01505
58.1,-3.02359,-3.02359
58.2,-3.03219,-3.03219
58.3,-3.04085,-3.04085
58.4,-3.04956,-3.04956
58.5,-3.05834,-3.05834
58.6,-3.06717,-3.06717
58.7,-3.07607,-3.07607
58.8,-3.08503,-3.08503
58.9,-3.09405,-3.09405
59.0,-3.10313,-3.10313
59.1,-3.11228,-3.11228
59.2,-3.12149,-3.12149
59.3,-3.13076,-3.13076
59.4,-3.14011,-3.14011
59.5,-3.14951,-3.14951
59.6,-3.15899,-3.15899
59.7,-3.16853,-3.16853
59.8,-3.17814,-3.17814
59.9,-3.18782,-3.18782
60.0,-3.19757,-3.19757
60.1,-3.20739,-3.20739
60.2,-3.21727,-3.21727
60.3,-3.22723,-3.22723
60.4,-3.23727,-3.23727
60.5,-3.24737,-3.24737
60.6,-3.25756,-3.25756
60.7,-3.26781,-3.26781
60.8,-3.27814,-3.27814
60.9,-3.28855,-3.28855
61.0,-3.29903,-3.29903
61.1,-3.30959,-3.30959
61.2,-3.32023,-3.32023
61.3,-3.33095,-3.33095
61.4,-3.34175,-3.34175
61.5,-3.35263,-3.35263
61.6,-3.3636,-3.3636
61.7,-3.37464,-3.37464
61.8,-3.38577,-3.38577
61.9,-3.39699,-3.39699
62.0,-3.40829,-3.40829
62.1,-3.41968,-3.41968
62.2,-3.43115,-3.43115
62.3,-3.44272,-3.44272
62.4,-3.45437,-3.45437
62.5,-3.46612,-3.46612
62.6,-3.47795,-3.47795
62.7,-3.48988,-3.48988
62.8,-3.5019,-3.5019
62.9,-3.51402,-3.51402
63.0,-3.52623,-3.52623
63.1,-3.53854,-3.53854
63.2,-3.55095,-3.55095
63.3,-3.56345,-3.56345
63.4,-3.57606,-3.57606
63.5,-3.58877,-3.58877
63.6,-3.60158,-3.60158
63.7,-3.6145,-3.6145
63.8,-3.62751,-3.62751
63.9,-3.64064,-3.64064
64.0,-3.65387,-3.65387
64.1,-3.66722,-3.66722
64.2,-3.68067,-3.68067
64.3,-3.69423,-3.69423
64.4,-3.70791,-3.70791
64.5,-3.7217,-3.7217
64.6,-3.73561,-3.73561
64.7,-3.74963,-3.74963
64.8,-3.76378,-3.76378
64.9,-3.77804,-3.77804
65.0,-3.79242,-3.79242
65.1,-3.80693,-3.80693
65.2,-3.82156,-3.82156
65.3,-3.83631,-3.83631
65.4,-3.8512,-3.8512
65.5,-3.86621,-3.86621
65.6,-3.88135,-3.88135
65.7,-3.89663,-3.89663
65.8,-3.91204,-3.91204
65.9,-3.92758,-3.92758
66.0,-3.94327,-3.94327
66.1,-3.95909,-3.95909
66.2,-3.97505,-3.97505
66.3,-3.99116,-3.99116
66.4,-4.00741,-4.00741
66.5,-4.02381,-4.02381
66.6,-4.04036,-4.04036
66.7,-4.05706,-4.05706
66.8,-4.07391,-4.07391
66.9,-4.09091,-4.09091
67.0,-4.10808,-4.10808
67.1,-4.1254,-4.1254
67.2,-4.14288,-4.14288
67.3,-4.16052,-4.16052
67.4,-4.17834,-4.17834
67.5,-4.19631,-4.19631
67.6,-4.21446,-4.21446
67.7,-4.23279,-4.23279
67.8,-4.25128,-4.25128
67.9,-4.26996,-4.26996
68.0,-4.28881,-4.28881
68.1,-4.30785,-4.30785
68.2,-4.32707,-4.32707
68.3,-4.34648,-4.34648
68.4,-4.36608,-4.36608
68.5,-4.38587,-4.38587
68.6,-4.40586,-4.40586
68.7,-4.42605,-4.42605
68.8,-4.44644,-4.44644
68.9,-4.46704,-4.46704
69.0,-4.48784,-4.48784
69.1,-4.50886,-4.50886
69.2,-4.53009,-4.53009
69.3,-4.55153,-4.55153
69.4,-4.5732,-4.5732
69.5,-4.59509,-4.59509
69.6,-4.6172,-4.6172
69.7,-4.63955,-4.63955
69.8,-4.66214,-4.66214
69.9,-4.68496,-4.68496
70.0,-4.70802,-4.70802
70.1,-4.73133,-4.73133
70.2,-4.75489,-4.75489
70.3,-4.77871,-4.77871
70.4,-4.80278,-4.80278
70.5,-4.82711,-4.82711
70.6,-4.85171,-4.85171
70.7,-4.87658,-4.87658
70.8,-4.90172,-4.90172
70.9,-4.92714,-4.92714
71.0,-4.95285,-4.95285
71.1,-4.97885,-4.97885
71.2,-5.00514,-5.00514
71.3,-5.03172,-5.03172
71.4,-5.05861,-5.05861
71.5,-5.08581,-5.08581
71.6,-5.11333,-5.11333
71.7,-5.14116,-5.14116
71.8,-5.16932,-5.16932
71.9,-5.19781,-5.19781
72.0,-5.22663,-5.22663
72.1,-5.2558,-5.2558
72.2,-5.28532,-5.28532
72.3,-5.31519,-5.31519
72.4,-5.34541,-5.34541
72.5,-5.37601,-5.37601
72.6,-5.40698,-5.40698
72.7,-5.43834,-5.43834
72.8,-5.47008,-5.47008
72.9,-5.50221,-5.50221
73.0,-5.53475,-5.53475
73.1,-5.5677,-5.5677
73.2,-5.60107,-5.60107
73.3,-5.63486,-5.63486
73.4,-5.66908,-5.66908
73.5,-5.70375,-5.70375
73.6,-5.73886,-5.73886
73.7,-5.77444,-5.77444
73.8,-5.81049,-5.81049
73.9,-5.84701,-5.84701
74.0,-5.88401,-5.88401
74.1,-5.92152,-5.92152
74.2,-5.95953,-5.95953
74.3,-5.99806,-5.99806
74.4,-6.03712,-6.03712
74.5,-6.07671,-6.07671
74.6,-6.11685,-6.11685
74.7,-6.15756,-6.15756
74.8,-6.19884,-6.19884
74.9,-6.2407,-6.2407
75.0,-6.28315,-6.28315
75.1,-6.32622,-6.32622
75.2,-6.36991,-6.36991
75.3,-6.41423,-6.41423
75.4,-6.4592,-6.4592
75.5,-6.50484,-6.50484
75.6,-6.55116,-6.55116
75.7,-6.59817,-6.59817
75.8,-6.64589,-6.64589
75.9,-6.69433,-6.69433
76.0,-6.74351,-6.74351
76.1,-6.79346,-6.79346
76.2,-6.84418,-6.84418
76.3,-6.89569,-6.89569
76.4,-6.94801,-6.94801
76.5,-7.00116,-7.00116
76.6,-7.05517,-7.05517
76.7,-7.11005,-7.11005
76.8,-7.16581,-7.16581
76.9,-7.22249,-7.22249
77.0,-7.2801,-7.2801
77.1,-7.33868,-7.33868
77.2,-7.39823,-7.39823
77.3,-7.45879,-7.45879
77.4,-7.52038,-7.52038
77.5,-7.58302,-7.58302
77.6,-7.64674,-7.64674
77.7,-7.71158,-7.71158
77.8,-7.77755,-7.77755
77.9,-7.84469,-7.84469
78.0,-7.91303,-7.91303
78.1,-7.98258,-7.98258
78.2,-8.05341,-8.05341
78.3,-8.12553,-8.12553
78.4,-8.19896,-8.19896
78.5,-8.27376,-8.27376
78.6,-8.34996,-8.34996
78.7,-8.42759,-8.42759
78.8,-8.50669,-8.50669
78.9,-8.5873,-8.5873
79.0,-8.66946,-8.66946
79.1,-8.7532,-8.7532
79.2,-8.8386,-8.8386
79.3,-8.92566,-8.92566
79.4,-9.01443,-9.01443
79.5,-9.10499,-9.10499
79.6,-9.19735,-9.19735
79.7,-9.29158,-9.29158
79.8,-9.38771,-9.38771
79.9,-9.4858,-9.4858
80.0,-9.5859,-9.5859
80.1,-9.68806,-9.68806
80.2,-9.79234,-9.79234
80.3,-9.89876,-9.89876
80.4,-10.0074,-10.0074
80.5,-10.1183,-10.1183
80.6,-10.2315,-10.2315
80.7,-10.3471,-10.3471
80.8,-10.4651,-10.4651
80.9,-10.5855,-10.5855
81.0,-10.7085,-10.7085
81.1,-10.8339,-10.8339
81.2,-10.962,-10.962
81.3,-11.0926,-11.0926
81.4,-11.2258,-11.2258
81.5,-11.3617,-11.3617
81.6,-11.5002,-11.5002
81.7,-11.6413,-11.6413
81.8,-11.785,-11.785
81.9,-11.9312,-11.9312
82.0,-12.0798,-12.0798
82.1,-12.2309,-12.2309
82.2,-12.3842,-12.3842
82.3,-12.5395,-12.5395
82.4,-12.6968,-12.6968
82.5,-12.8556,-12.8556
82.6,-13.0158,-13.0158
82.7,-13.1768,-13.1768
82.8,-13.3384,-13.3384
82.9,-13.4999,-13.4999
83.0,-13.6607,-13.6607
83.1,-13.8201,-13.8201
83.2,-13.9772,-13.9772
83.3,-14.131,-14.131
83.4,-14.2805,-14.2805
83.5,-14.4243,-14.4243
83.6,-14.5611,-14.5611
83.7,-14.6893,-14.6893
83.8,-14.8073,-14.8073
83.9,-14.9133,-14.9133
84.0,-15.0054,-15.0054
84.1,-15.0817,-15.0817
84.2,-15.1404,-15.1404
84.3,-15.1796,-15.1796
84.4,-15.1977,-15.1977
84.5,-15.1932,-15.1932
84.6,-15.165,-15.165
84.7,-15.1121,-15.1121
84.8,-15.0342,-15.0342
84.9,-14.9311,-14.9311
85.0,-14.8033,-14.8033
85.1,-14.6514,-14.6514
85.2,-14.4765,-14.4765
85.3,-14.28,-14.28
85.4,-14.0636,-14.0636
85.5,-13.8289,-13.8289
85.6,-13.5779,-13.5779
85.7,-13.3123,-13.3123
85.8,-13.0341,-13.0341
85.9,-12.745,-12.745
86.0,-12.4467,-12.4467
86.1,-12.1407,-12.1407
86.2,-11.8284,-11.8284
86.3,-11.5111,-11.5111
86.4,-11.1899,-11.1899
86.5,-10.8658,-10.8658
86.6,-10.5397,-10.5397
86.7,-10.2122,-10.2122
86.8,-9.88403,-9.88403
86.9,-9.5557,-9.5557
87.0,-9.22763,-9.22763
87.1,-8.90018,-8.90018
87.2,-8.57364,-8.57364
87.3,-8.24832,-8.24832
