Angle (deg),Magnitude (dB),Phase (deg)
9.0,-8.45995,-8.45995
9.1,-8.46279,-8.46279
9.2,-8.46567,-8.46567
9.3,-8.46858,-8.46858
9.4,-8.47152,-8.47152
9.5,-8.4745,-8.4745
9.6,-8.47751,-8.47751
9.7,-8.48055,-8.48055
9.8,-8.48363,-8.48363
9.9,-8.48674,-8.48674
10.0,-8.48989,-8.48989
10.1,-8.49306,-8.49306
10.2,-8.49628,-8.49628
10.3,-8.49953,-8.49953
10.4,-8.50281,-8.50281
10.5,-8.50612,-8.50612
10.6,-8.50947,-8.50947
10.7,-8.51286,-8.51286
10.8,-8.51628,-8.51628
10.9,-8.51973,-8.51973
11.0,-8.52322,-8.52322
11.1,-8.52674,-8.52674
11.2,-8.5303,-8.5303
11.3,-8.53389,-8.53389
11.4,-8.53752,-8.53752
11.5,-8.54118,-8.54118
11.6,-8.54488,-8.54488
11.7,-8.54861,-8.54861
11.8,-8.55238,-8.55238
11.9,-8.55618,-8.55618
12.0,-8.56002,-8.56002
12.1,-8.5639,-8.5639
12.2,-8.56781,-8.56781
12.3,-8.57175,-8.57175
12.4,-8.57573,-8.57573
12.5,-8.57975,-8.57975
12.6,-8.5838,-8.5838
12.7,-8.58789,-8.58789
12.8,-8.59202,-8.59202
12.9,-8.59618,-8.59618
13.0,-8.60038,-8.60038
13.1,-8.60462,-8.60462
13.2,-8.60889,-8.60889
13.3,-8.6132,-8.6132
13.4,-8.61754,-8.61754
13.5,-8.62192,-8.62192
13.6,-8.62634,-8.62634
13.7,-8.6308,-8.6308
13.8,-8.63529,-8.63529
13.9,-8.63982,-8.63982
14.0,-8.64439,-8.64439
14.1,-8.649,-8.649
14.2,-8.65364,-8.65364
14.3,-8.65832,-8.65832
14.4,-8.66304,-8.66304
14.5,-8.6678,-8.6678
14.6,-8.67259,-8.67259
14.7,-8.67743,-8.67743
14.8,-8.6823,-8.6823
14.9,-8.68721,-8.68721
15.0,-8.69216,-8.69216
15.1,-8.69714,-8.69714
15.2,-8.70217,-8.70217
15.3,-8.70723,-8.70723
15.4,-8.71234,-8.71234
15.5,-8.71748,-8.71748
15.6,-8.72266,-8.72266
15.7,-8.72789,-8.72789
15.8,-8.73315,-8.73315
15.9,-8.73845,-8.73845
16.0,-8.74379,-8.74379
16.1,-8.74917,-8.74917
16.2,-8.75459,-8.75459
16.3,-8.76005,-8.76005
16.4,-8.76555,-8.76555
16.5,-8.77109,-8.77109
16.6,-8.77667,-8.77667
16.7,-8.78229,-8.78229
16.8,-8.78796,-8.78796
16.9,-8.79366,-8.79366
17.0,-8.79941,-8.79941
17.1,-8.80519,-8.80519
17.2,-8.81102,-8.81102
17.3,-8.81689,-8.81689
17.4,-8.8228,-8.8228
17.5,-8.82875,-8.82875
17.6,-8.83475,-8.83475
17.7,-8.84078,-8.84078
17.8,-8.84686,-8.84686
17.9,-8.85298,-8.85298
18.0,-8.85915,-8.85915
18.1,-8.86535,-8.86535
18.2,-8.8716,-8.8716
18.3,-8.87789,-8.87789
18.4,-8.88423,-8.88423
18.5,-8.89061,-8.89061
18.6,-8.89703,-8.89703
18.7,-8.90349,-8.90349
18.8,-8.91,-8.91
18.9,-8.91656,-8.91656
19.0,-8.92315,-8.92315
19.1,-8.92979,-8.92979
19.2,-8.93648,-8.93648
19.3,-8.94321,-8.94321
19.4,-8.94999,-8.94999
19.5,-8.95681,-8.95681
19.6,-8.96367,-8.96367
19.7,-8.97058,-8.97058
19.8,-8.97754,-8.97754
19.9,-8.98454,-8.98454
20.0,-8.99158,-8.99158
20.1,-8.99868,-8.99868
20.2,-9.00582,-9.00582
20.3,-9.013,-9.013
20.4,-9.02023,-9.02023
20.5,-9.02751,-9.02751
20.6,-9.03484,-9.03484
20.7,-9.04221,-9.04221
20.8,-9.04963,-9.04963
20.9,-9.05709,-9.05709
21.0,-9.06461,-9.06461
21.1,-9.07217,-9.07217
21.2,-9.07978,-9.07978
21.3,-9.08744,-9.08744
21.4,-9.09515,-9.09515
21.5,-9.1029,-9.1029
21.6,-9.11071,-9.11071
21.7,-9.11856,-9.11856
21.8,-9.12646,-9.12646
21.9,-9.13441,-9.13441
22.0,-9.14241,-9.14241
22.1,-9.15046,-9.15046
22.2,-9.15856,-9.15856
22.3,-9.16671,-9.16671
22.4,-9.17492,-9.17492
22.5,-9.18317,-9.18317
22.6,-9.19147,-9.19147
22.7,-9.19982,-9.19982
22.8,-9.20823,-9.20823
22.9,-9.21668,-9.21668
23.0,-9.22519,-9.22519
23.1,-9.23375,-9.23375
23.2,-9.24236,-9.24236
23.3,-9.25103,-9.25103
23.4,-9.25974,-9.25974
23.5,-9.26851,-9.26851
23.6,-9.27734,-9.27734
23.7,-9.28621,-9.28621
23.8,-9.29514,-9.29514
23.9,-9.30412,-9.30412
24.0,-9.31316,-9.31316
24.1,-9.32225,-9.32225
24.2,-9.3314,-9.3314
24.3,-9.3406,-9.3406
24.4,-9.34985,-9.34985
24.5,-9.35916,-9.35916
24.6,-9.36853,-9.36853
24.7,-9.37795,-9.37795
24.8,-9.38743,-9.38743
24.9,-9.39696,-9.39696
25.0,-9.40655,-9.40655
25.1,-9.4162,-9.4162
25.2,-9.4259,-9.4259
25.3,-9.43566,-9.43566
25.4,-9.44548,-9.44548
25.5,-9.45536,-9.45536
25.6,-9.46529,-9.46529
25.7,-9.47528,-9.47528
25.8,-9.48534,-9.48534
25.9,-9.49544,-9.49544
26.0,-9.50561,-9.50561
26.1,-9.51584,-9.51584
26.2,-9.52613,-9.52613
26.3,-9.53648,-9.53648
26.4,-9.54688,-9.54688
26.5,-9.55735,-9.55735
26.6,-9.56788,-9.56788
26.7,-9.57847,-9.57847
26.8,-9.58912,-9.58912
26.9,-9.59984,-9.59984
27.0,-9.61061,-9.61061
27.1,-9.62145,-9.62145
27.2,-9.63235,-9.63235
27.3,-9.64331,-9.64331
27.4,-9.65434,-9.65434
27.5,-9.66543,-9.66543
27.6,-9.67658,-9.67658
27.7,-9.6878,-9.6878
27.8,-9.69908,-9.69908
27.9,-9.71043,-9.71043
28.0,-9.72184,-9.72184
28.1,-9.73332,-9.73332
28.2,-9.74486,-9.74486
28.3,-9.75647,-9.75647
28.4,-9.76814,-9.76814
28.5,-9.77988,-9.77988
28.6,-9.79169,-9.79169
28.7,-9.80357,-9.80357
28.8,-9.81551,-9.81551
28.9,-9.82752,-9.82752
29.0,-9.8396,-9.8396
29.1,-9.85175,-9.85175
29.2,-9.86397,-9.86397
29.3,-9.87626,-9.87626
29.4,-9.88861,-9.88861
29.5,-9.90104,-9.90104
29.6,-9.91354,-9.91354
29.7,-9.9261,-9.9261
29.8,-9.93874,-9.93874
29.9,-9.95146,-9.95146
30.0,-9.96424,-9.96424
30.1,-9.97709,-9.97709
30.2,-9.99002,-9.99002
30.3,-10.003,-10.003
30.4,-10.0161,-10.0161
30.5,-10.0292,-10.0292
30.6,-10.0425,-10.0425
30.7,-10.0558,-10.0558
30.8,-10.0691,-10.0691
30.9,-10.0826,-10.0826
31.0,-10.0961,-10.0961
31.1,-10.1097,-10.1097
31.2,-10.1234,-10.1234
31.3,-10.1371,-10.1371
31.4,-10.151,-10.151
31.5,-10.1649,-10.1649
31.6,-10.1789,-10.1789
31.7,-10.1929,-10.1929
31.8,-10.2071,-10.2071
31.9,-10.2213,-10.2213
32.0,-10.2356,-10.2356
32.1,-10.25,-10.25
32.2,-10.2644,-10.2644
32.3,-10.279,-10.279
32.4,-10.2936,-10.2936
32.5,-10.3083,-10.3083
32.6,-10.3231,-10.3231
32.7,-10.338,-10.338
32.8,-10.3529,-10.3529
32.9,-10.368,-10.368
33.0,-10.3831,-10.3831
33.1,-10.3983,-10.3983
33.2,-10.4136,-10.4136
33.3,-10.429,-10.429
33.4,-10.4444,-10.4444
33.5,-10.46,-10.46
33.6,-10.4756,-10.4756
33.7,-10.4914,-10.4914
33.8,-10.5072,-10.5072
33.9,-10.5231,-10.5231
34.0,-10.5391,-10.5391
34.1,-10.5552,-10.5552
34.2,-10.5713,-10.5713
34.3,-10.5876,-10.5876
34.4,-10.6039,-10.6039
34.5,-10.6204,-10.6204
34.6,-10.6369,-10.6369
34.7,-10.6535,-10.6535
34.8,-10.6703,-10.6703
34.9,-10.6871,-10.6871
35.0,-10.704,-10.704
35.1,-10.721,-10.721
35.2,-10.7381,-10.7381
35.3,-10.7553,-10.7553
35.4,-10.7726,-10.7726
35.5,-10.79,-10.79
35.6,-10.8074,-10.8074
35.7,-10.825,-10.825
35.8,-10.8427,-10.8427
35.9,-10.8605,-10.8605
36.0,-10.8784,-10.8784
36.1,-10.8963,-10.8963
36.2,-10.9144,-10.9144
36.3,-10.9326,-10.9326
36.4,-10.9509,-10.9509
36.5,-10.9692,-10.9692
36.6,-10.9877,-10.9877
36.7,-11.0063,-11.0063
36.8,-11.025,-11.025
36.9,-11.0438,-11.0438
37.0,-11.0627,-11.0627
37.1,-11.0817,-11.0817
37.2,-11.1008,-11.1008
37.3,-11.12,-11.12
37.4,-11.1393,-11.1393
37.5,-11.1588,-11.1588
37.6,-11.1783,-11.1783
37.7,-11.198,-11.198
37.8,-11.2177,-11.2177
37.9,-11.2376,-11.2376
38.0,-11.2576,-11.2576
38.1,-11.2776,-11.2776
38.2,-11.2978,-11.2978
38.3,-11.3182,-11.3182
38.4,-11.3386,-11.3386
38.5,-11.3591,-11.3591
38.6,-11.3798,-11.3798
38.7,-11.4005,-11.4005
38.8,-11.4214,-11.4214
38.9,-11.4424,-11.4424
39.0,-11.4635,-11.4635
39.1,-11.4848,-11.4848
39.2,-11.5061,-11.5061
39.3,-11.5276,-11.5276
39.4,-11.5492,-11.5492
39.5,-11.5709,-11.5709
39.6,-11.5927,-11.5927
39.7,-11.6147,-11.6147
39.8,-11.6367,-11.6367
39.9,-11.6589,-11.6589
40.0,-11.6812,-11.6812
40.1,-11.7037,-11.7037
40.2,-11.7262,-11.7262
40.3,-11.7489,-11.7489
40.4,-11.7717,-11.7717
40.5,-11.7947,-11.7947
40.6,-11.8177,-11.8177
40.7,-11.8409,-11.8409
40.8,-11.8642,-11.8642
40.9,-11.8877,-11.8877
41.0,-11.9112,-11.9112
41.1,-11.9349,-11.9349
41.2,-11.9588,-11.9588
41.3,-11.9827,-11.9827
41.4,-12.0068,-12.0068
41.5,-12.0311,-12.0311
41.6,-12.0554,-12.0554
41.7,-12.0799,-12.0799
41.8,-12.1045,-12.1045
41.9,-12.1293,-12.1293
42.0,-12.1542,-12.1542
42.1,-12.1792,-12.1792
42.2,-12.2044,-12.2044
42.3,-12.2296,-12.2296
42.4,-12.2551,-12.2551
42.5,-12.2806,-12.2806
42.6,-12.3064,-12.3064
42.7,-12.3322,-12.3322
42.8,-12.3582,-12.3582
42.9,-12.3843,-12.3843
43.0,-12.4106,-12.4106
43.1,-12.437,-12.437
43.2,-12.4635,-12.4635
43.3,-12.4902,-12.4902
43.4,-12.517,-12.517
43.5,-12.544,-12.544
43.6,-12.5711,-12.5711
43.7,-12.5983,-12.5983
43.8,-12.6257,-12.6257
43.9,-12.6532,-12.6532
44.0,-12.6809,-12.6809
44.1,-12.7087,-12.7087
44.2,-12.7367,-12.7367
44.3,-12.7648,-12.7648
44.4,-12.7931,-12.7931
44.5,-12.8214,-12.8214
44.6,-12.85,-12.85
44.7,-12.8787,-12.8787
44.8,-12.9075,-12.9075
44.9,-12.9365,-12.9365
45.0,-12.9656,-12.9656
45.1,-12.9949,-12.9949
45.2,-13.0243,-13.0243
45.3,-13.0538,-13.0538
45.4,-13.0835,-13.0835
45.5,-13.1134,-13.1134
45.6,-13.1433,-13.1433
45.7,-13.1735,-13.1735
45.8,-13.2037,-13.2037
45.9,-13.2342,-13.2342
46.0,-13.2647,-13.2647
46.1,-13.2954,-13.2954
46.2,-13.3263,-13.3263
46.3,-13.3573,-13.3573
46.4,-13.3884,-13.3884
46.5,-13.4197,-13.4197
46.6,-13.4511,-13.4511
46.7,-13.4827,-13.4827
46.8,-13.5144,-13.5144
46.9,-13.5462,-13.5462
47.0,-13.5782,-13.5782
47.1,-13.6103,-13.6103
47.2,-13.6426,-13.6426
47.3,-13.675,-13.675
47.4,-13.7075,-13.7075
47.5,-13.7401,-13.7401
47.6,-13.7729,-13.7729
47.7,-13.8058,-13.8058
47.8,-13.8389,-13.8389
47.9,-13.8721,-13.8721
48.0,-13.9054,-13.9054
48.1,-13.9388,-13.9388
48.2,-13.9723,-13.9723
48.3,-14.006,-14.006
48.4,-14.0398,-14.0398
48.5,-14.0737,-14.0737
48.6,-14.1077,-14.1077
48.7,-14.1418,-14.1418
48.8,-14.1761,-14.1761
48.9,-14.2104,-14.2104
49.0,-14.2449,-14.2449
49.1,-14.2794,-14.2794
49.2,-14.3141,-14.3141
49.3,-14.3488,-14.3488
49.4,-14.3837,-14.3837
49.5,-14.4186,-14.4186
49.6,-14.4536,-14.4536
49.7,-14.4887,-14.4887
49.8,-14.5239,-14.5239
49.9,-14.5592,-14.5592
50.0,-14.5945,-14.5945
50.1,-14.6299,-14.6299
50.2,-14.6653,-14.6653
50.3,-14.7008,-14.7008
50.4,-14.7363,-14.7363
50.5,-14.7719,-14.7719
50.6,-14.8076,-14.8076
50.7,-14.8433,-14.8433
50.8,-14.879,-14.879
50.9,-14.9147,-14.9147
51.0,-14.9504,-14.9504
51.1,-14.9862,-14.9862
51.2,-15.0219,-15.0219
51.3,-15.0577,-15.0577
51.4,-15.0934,-15.0934
51.5,-15.1291,-15.1291
51.6,-15.1648,-15.1648
51.7,-15.2005,-15.2005
51.8,-15.2361,-15.2361
51.9,-15.2716,-15.2716
52.0,-15.3071,-15.3071
52.1,-15.3426,-15.3426
52.2,-15.3779,-15.3779
52.3,-15.4132,-15.4132
52.4,-15.4483,-15.4483
52.5,-15.4834,-15.4834
52.6,-15.5183,-15.5183
52.7,-15.5531,-15.5531
52.8,-15.5877,-15.5877
52.9,-15.6222,-15.6222
53.0,-15.6565,-15.6565
53.1,-15.6907,-15.6907
53.2,-15.7246,-15.7246
53.3,-15.7584,-15.7584
53.4,-15.7919,-15.7919
53.5,-15.8252,-15.8252
53.6,-15.8582,-15.8582
53.7,-15.891,-15.891
53.8,-15.9235,-15.9235
53.9,-15.9556,-15.9556
54.0,-15.9875,-15.9875
54.1,-16.0191,-16.0191
54.2,-16.0503,-16.0503
54.3,-16.0811,-16.0811
54.4,-16.1116,-16.1116
54.5,-16.1416,-16.1416
54.6,-16.1713,-16.1713
54.7,-16.2005,-16.2005
54.8,-16.2293,-16.2293
54.9,-16.2576,-16.2576
55.0,-16.2854,-16.2854
55.1,-16.3127,-16.3127
55.2,-16.3394,-16.3394
55.3,-16.3656,-16.3656
55.4,-16.3913,-16.3913
55.5,-16.4163,-16.4163
55.6,-16.4407,-16.4407
55.7,-16.4645,-16.4645
55.8,-16.4877,-16.4877
55.9,-16.5101,-16.5101
56.0,-16.5319,-16.5319
56.1,-16.553,-16.553
56.2,-16.5733,-16.5733
56.3,-16.5928,-16.5928
56.4,-16.6116,-16.6116
56.5,-16.6295,-16.6295
56.6,-16.6466,-16.6466
56.7,-16.6629,-16.6629
56.8,-16.6783,-16.6783
56.9,-16.6928,-16.6928
57.0,-16.7064,-16.7064
57.1,-16.7191,-16.7191
57.2,-16.7308,-16.7308
57.3,-16.7415,-16.7415
57.4,-16.7512,-16.7512
57.5,-16.7599,-16.7599
57.6,-16.7676,-16.7676
57.7,-16.7743,-16.7743
57.8,-16.7798,-16.7798
57.9,-16.7843,-16.7843
58.0,-16.7877,-16.7877
58.1,-16.7899,-16.7899
58.2,-16.791,-16.791
58.3,-16.791,-16.791
58.4,-16.7898,-16.7898
58.5,-16.7875,-16.7875
58.6,-16.7839,-16.7839
58.7,-16.7791,-16.7791
58.8,-16.7732,-16.7732
58.9,-16.766,-16.766
59.0,-16.7576,-16.7576
59.1,-16.7479,-16.7479
59.2,-16.737,-16.737
59.3,-16.7249,-16.7249
59.4,-16.7115,-16.7115
59.5,-16.6969,-16.6969
59.6,-16.681,-16.681
59.7,-16.6638,-16.6638
59.8,-16.6454,-16.6454
59.9,-16.6257,-16.6257
60.0,-16.6048,-16.6048
60.1,-16.5826,-16.5826
60.2,-16.5592,-16.5592
60.3,-16.5345,-16.5345
60.4,-16.5086,-16.5086
60.5,-16.4814,-16.4814
60.6,-16.4531,-16.4531
60.7,-16.4235,-16.4235
60.8,-16.3927,-16.3927
60.9,-16.3607,-16.3607
61.0,-16.3276,-16.3276
61.1,-16.2933,-16.2933
61.2,-16.2578,-16.2578
61.3,-16.2212,-16.2212
61.4,-16.1834,-16.1834
61.5,-16.1446,-16.1446
61.6,-16.1047,-16.1047
61.7,-16.0636,-16.0636
61.8,-16.0216,-16.0216
61.9,-15.9785,-15.9785
62.0,-15.9343,-15.9343
62.1,-15.8892,-15.8892
62.2,-15.8431,-15.8431
62.3,-15.796,-15.796
62.4,-15.748,-15.748
62.5,-15.6991,-15.6991
62.6,-15.6492,-15.6492
62.7,-15.5985,-15.5985
62.8,-15.547,-15.547
62.9,-15.4946,-15.4946
63.0,-15.4413,-15.4413
63.1,-15.3873,-15.3873
63.2,-15.3326,-15.3326
63.3,-15.277,-15.277
63.4,-15.2208,-15.2208
63.5,-15.1638,-15.1638
63.6,-15.1062,-15.1062
63.7,-15.0479,-15.0479
63.8,-14.9889,-14.9889
63.9,-14.9294,-14.9294
64.0,-14.8692,-14.8692
64.1,-14.8085,-14.8085
64.2,-14.7472,-14.7472
64.3,-14.6853,-14.6853
64.4,-14.623,-14.623
64.5,-14.5601,-14.5601
64.6,-14.4968,-14.4968
64.7,-14.433,-14.433
64.8,-14.3688,-14.3688
64.9,-14.3042,-14.3042
65.0,-14.2392,-14.2392
65.1,-14.1737,-14.1737
65.2,-14.1079,-14.1079
65.3,-14.0418,-14.0418
65.4,-13.9753,-13.9753
65.5,-13.9085,-13.9085
65.6,-13.8414,-13.8414
65.7,-13.7741,-13.7741
65.8,-13.7064,-13.7064
65.9,-13.6385,-13.6385
66.0,-13.5704,-13.5704
66.1,-13.502,-13.502
66.2,-13.4335,-13.4335
66.3,-13.3647,-13.3647
66.4,-13.2958,-13.2958
66.5,-13.2266,-13.2266
66.6,-13.1574,-13.1574
66.7,-13.0879,-13.0879
66.8,-13.0184,-13.0184
66.9,-12.9487,-12.9487
67.0,-12.8789,-12.8789
67.1,-12.809,-12.809
67.2,-12.739,-12.739
67.3,-12.6689,-12.6689
67.4,-12.5988,-12.5988
67.5,-12.5286,-12.5286
67.6,-12.4584,-12.4584
67.7,-12.3881,-12.3881
67.8,-12.3177,-12.3177
67.9,-12.2474,-12.2474
68.0,-12.177,-12.177
68.1,-12.1066,-12.1066
68.2,-12.0362,-12.0362
68.3,-11.9658,-11.9658
68.4,-11.8954,-11.8954
68.5,-11.8251,-11.8251
68.6,-11.7547,-11.7547
68.7,-11.6844,-11.6844
68.8,-11.6142,-11.6142
68.9,-11.5439,-11.5439
69.0,-11.4738,-11.4738
69.1,-11.4036,-11.4036
69.2,-11.3336,-11.3336
69.3,-11.2636,-11.2636
69.4,-11.1936,-11.1936
69.5,-11.1238,-11.1238
69.6,-11.054,-11.054
69.7,-10.9843,-10.9843
69.8,-10.9147,-10.9147
69.9,-10.8451,-10.8451
70.0,-10.7757,-10.7757
70.1,-10.7063,-10.7063
70.2,-10.6371,-10.6371
70.3,-10.568,-10.568
70.4,-10.4989,-10.4989
70.5,-10.43,-10.43
70.6,-10.3612,-10.3612
70.7,-10.2925,-10.2925
70.8,-10.2239,-10.2239
70.9,-10.1555,-10.1555
71.0,-10.0871,-10.0871
71.1,-10.0189,-10.0189
71.2,-9.95084,-9.95084
71.3,-9.88289,-9.88289
71.4,-9.81507,-9.81507
71.5,-9.74738,-9.74738
71.6,-9.67982,-9.67982
71.7,-9.61241,-9.61241
71.8,-9.54513,-9.54513
71.9,-9.47799,-9.47799
72.0,-9.41099,-9.41099
72.1,-9.34413,-9.34413
72.2,-9.27742,-9.27742
72.3,-9.21085,-9.21085
72.4,-9.14443,-9.14443
72.5,-9.07816,-9.07816
72.6,-9.01203,-9.01203
72.7,-8.94606,-8.94606
72.8,-8.88023,-8.88023
72.9,-8.81456,-8.81456
73.0,-8.74904,-8.74904
73.1,-8.68367,-8.68367
73.2,-8.61846,-8.61846
73.3,-8.5534,-8.5534
73.4,-8.48849,-8.48849
73.5,-8.42374,-8.42374
73.6,-8.35915,-8.35915
73.7,-8.29471,-8.29471
73.8,-8.23043,-8.23043
73.9,-8.1663,-8.1663
74.0,-8.10234,-8.10234
74.1,-8.03853,-8.03853
74.2,-7.97489,-7.97489
74.3,-7.9114,-7.9114
74.4,-7.84807,-7.84807
74.5,-7.7849,-7.7849
74.6,-7.72189,-7.72189
74.7,-7.65904,-7.65904
74.8,-7.59635,-7.59635
74.9,-7.53382,-7.53382
75.0,-7.47145,-7.47145
75.1,-7.40924,-7.40924
75.2,-7.34719,-7.34719
75.3,-7.2853,-7.2853
75.4,-7.22358,-7.22358
75.5,-7.16201,-7.16201
75.6,-7.10061,-7.10061
75.7,-7.03936,-7.03936
75.8,-6.97828,-6.97828
75.9,-6.91736,-6.91736
76.0,-6.8566,-6.8566
76.1,-6.796,-6.796
76.2,-6.73556,-6.73556
76.3,-6.67529,-6.67529
76.4,-6.61517,-6.61517
76.5,-6.55522,-6.55522
76.6,-6.49542,-6.49542
76.7,-6.43579,-6.43579
76.8,-6.37632,-6.37632
76.9,-6.31701,-6.31701
77.0,-6.25786,-6.25786
77.1,-6.19887,-6.19887
77.2,-6.14004,-6.14004
77.3,-6.08137,-6.08137
77.4,-6.02287,-6.02287
77.5,-5.96452,-5.96452
77.6,-5.90633,-5.90633
77.7,-5.84831,-5.84831
77.8,-5.79044,-5.79044
77.9,-5.73274,-5.73274
78.0,-5.67519,-5.67519
78.1,-5.61781,-5.61781
78.2,-5.56058,-5.56058
78.3,-5.50352,-5.50352
78.4,-5.44662,-5.44662
78.5,-5.38987,-5.38987
78.6,-5.33329,-5.33329
78.7,-5.27686,-5.27686
78.8,-5.2206,-5.2206
78.9,-5.1645,-5.1645
79.0,-5.10855,-5.10855
79.1,-5.05277,-5.05277
79.2,-4.99714,-4.99714
79.3,-4.94168,-4.94168
79.4,-4.88637,-4.88637
79.5,-4.83123,-4.83123
79.6,-4.77625,-4.77625
79.7,-4.72142,-4.72142
79.8,-4.66676,-4.66676
79.9,-4.61226,-4.61226
80.0,-4.55791,-4.55791
80.1,-4.50373,-4.50373
80.2,-4.44971,-4.44971
80.3,-4.39584,-4.39584
80.4,-4.34214,-4.34214
80.5,-4.2886,-4.2886
80.6,-4.23522,-4.23522
80.7,-4.18201,-4.18201
80.8,-4.12895,-4.12895
80.9,-4.07605,-4.07605
81.0,-4.02332,-4.02332
81.1,-3.97075,-3.97075
81.2,-3.91834,-3.91834
81.3,-3.86609,-3.86609
81.4,-3.814,-3.814
81.5,-3.76208,-3.76208
81.6,-3.71032,-3.71032
81.7,-3.65872,-3.65872
81.8,-3.60729,-3.60729
81.9,-3.55601,-3.55601
82.0,-3.50491,-3.50491
82.1,-3.45396,-3.45396
82.2,-3.40319,-3.40319
82.3,-3.35257,-3.35257
82.4,-3.30213,-3.30213
82.5,-3.25184,-3.25184
82.6,-3.20173,-3.20173
82.7,-3.15178,-3.15178
82.8,-3.10199,-3.10199
82.9,-3.05238,-3.05238
83.0,-3.00293,-3.00293
83.1,-2.95365,-2.95365
83.2,-2.90454,-2.90454
83.3,-2.85559,-2.85559
83.4,-2.80682,-2.80682
83.5,-2.75822,-2.75822
83.6,-2.70978,-2.70978
83.7,-2.66152,-2.66152
83.8,-2.61343,-2.61343
83.9,-2.56551,-2.56551
84.0,-2.51776,-2.51776
84.1,-2.47019,-2.47019
84.2,-2.42279,-2.42279
84.3,-2.37557,-2.37557
84.4,-2.32852,-2.32852
84.5,-2.28164,-2.28164
84.6,-2.23495,-2.23495
84.7,-2.18843,-2.18843
84.8,-2.14208,-2.14208
84.9,-2.09592,-2.09592
85.0,-2.04994,-2.04994
85.1,-2.00413,-2.00413
85.2,-1.95851,-1.95851
85.3,-1.91306,-1.91306
85.4,-1.8678,-1.8678
85.5,-1.82273,-1.82273
85.6,-1.77783,-1.77783
85.7,-1.73313,-1.73313
85.8,-1.6886,-1.6886
85.9,-1.64427,-1.64427
86.0,-1.60012,-1.60012
86.1,-1.55616,-1.55616
86.2,-1.51239,-1.51239
86.3,-1.4688,-1.4688
86.4,-1.42541,-1.42541
86.5,-1.38222,-1.38222
86.6,-1.33921,-1.33921
86.7,-1.2964,-1.2964
86.8,-1.25378,-1.25378
86.9,-1.21136,-1.21136
87.0,-1.16914,-1.16914
87.1,-1.12712,-1.12712
87.2,-1.08529,-1.08529
87.3,-1.04367,-1.04367
87.4,-1.00224,-1.00224
87.5,-0.961024,-0.961024
87.6,-0.920007,-0.920007
87.7,-0.879195,-0.879195
