Angle (deg),Magnitude (dB),Phase (deg)
23.7,-11.1576,8.13688
23.8,-11.2769,8.53164
23.9,-11.3991,8.92594
24.0,-11.5242,9.31962
24.1,-11.6525,9.71247
24.2,-11.7839,10.1043
24.3,-11.9187,10.4948
24.4,-12.0568,10.8838
24.5,-12.1986,11.2711
24.6,-12.344,11.6562
24.7,-12.4932,12.039
24.8,-12.6464,12.4191
24.9,-12.8037,12.7961
25.0,-12.9653,13.1696
25.1,-13.1314,13.5392
25.2,-13.3021,13.9044
25.3,-13.4777,14.2647
25.4,-13.6584,14.6195
25.5,-13.8443,14.9683
25.6,-14.0357,15.3102
25.7,-14.233,15.6447
25.8,-14.4363,15.9708
25.9,-14.6459,16.2877
26.0,-14.8622,16.5943
26.1,-15.0855,16.8896
26.2,-15.3162,17.1722
26.3,-15.5547,17.4408
26.4,-15.8014,17.6937
26.5,-16.0567,17.9293
26.6,-16.3213,18.1456
26.7,-16.5955,18.3402
26.8,-16.8801,18.5106
26.9,-17.1757,18.6539
27.0,-17.483,18.7666
27.1,-17.8028,18.845
27.2,-18.1359,18.8846
27.3,-18.4834,18.88
27.4,-18.8462,18.8252
27.5,-19.2256,18.7129
27.6,-19.6227,18.5347
27.7,-20.0391,18.2803
27.8,-20.4762,17.9376
27.9,-20.9359,17.4918
28.0,-21.4199,16.9248
28.1,-21.9302,16.2147
28.2,-22.469,15.3342
28.3,-23.0385,14.2494
28.4,-23.6407,12.9175
28.5,-24.2776,11.2848
28.6,-24.9503,9.28324
28.7,-25.6586,6.82665
28.8,-26.3996,3.80689
28.9,-27.1661,0.091203
29.0,-27.9435,-4.47596
29.1,-28.7054,-10.0596
29.2,-29.4096,-16.7977
29.3,-29.9957,-24.7311
29.4,-30.3925,-33.7074
29.5,-30.5373,-43.3152
29.6,-30.4035,-52.9422
29.7,-30.0147,-61.9687
29.8,-29.4321,-69.9675
29.9,-28.7272,-76.771
30.0,-27.9613,-82.4108
30.1,-27.1779,-87.0213
30.2,-26.404,-90.7672
30.3,-25.6551,-93.8052
30.4,-24.9387,-96.2696
30.5,-24.2578,-98.27
30.6,-23.6128,-99.8939
30.7,-23.0026,-101.21
30.8,-22.4254,-102.274
30.9,-21.8791,-103.128
31.0,-21.3615,-103.807
31.1,-20.8705,-104.339
31.2,-20.404,-104.745
31.3,-19.9602,-105.044
31.4,-19.5375,-105.252
31.5,-19.1341,-105.38
31.6,-18.7488,-105.438
31.7,-18.3802,-105.436
31.8,-18.0272,-105.381
31.9,-17.6887,-105.278
32.0,-17.3637,-105.134
32.1,-17.0515,-104.952
32.2,-16.7511,-104.737
32.3,-16.462,-104.492
32.4,-16.1834,-104.219
32.5,-15.9148,-103.923
32.6,-15.6555,-103.604
32.7,-15.4051,-103.265
32.8,-15.1631,-102.908
32.9,-14.9292,-102.535
33.0,-14.7028,-102.146
33.1,-14.4836,-101.742
33.2,-14.2714,-101.327
33.3,-14.0657,-100.899
33.4,-13.8663,-100.46
33.5,-13.673,-100.011
33.6,-13.4854,-99.5533
33.7,-13.3033,-99.0866
33.8,-13.1265,-98.612
33.9,-12.9549,-98.13
34.0,-12.7881,-97.6411
34.1,-12.6261,-97.1459
34.2,-12.4686,-96.6447
34.3,-12.3155,-96.138
34.4,-12.1666,-95.6262
34.5,-12.0218,-95.1096
34.6,-11.881,-94.5885
34.7,-11.7439,-94.0632
34.8,-11.6106,-93.5341
34.9,-11.4809,-93.0013
35.0,-11.3547,-92.465
35.1,-11.2318,-91.9256
35.2,-11.1122,-91.3833
35.3,-10.9958,-90.8381
35.4,-10.8825,-90.2903
35.5,-10.7722,-89.7401
35.6,-10.6648,-89.1875
35.7,-10.5603,-88.6328
35.8,-10.4585,-88.0761
35.9,-10.3595,-87.5175
36.0,-10.263,-86.9571
36.1,-10.1692,-86.395
36.2,-10.0779,-85.8313
36.3,-9.98897,-85.2662
36.4,-9.90248,-84.6996
36.5,-9.81833,-84.1318
36.6,-9.73648,-83.5626
36.7,-9.65686,-82.9923
36.8,-9.57944,-82.4209
36.9,-9.50416,-81.8484
37.0,-9.43099,-81.2748
37.1,-9.35988,-80.7004
37.2,-9.29079,-80.125
37.3,-9.22368,-79.5487
37.4,-9.15852,-78.9716
37.5,-9.09527,-78.3937
37.6,-9.0339,-77.815
37.7,-8.97437,-77.2356
37.8,-8.91665,-76.6555
37.9,-8.86071,-76.0746
38.0,-8.80653,-75.4931
38.1,-8.75407,-74.9109
38.2,-8.70331,-74.328
38.3,-8.65422,-73.7445
38.4,-8.60678,-73.1603
38.5,-8.56097,-72.5755
38.6,-8.51676,-71.9901
38.7,-8.47413,-71.4041
38.8,-8.43306,-70.8174
38.9,-8.39354,-70.2302
39.0,-8.35554,-69.6423
39.1,-8.31904,-69.0537
39.2,-8.28404,-68.4645
39.3,-8.2505,-67.8747
39.4,-8.21843,-67.2842
39.5,-8.18779,-66.693
39.6,-8.15859,-66.1012
39.7,-8.1308,-65.5087
39.8,-8.10442,-64.9154
39.9,-8.07943,-64.3214
40.0,-8.05582,-63.7267
40.1,-8.03359,-63.1313
40.2,-8.01272,-62.535
40.3,-7.9932,-61.938
40.4,-7.97503,-61.3401
40.5,-7.9582,-60.7414
40.6,-7.9427,-60.1418
40.7,-7.92853,-59.5413
40.8,-7.91568,-58.9399
40.9,-7.90414,-58.3376
41.0,-7.89392,-57.7344
41.1,-7.88501,-57.1301
41.2,-7.8774,-56.5248
41.3,-7.8711,-55.9185
41.4,-7.86611,-55.3111
41.5,-7.86241,-54.7026
41.6,-7.86002,-54.093
41.7,-7.85893,-53.4823
41.8,-7.85914,-52.8704
41.9,-7.86065,-52.2572
42.0,-7.86347,-51.6428
42.1,-7.86761,-51.0272
42.2,-7.87305,-50.4102
42.3,-7.87981,-49.792
42.4,-7.88789,-49.1723
42.5,-7.8973,-48.5513
42.6,-7.90804,-47.9289
42.7,-7.92012,-47.305
42.8,-7.93354,-46.6797
42.9,-7.94832,-46.0528
43.0,-7.96446,-45.4245
43.1,-7.98197,-44.7945
43.2,-8.00086,-44.163
43.3,-8.02113,-43.5298
43.4,-8.04281,-42.895
43.5,-8.0659,-42.2586
43.6,-8.09042,-41.6204
43.7,-8.11637,-40.9805
43.8,-8.14378,-40.3389
43.9,-8.17265,-39.6955
44.0,-8.20299,-39.0503
44.1,-8.23484,-38.4032
44.2,-8.26819,-37.7544
44.3,-8.30307,-37.1036
44.4,-8.3395,-36.451
44.5,-8.37749,-35.7965
44.6,-8.41707,-35.14
44.7,-8.45825,-34.4816
44.8,-8.50105,-33.8212
44.9,-8.5455,-33.1589
45.0,-8.59162,-32.4946
45.1,-8.63943,-31.8282
45.2,-8.68896,-31.1599
45.3,-8.74022,-30.4895
45.4,-8.79325,-29.8171
45.5,-8.84807,-29.1427
45.6,-8.90471,-28.4662
45.7,-8.9632,-27.7877
45.8,-9.02357,-27.1071
45.9,-9.08584,-26.4245
46.0,-9.15005,-25.7398
46.1,-9.21623,-25.0531
46.2,-9.28442,-24.3644
46.3,-9.35465,-23.6737
46.4,-9.42695,-22.9809
46.5,-9.50136,-22.2862
46.6,-9.57792,-21.5894
46.7,-9.65667,-20.8907
46.8,-9.73765,-20.1901
46.9,-9.8209,-19.4876
47.0,-9.90646,-18.7832
47.1,-9.99437,-18.0769
47.2,-10.0847,-17.3688
47.3,-10.1775,-16.659
47.4,-10.2727,-15.9474
47.5,-10.3705,-15.2341
47.6,-10.471,-14.5191
47.7,-10.574,-13.8026
47.8,-10.6798,-13.0845
47.9,-10.7883,-12.365
48.0,-10.8997,-11.6441
48.1,-11.014,-10.9218
48.2,-11.1312,-10.1982
48.3,-11.2514,-9.47348
48.4,-11.3747,-8.74764
48.5,-11.5012,-8.02079
48.6,-11.6308,-7.29302
48.7,-11.7638,-6.56444
48.8,-11.9002,-5.83515
48.9,-12.04,-5.10527
49.0,-12.1834,-4.37492
49.1,-12.3304,-3.64423
49.2,-12.4811,-2.91333
49.3,-12.6356,-2.18236
49.4,-12.7941,-1.45149
49.5,-12.9566,-0.720868
49.6,-13.1232,0.00933036
49.7,-13.2941,0.738924
49.8,-13.4693,1.46772
49.9,-13.649,2.19551
50.0,-13.8334,2.92208
50.1,-14.0224,3.6472
50.2,-14.2164,4.37061
50.3,-14.4154,5.09206
50.4,-14.6196,5.81127
50.5,-14.8292,6.52794
50.6,-15.0444,7.24173
50.7,-15.2652,7.95232
50.8,-15.492,8.65932
50.9,-15.7249,9.36234
51.0,-15.9642,10.061
51.1,-16.2101,10.7547
51.2,-16.4628,11.4431
51.3,-16.7226,12.1255
51.4,-16.9899,12.8014
51.5,-17.2648,13.4701
51.6,-17.5478,14.131
51.7,-17.8391,14.7832
51.8,-18.1392,15.4258
51.9,-18.4485,16.058
52.0,-18.7674,16.6786
52.1,-19.0964,17.2865
52.2,-19.436,17.8803
52.3,-19.7868,18.4586
52.4,-20.1495,19.0197
52.5,-20.5246,19.5617
52.6,-20.9129,20.0825
52.7,-21.3153,20.5795
52.8,-21.7327,21.0499
52.9,-22.166,21.4904
53.0,-22.6165,21.8972
53.1,-23.0853,22.2658
53.2,-23.5739,22.5909
53.3,-24.0838,22.8661
53.4,-24.6169,23.0839
53.5,-25.1751,23.2351
53.6,-25.7608,23.3086
53.7,-26.3765,23.2905
53.8,-27.0254,23.1637
53.9,-27.7109,22.9065
54.0,-28.4369,22.4913
54.1,-29.2081,21.8823
54.2,-30.0296,21.0324
54.3,-30.9073,19.8791
54.4,-31.8474,18.3372
54.5,-32.8561,16.2902
54.6,-33.9384,13.5756
54.7,-35.0954,9.96619
54.8,-36.3183,5.14864
54.9,-37.577,-1.28824
55.0,-38.7996,-9.8085
55.1,-39.8496,-20.7263
55.2,-40.5328,-33.7628
55.3,-40.6883,-47.67
55.4,-40.3188,-60.6745
55.5,-39.5883,-71.5531
55.6,-38.6906,-80.0495
55.7,-37.7607,-86.4869
55.8,-36.8694,-91.3297
55.9,-36.0464,-94.9871
56.0,-35.3004,-97.7705
56.1,-34.6306,-99.9054
56.2,-34.0324,-101.554
56.3,-33.5,-102.831
56.4,-33.0276,-103.824
56.5,-32.6098,-104.594
56.6,-32.2419,-105.191
56.7,-31.9199,-105.65
56.8,-31.6405,-106.001
56.9,-31.4007,-106.266
57.0,-31.1982,-106.466
57.1,-31.0311,-106.616
57.2,-30.8979,-106.731
57.3,-30.7973,-106.821
57.4,-30.7285,-106.899
57.5,-30.6908,-106.976
57.6,-30.6841,-107.061
57.7,-30.7081,-107.166
57.8,-30.7632,-107.301
57.9,-30.8498,-107.478
58.0,-30.9685,-107.711
58.1,-31.1204,-108.015
58.2,-31.3067,-108.407
58.3,-31.5289,-108.907
58.4,-31.7888,-109.542
58.5,-32.0883,-110.342
58.6,-32.4296,-111.346
58.7,-32.8149,-112.601
58.8,-33.2462,-114.169
58.9,-33.7248,-116.128
59.0,-34.2506,-118.58
59.1,-34.8204,-121.653
59.2,-35.4255,-125.506
59.3,-36.0476,-130.33
59.4,-36.6535,-136.325
59.5,-37.1885,-143.649
59.6,-37.5752,-152.314
59.7,-37.7266,-162.051
59.8,-37.578,-172.264
59.9,-37.121,177.827
60.0,-36.4089,168.887
60.1,-35.5266,161.264
60.2,-34.5553,155.005
60.3,-33.5551,149.974
60.4,-32.5636,145.976
60.5,-31.6018,142.816
60.6,-30.6799,140.326
60.7,-29.8017,138.371
60.8,-28.9675,136.844
60.9,-28.1758,135.663
61.0,-27.4243,134.763
61.1,-26.7102,134.094
61.2,-26.0309,133.617
61.3,-25.3837,133.299
61.4,-24.7661,133.117
61.5,-24.176,133.05
61.6,-23.6113,133.081
61.7,-23.0701,133.197
61.8,-22.5509,133.387
61.9,-22.052,133.641
62.0,-21.5722,133.952
62.1,-21.1102,134.312
62.2,-20.665,134.717
62.3,-20.2355,135.162
62.4,-19.8208,135.641
62.5,-19.4202,136.153
62.6,-19.0328,136.693
62.7,-18.6581,137.258
62.8,-18.2953,137.848
62.9,-17.9439,138.458
63.0,-17.6035,139.087
63.1,-17.2734,139.734
63.2,-16.9532,140.397
63.3,-16.6427,141.075
63.4,-16.3412,141.766
63.5,-16.0486,142.47
63.6,-15.7645,143.184
63.7,-15.4885,143.909
63.8,-15.2205,144.644
63.9,-14.96,145.387
64.0,-14.707,146.138
64.1,-14.4611,146.896
64.2,-14.2221,147.661
64.3,-13.9899,148.432
64.4,-13.7642,149.209
64.5,-13.5448,149.991
64.6,-13.3316,150.777
64.7,-13.1244,151.568
64.8,-12.9231,152.362
64.9,-12.7275,153.16
65.0,-12.5375,153.961
65.1,-12.353,154.764
65.2,-12.1737,155.57
65.3,-11.9997,156.379
65.4,-11.8308,157.188
65.5,-11.6669,158.0
65.6,-11.508,158.813
65.7,-11.3538,159.627
65.8,-11.2043,160.442
65.9,-11.0595,161.258
66.0,-10.9192,162.074
66.1,-10.7835,162.891
66.2,-10.6521,163.708
66.3,-10.5251,164.525
66.4,-10.4023,165.342
66.5,-10.2838,166.159
66.6,-10.1695,166.976
66.7,-10.0593,167.792
66.8,-9.95313,168.608
66.9,-9.85101,169.424
67.0,-9.75288,170.239
67.1,-9.6587,171.053
67.2,-9.56843,171.867
67.3,-9.48206,172.68
67.4,-9.39956,173.492
67.5,-9.3209,174.304
67.6,-9.24607,175.115
67.7,-9.17507,175.925
67.8,-9.10787,176.735
67.9,-9.04447,177.544
68.0,-8.98489,178.352
68.1,-8.92911,179.16
68.2,-8.87716,179.967
68.3,-8.82906,-179.226
68.4,-8.78481,-178.42
68.5,-8.74445,-177.615
68.6,-8.70802,-176.809
68.7,-8.67555,-176.004
68.8,-8.64708,-175.199
68.9,-8.62268,-174.394
69.0,-8.6024,-173.59
69.1,-8.58632,-172.785
69.2,-8.5745,-171.98
69.3,-8.56704,-171.174
69.4,-8.56404,-170.369
69.5,-8.5656,-169.563
69.6,-8.57184,-168.756
69.7,-8.5829,-167.949
69.8,-8.59891,-167.141
69.9,-8.62003,-166.332
70.0,-8.64645,-165.523
70.1,-8.67835,-164.713
70.2,-8.71594,-163.901
70.3,-8.75946,-163.089
70.4,-8.80916,-162.276
70.5,-8.8653,-161.463
70.6,-8.92821,-160.648
70.7,-8.99821,-159.834
70.8,-9.07566,-159.018
70.9,-9.16098,-158.203
71.0,-9.2546,-157.388
71.1,-9.35701,-156.574
71.2,-9.46876,-155.761
71.3,-9.59043,-154.95
71.4,-9.72269,-154.141
71.5,-9.86626,-153.337
71.6,-10.022,-152.538
71.7,-10.1907,-151.746
71.8,-10.3735,-150.962
71.9,-10.5715,-150.189
72.0,-10.786,-149.431
72.1,-11.0183,-148.69
72.2,-11.2702,-147.97
72.3,-11.5436,-147.278
72.4,-11.8405,-146.62
72.5,-12.1633,-146.004
72.6,-12.515,-145.441
72.7,-12.8988,-144.944
72.8,-13.3186,-144.529
72.9,-13.7787,-144.22
73.0,-14.2845,-144.046
73.1,-14.8423,-144.044
73.2,-15.4594,-144.268
73.3,-16.1445,-144.791
73.4,-16.9075,-145.714
73.5,-17.7593,-147.188
73.6,-18.7104,-149.428
73.7,-19.7674,-152.762
73.8,-20.9225,-157.673
73.9,-22.1307,-164.845
74.0,-23.2631,-175.067
74.1,-24.0566,171.311
74.2,-24.1812,155.477
74.3,-23.5242,140.279
74.4,-22.3233,128.057
74.5,-20.9061,119.26
74.6,-19.48,113.25
74.7,-18.134,109.249
74.8,-16.8945,106.652
74.9,-15.7624,105.044
75.0,-14.7292,104.144
75.1,-13.7845,103.764
75.2,-12.9179,103.775
75.3,-12.1203,104.083
75.4,-11.384,104.623
75.5,-10.7022,105.345
75.6,-10.0694,106.212
75.7,-9.48082,107.195
75.8,-8.93232,108.27
75.9,-8.42043,109.419
76.0,-7.94209,110.626
76.1,-7.49465,111.88
76.2,-7.07576,113.17
76.3,-6.68333,114.487
76.4,-6.31549,115.822
76.5,-5.97054,117.169
76.6,-5.64694,118.523
76.7,-5.3433,119.879
76.8,-5.0583,121.231
76.9,-4.79076,122.577
77.0,-4.53956,123.913
77.1,-4.30366,125.236
77.2,-4.0821,126.544
77.3,-3.87399,127.834
77.4,-3.67846,129.105
77.5,-3.49473,130.356
77.6,-3.32205,131.585
77.7,-3.15973,132.791
77.8,-3.00711,133.973
77.9,-2.86357,135.131
78.0,-2.72853,136.264
78.1,-2.60146,137.373
78.2,-2.48185,138.456
78.3,-2.36921,139.514
78.4,-2.2631,140.546
78.5,-2.16311,141.554
78.6,-2.06884,142.537
78.7,-1.97992,143.495
78.8,-1.89601,144.43
78.9,-1.8168,145.34
79.0,-1.74198,146.227
79.1,-1.67126,147.09
79.2,-1.6044,147.932
79.3,-1.54115,148.751
79.4,-1.48127,149.548
79.5,-1.42455,150.325
79.6,-1.3708,151.081
79.7,-1.31984,151.817
79.8,-1.27147,152.533
79.9,-1.22556,153.231
80.0,-1.18193,153.91
80.1,-1.14046,154.571
80.2,-1.10101,155.215
80.3,-1.06346,155.841
80.4,-1.0277,156.451
80.5,-0.993607,157.046
80.6,-0.961093,157.624
80.7,-0.930062,158.188
80.8,-0.900427,158.737
80.9,-0.872104,159.272
81.0,-0.845019,159.793
81.1,-0.819098,160.3
81.2,-0.794276,160.795
81.3,-0.770489,161.277
81.4,-0.747679,161.747
81.5,-0.725791,162.205
81.6,-0.704773,162.651
81.7,-0.684576,163.087
81.8,-0.665156,163.511
81.9,-0.646469,163.925
82.0,-0.628476,164.329
82.1,-0.61114,164.723
82.2,-0.594425,165.108
82.3,-0.578297,165.483
82.4,-0.562727,165.849
82.5,-0.547684,166.206
82.6,-0.533141,166.555
82.7,-0.519072,166.896
82.8,-0.505453,167.228
82.9,-0.49226,167.553
83.0,-0.479473,167.87
83.1,-0.467071,168.18
83.2,-0.455033,168.483
83.3,-0.443343,168.779
83.4,-0.431983,169.068
83.5,-0.420937,169.351
83.6,-0.41019,169.627
83.7,-0.399727,169.898
83.8,-0.389534,170.162
83.9,-0.379599,170.42
84.0,-0.369909,170.673
84.1,-0.360453,170.921
84.2,-0.35122,171.163
84.3,-0.342199,171.4
84.4,-0.333381,171.632
84.5,-0.324756,171.859
84.6,-0.316316,172.081
84.7,-0.308052,172.299
84.8,-0.299957,172.512
84.9,-0.292021,172.721
85.0,-0.28424,172.926
85.1,-0.276605,173.127
85.2,-0.269111,173.324
85.3,-0.261751,173.517
85.4,-0.254519,173.706
85.5,-0.247409,173.892
85.6,-0.240418,174.074
85.7,-0.233539,174.253
85.8,-0.226767,174.428
85.9,-0.220099,174.601
86.0,-0.21353,174.77
86.1,-0.207055,174.937
86.2,-0.200671,175.1
86.3,-0.194374,175.261
86.4,-0.188161,175.419
86.5,-0.182028,175.575
86.6,-0.175972,175.728
86.7,-0.169989,175.878
86.8,-0.164077,176.026
86.9,-0.158233,176.173
87.0,-0.152455,176.316
87.1,-0.146739,176.458
87.2,-0.141084,176.598
87.3,-0.135486,176.736
87.4,-0.129944,176.872
87.5,-0.124456,177.006
87.6,-0.119019,177.139
87.7,-0.113632,177.27
87.8,-0.108292,177.399
87.9,-0.102998,177.527
88.0,-0.0977488,177.654
88.1,-0.0925419,177.779
88.2,-0.0873761,177.903
88.3,-0.0822498,178.026
88.4,-0.0771616,178.148
88.5,-0.0721103,178.268
88.6,-0.0670944,178.388
88.7,-0.0621128,178.507
88.8,-0.0571642,178.625
88.9,-0.0522476,178.742
89.0,-0.0473619,178.859
89.1,-0.042506,178.975
89.2,-0.037679,179.09
89.3,-0.0328799,179.205
89.4,-0.0281079,179.319
89.5,-0.0233621,179.433
89.6,-0.0186418,179.547
89.7,-0.0139461,179.66
89.8,-0.00927435,179.774
89.9,-0.00462586,179.887
90.0,-250.0,
