Angle (deg),Magnitude (dB),Phase (deg)
6.1,-8.39175,-34.667
6.2,-8.39365,-34.6687
6.3,-8.39559,-34.6704
6.4,-8.39755,-34.6722
6.5,-8.39955,-34.674
6.6,-8.40157,-34.6758
6.7,-8.40363,-34.6776
6.8,-8.40573,-34.6795
6.9,-8.40785,-34.6814
7.0,-8.41001,-34.6833
7.1,-8.41219,-34.6853
7.2,-8.41442,-34.6873
7.3,-8.41667,-34.6893
7.4,-8.41895,-34.6914
7.5,-8.42127,-34.6935
7.6,-8.42362,-34.6957
7.7,-8.426,-34.6979
7.8,-8.42842,-34.7001
7.9,-8.43086,-34.7023
8.0,-8.43334,-34.7046
8.1,-8.43586,-34.7069
8.2,-8.4384,-34.7093
8.3,-8.44098,-34.7117
8.4,-8.44359,-34.7141
8.5,-8.44624,-34.7166
8.6,-8.44891,-34.7191
8.7,-8.45162,-34.7217
8.8,-8.45436,-34.7242
8.9,-8.45714,-34.7269
9.0,-8.45995,-34.7295
9.1,-8.46279,-34.7322
9.2,-8.46567,-34.735
9.3,-8.46858,-34.7378
9.4,-8.47152,-34.7406
9.5,-8.4745,-34.7435
9.6,-8.47751,-34.7464
9.7,-8.48055,-34.7493
9.8,-8.48363,-34.7523
9.9,-8.48674,-34.7553
10.0,-8.48989,-34.7584
10.1,-8.49306,-34.7615
10.2,-8.49628,-34.7647
10.3,-8.49953,-34.7679
10.4,-8.50281,-34.7711
10.5,-8.50612,-34.7744
10.6,-8.50947,-34.7778
10.7,-8.51286,-34.7811
10.8,-8.51628,-34.7846
10.9,-8.51973,-34.7881
11.0,-8.52322,-34.7916
11.1,-8.52674,-34.7951
11.2,-8.5303,-34.7988
11.3,-8.53389,-34.8024
11.4,-8.53752,-34.8061
11.5,-8.54118,-34.8099
11.6,-8.54488,-34.8137
11.7,-8.54861,-34.8176
11.8,-8.55238,-34.8215
11.9,-8.55618,-34.8254
12.0,-8.56002,-34.8294
12.1,-8.5639,-34.8335
12.2,-8.56781,-34.8376
12.3,-8.57175,-34.8418
12.4,-8.57573,-34.846
12.5,-8.57975,-34.8503
12.6,-8.5838,-34.8546
12.7,-8.58789,-34.859
12.8,-8.59202,-34.8634
12.9,-8.59618,-34.8679
13.0,-8.60038,-34.8724
13.1,-8.60462,-34.8771
13.2,-8.60889,-34.8817
13.3,-8.6132,-34.8864
13.4,-8.61754,-34.8912
13.5,-8.62192,-34.896
13.6,-8.62634,-34.9009
13.7,-8.6308,-34.9059
13.8,-8.63529,-34.9109
13.9,-8.63982,-34.916
14.0,-8.64439,-34.9211
14.1,-8.649,-34.9263
14.2,-8.65364,-34.9316
14.3,-8.65832,-34.9369
14.4,-8.66304,-34.9423
14.5,-8.6678,-34.9477
14.6,-8.67259,-34.9532
14.7,-8.67743,-34.9588
14.8,-8.6823,-34.9645
14.9,-8.68721,-34.9702
15.0,-8.69216,-34.976
15.1,-8.69714,-34.9818
15.2,-8.70217,-34.9877
15.3,-8.70723,-34.9937
15.4,-8.71234,-34.9998
15.5,-8.71748,-35.0059
15.6,-8.72266,-35.0121
15.7,-8.72789,-35.0184
15.8,-8.73315,-35.0247
15.9,-8.73845,-35.0311
16.0,-8.74379,-35.0376
16.1,-8.74917,-35.0442
16.2,-8.75459,-35.0508
16.3,-8.76005,-35.0575
16.4,-8.76555,-35.0643
16.5,-8.77109,-35.0712
16.6,-8.77667,-35.0782
16.7,-8.78229,-35.0852
16.8,-8.78796,-35.0923
16.9,-8.79366,-35.0995
17.0,-8.79941,-35.1068
17.1,-8.80519,-35.1141
17.2,-8.81102,-35.1216
17.3,-8.81689,-35.1291
17.4,-8.8228,-35.1367
17.5,-8.82875,-35.1444
17.6,-8.83475,-35.1522
17.7,-8.84078,-35.16
17.8,-8.84686,-35.168
17.9,-8.85298,-35.176
18.0,-8.85915,-35.1842
18.1,-8.86535,-35.1924
18.2,-8.8716,-35.2007
18.3,-8.87789,-35.2091
18.4,-8.88423,-35.2176
18.5,-8.89061,-35.2262
18.6,-8.89703,-35.2349
18.7,-8.90349,-35.2437
18.8,-8.91,-35.2526
18.9,-8.91656,-35.2615
19.0,-8.92315,-35.2706
19.1,-8.92979,-35.2798
19.2,-8.93648,-35.2891
19.3,-8.94321,-35.2985
19.4,-8.94999,-35.3079
19.5,-8.95681,-35.3175
19.6,-8.96367,-35.3272
19.7,-8.97058,-35.337
19.8,-8.97754,-35.3469
19.9,-8.98454,-35.3569
20.0,-8.99158,-35.3671
20.1,-8.99868,-35.3773
20.2,-9.00582,-35.3876
20.3,-9.013,-35.3981
20.4,-9.02023,-35.4086
20.5,-9.02751,-35.4193
20.6,-9.03484,-35.4301
20.7,-9.04221,-35.441
20.8,-9.04963,-35.4521
20.9,-9.05709,-35.4632
21.0,-9.06461,-35.4745
21.1,-9.07217,-35.4859
21.2,-9.07978,-35.4974
21.3,-9.08744,-35.509
21.4,-9.09515,-35.5208
21.5,-9.1029,-35.5326
21.6,-9.11071,-35.5446
21.7,-9.11856,-35.5568
21.8,-9.12646,-35.569
21.9,-9.13441,-35.5814
22.0,-9.14241,-35.594
22.1,-9.15046,-35.6066
22.2,-9.15856,-35.6194
22.3,-9.16671,-35.6324
22.4,-9.17492,-35.6454
22.5,-9.18317,-35.6586
22.6,-9.19147,-35.672
22.7,-9.19982,-35.6855
22.8,-9.20823,-35.6991
22.9,-9.21668,-35.7129
23.0,-9.22519,-35.7268
23.1,-9.23375,-35.7408
23.2,-9.24236,-35.7551
23.3,-9.25103,-35.7694
23.4,-9.25974,-35.7839
23.5,-9.26851,-35.7986
23.6,-9.27734,-35.8134
23.7,-9.28621,-35.8284
23.8,-9.29514,-35.8435
23.9,-9.30412,-35.8588
24.0,-9.31316,-35.8742
24.1,-9.32225,-35.8899
24.2,-9.3314,-35.9056
24.3,-9.3406,-35.9216
24.4,-9.34985,-35.9377
24.5,-9.35916,-35.9539
24.6,-9.36853,-35.9704
24.7,-9.37795,-35.987
24.8,-9.38743,-36.0038
24.9,-9.39696,-36.0207
25.0,-9.40655,-36.0379
25.1,-9.4162,-36.0552
25.2,-9.4259,-36.0727
25.3,-9.43566,-36.0903
25.4,-9.44548,-36.1082
25.5,-9.45536,-36.1262
25.6,-9.46529,-36.1445
25.7,-9.47528,-36.1629
25.8,-9.48534,-36.1815
25.9,-9.49544,-36.2003
26.0,-9.50561,-36.2193
26.1,-9.51584,-36.2385
26.2,-9.52613,-36.2579
26.3,-9.53648,-36.2775
26.4,-9.54688,-36.2972
26.5,-9.55735,-36.3172
26.6,-9.56788,-36.3374
26.7,-9.57847,-36.3578
26.8,-9.58912,-36.3785
26.9,-9.59984,-36.3993
27.0,-9.61061,-36.4203
27.1,-9.62145,-36.4416
27.2,-9.63235,-36.4631
27.3,-9.64331,-36.4848
27.4,-9.65434,-36.5067
27.5,-9.66543,-36.5289
27.6,-9.67658,-36.5512
27.7,-9.6878,-36.5738
27.8,-9.69908,-36.5967
27.9,-9.71043,-36.6198
28.0,-9.72184,-36.6431
28.1,-9.73332,-36.6666
28.2,-9.74486,-36.6904
28.3,-9.75647,-36.7144
28.4,-9.76814,-36.7387
28.5,-9.77988,-36.7633
28.6,-9.79169,-36.788
28.7,-9.80357,-36.8131
28.8,-9.81551,-36.8384
28.9,-9.82752,-36.8639
29.0,-9.8396,-36.8897
29.1,-9.85175,-36.9158
29.2,-9.86397,-36.9422
29.3,-9.87626,-36.9688
29.4,-9.88861,-36.9957
29.5,-9.90104,-37.0228
29.6,-9.91354,-37.0503
29.7,-9.9261,-37.078
29.8,-9.93874,-37.106
29.9,-9.95146,-37.1343
30.0,-9.96424,-37.1629
30.1,-9.97709,-37.1917
30.2,-9.99002,-37.2209
30.3,-10.003,-37.2504
30.4,-10.0161,-37.2802
30.5,-10.0292,-37.3102
30.6,-10.0425,-37.3406
30.7,-10.0558,-37.3713
30.8,-10.0691,-37.4023
30.9,-10.0826,-37.4337
31.0,-10.0961,-37.4653
31.1,-10.1097,-37.4973
31.2,-10.1234,-37.5296
31.3,-10.1371,-37.5622
31.4,-10.151,-37.5952
31.5,-10.1649,-37.6285
31.6,-10.1789,-37.6622
31.7,-10.1929,-37.6962
31.8,-10.2071,-37.7305
31.9,-10.2213,-37.7652
32.0,-10.2356,-37.8003
32.1,-10.25,-37.8357
32.2,-10.2644,-37.8715
32.3,-10.279,-37.9076
32.4,-10.2936,-37.9441
32.5,-10.3083,-37.981
32.6,-10.3231,-38.0183
32.7,-10.338,-38.056
32.8,-10.3529,-38.094
32.9,-10.368,-38.1325
33.0,-10.3831,-38.1713
33.1,-10.3983,-38.2106
33.2,-10.4136,-38.2502
33.3,-10.429,-38.2903
33.4,-10.4444,-38.3307
33.5,-10.46,-38.3716
33.6,-10.4756,-38.4129
33.7,-10.4914,-38.4547
33.8,-10.5072,-38.4968
33.9,-10.5231,-38.5394
34.0,-10.5391,-38.5825
34.1,-10.5552,-38.626
34.2,-10.5713,-38.6699
34.3,-10.5876,-38.7143
34.4,-10.6039,-38.7592
34.5,-10.6204,-38.8045
34.6,-10.6369,-38.8503
34.7,-10.6535,-38.8966
34.8,-10.6703,-38.9434
34.9,-10.6871,-38.9906
35.0,-10.704,-39.0384
35.1,-10.721,-39.0866
35.2,-10.7381,-39.1354
35.3,-10.7553,-39.1846
35.4,-10.7726,-39.2344
35.5,-10.79,-39.2847
35.6,-10.8074,-39.3355
35.7,-10.825,-39.3869
35.8,-10.8427,-39.4388
35.9,-10.8605,-39.4912
36.0,-10.8784,-39.5442
36.1,-10.8963,-39.5978
36.2,-10.9144,-39.6519
36.3,-10.9326,-39.7066
36.4,-10.9509,-39.7618
36.5,-10.9692,-39.8177
36.6,-10.9877,-39.8741
36.7,-11.0063,-39.9312
36.8,-11.025,-39.9888
36.9,-11.0438,-40.0471
37.0,-11.0627,-40.1059
37.1,-11.0817,-40.1654
37.2,-11.1008,-40.2256
37.3,-11.12,-40.2863
37.4,-11.1393,-40.3478
37.5,-11.1588,-40.4098
37.6,-11.1783,-40.4726
37.7,-11.198,-40.536
37.8,-11.2177,-40.6001
37.9,-11.2376,-40.6649
38.0,-11.2576,-40.7303
38.1,-11.2776,-40.7965
38.2,-11.2978,-40.8634
38.3,-11.3182,-40.931
38.4,-11.3386,-40.9994
38.5,-11.3591,-41.0685
38.6,-11.3798,-41.1383
38.7,-11.4005,-41.2089
38.8,-11.4214,-41.2802
38.9,-11.4424,-41.3523
39.0,-11.4635,-41.4253
39.1,-11.4848,-41.499
39.2,-11.5061,-41.5735
39.3,-11.5276,-41.6488
39.4,-11.5492,-41.7249
39.5,-11.5709,-41.8019
39.6,-11.5927,-41.8797
39.7,-11.6147,-41.9584
39.8,-11.6367,-42.038
39.9,-11.6589,-42.1184
40.0,-11.6812,-42.1997
40.1,-11.7037,-42.2819
40.2,-11.7262,-42.365
40.3,-11.7489,-42.449
40.4,-11.7717,-42.534
40.5,-11.7947,-42.6199
40.6,-11.8177,-42.7068
40.7,-11.8409,-42.7946
40.8,-11.8642,-42.8834
40.9,-11.8877,-42.9732
41.0,-11.9112,-43.064
41.1,-11.9349,-43.1559
41.2,-11.9588,-43.2487
41.3,-11.9827,-43.3426
41.4,-12.0068,-43.4376
41.5,-12.0311,-43.5336
41.6,-12.0554,-43.6308
41.7,-12.0799,-43.729
41.8,-12.1045,-43.8283
41.9,-12.1293,-43.9288
42.0,-12.1542,-44.0304
42.1,-12.1792,-44.1332
42.2,-12.2044,-44.2371
42.3,-12.2296,-44.3422
42.4,-12.2551,-44.4486
42.5,-12.2806,-44.5561
42.6,-12.3064,-44.6649
42.7,-12.3322,-44.775
42.8,-12.3582,-44.8863
42.9,-12.3843,-44.9989
43.0,-12.4106,-45.1128
43.1,-12.437,-45.228
43.2,-12.4635,-45.3446
43.3,-12.4902,-45.4625
43.4,-12.517,-45.5818
43.5,-12.544,-45.7025
43.6,-12.5711,-45.8247
43.7,-12.5983,-45.9482
43.8,-12.6257,-46.0732
43.9,-12.6532,-46.1997
44.0,-12.6809,-46.3277
44.1,-12.7087,-46.4571
44.2,-12.7367,-46.5882
44.3,-12.7648,-46.7207
44.4,-12.7931,-46.8549
44.5,-12.8214,-46.9906
44.6,-12.85,-47.128
44.7,-12.8787,-47.267
44.8,-12.9075,-47.4076
44.9,-12.9365,-47.55
45.0,-12.9656,-47.6941
45.1,-12.9949,-47.8399
45.2,-13.0243,-47.9875
45.3,-13.0538,-48.1368
45.4,-13.0835,-48.288
45.5,-13.1134,-48.441
45.6,-13.1433,-48.5958
45.7,-13.1735,-48.7526
45.8,-13.2037,-48.9113
45.9,-13.2342,-49.0719
46.0,-13.2647,-49.2344
46.1,-13.2954,-49.399
46.2,-13.3263,-49.5656
46.3,-13.3573,-49.7343
46.4,-13.3884,-49.905
46.5,-13.4197,-50.0778
46.6,-13.4511,-50.2528
46.7,-13.4827,-50.43
46.8,-13.5144,-50.6093
46.9,-13.5462,-50.7909
47.0,-13.5782,-50.9748
47.1,-13.6103,-51.161
47.2,-13.6426,-51.3495
47.3,-13.675,-51.5403
47.4,-13.7075,-51.7336
47.5,-13.7401,-51.9293
47.6,-13.7729,-52.1275
47.7,-13.8058,-52.3281
47.8,-13.8389,-52.5313
47.9,-13.8721,-52.7371
48.0,-13.9054,-52.9455
48.1,-13.9388,-53.1566
48.2,-13.9723,-53.3703
48.3,-14.006,-53.5867
48.4,-14.0398,-53.806
48.5,-14.0737,-54.028
48.6,-14.1077,-54.2529
48.7,-14.1418,-54.4806
48.8,-14.1761,-54.7113
48.9,-14.2104,-54.9449
49.0,-14.2449,-55.1816
49.1,-14.2794,-55.4213
49.2,-14.3141,-55.664
49.3,-14.3488,-55.91
49.4,-14.3837,-56.1591
49.5,-14.4186,-56.4114
49.6,-14.4536,-56.667
49.7,-14.4887,-56.9258
49.8,-14.5239,-57.1881
49.9,-14.5592,-57.4538
50.0,-14.5945,-57.7229
50.1,-14.6299,-57.9954
50.2,-14.6653,-58.2716
50.3,-14.7008,-58.5513
50.4,-14.7363,-58.8347
50.5,-14.7719,-59.1217
50.6,-14.8076,-59.4125
50.7,-14.8433,-59.7071
50.8,-14.879,-60.0054
50.9,-14.9147,-60.3077
51.0,-14.9504,-60.6139
51.1,-14.9862,-60.9241
51.2,-15.0219,-61.2383
51.3,-15.0577,-61.5565
51.4,-15.0934,-61.8789
51.5,-15.1291,-62.2055
51.6,-15.1648,-62.5363
51.7,-15.2005,-62.8714
51.8,-15.2361,-63.2108
51.9,-15.2716,-63.5545
52.0,-15.3071,-63.9027
52.1,-15.3426,-64.2554
52.2,-15.3779,-64.6125
52.3,-15.4132,-64.9743
52.4,-15.4483,-65.3406
52.5,-15.4834,-65.7116
52.6,-15.5183,-66.0874
52.7,-15.5531,-66.4678
52.8,-15.5877,-66.8531
52.9,-15.6222,-67.2432
53.0,-15.6565,-67.6382
53.1,-15.6907,-68.0381
53.2,-15.7246,-68.4429
53.3,-15.7584,-68.8528
53.4,-15.7919,-69.2677
53.5,-15.8252,-69.6877
53.6,-15.8582,-70.1128
53.7,-15.891,-70.5431
53.8,-15.9235,-70.9785
53.9,-15.9556,-71.4191
54.0,-15.9875,-71.865
54.1,-16.0191,-72.3162
54.2,-16.0503,-72.7726
54.3,-16.0811,-73.2343
54.4,-16.1116,-73.7014
54.5,-16.1416,-74.1738
54.6,-16.1713,-74.6515
54.7,-16.2005,-75.1346
54.8,-16.2293,-75.6231
54.9,-16.2576,-76.1169
55.0,-16.2854,-76.6161
55.1,-16.3127,-77.1207
55.2,-16.3394,-77.6307
55.3,-16.3656,-78.146
55.4,-16.3913,-78.6666
55.5,-16.4163,-79.1926
55.6,-16.4407,-79.7239
55.7,-16.4645,-80.2604
55.8,-16.4877,-80.8022
55.9,-16.5101,-81.3491
56.0,-16.5319,-81.9012
56.1,-16.553,-82.4585
56.2,-16.5733,-83.0208
56.3,-16.5928,-83.5881
56.4,-16.6116,-84.1603
56.5,-16.6295,-84.7374
56.6,-16.6466,-85.3194
56.7,-16.6629,-85.906
56.8,-16.6783,-86.4973
56.9,-16.6928,-87.0932
57.0,-16.7064,-87.6935
57.1,-16.7191,-88.2982
57.2,-16.7308,-88.9072
57.3,-16.7415,-89.5203
57.4,-16.7512,-90.1374
57.5,-16.7599,-90.7585
57.6,-16.7676,-91.3834
57.7,-16.7743,-92.0119
57.8,-16.7798,-92.6439
57.9,-16.7843,-93.2793
58.0,-16.7877,-93.918
58.1,-16.7899,-94.5597
58.2,-16.791,-95.2044
58.3,-16.791,-95.8518
58.4,-16.7898,-96.5019
58.5,-16.7875,-97.1543
58.6,-16.7839,-97.8091
58.7,-16.7791,-98.4659
58.8,-16.7732,-99.1246
58.9,-16.766,-99.7851
59.0,-16.7576,-100.447
59.1,-16.7479,-101.11
59.2,-16.737,-101.775
59.3,-16.7249,-102.44
59.4,-16.7115,-103.107
59.5,-16.6969,-103.773
59.6,-16.681,-104.441
59.7,-16.6638,-105.108
59.8,-16.6454,-105.775
59.9,-16.6257,-106.443
60.0,-16.6048,-107.11
60.1,-16.5826,-107.776
60.2,-16.5592,-108.441
60.3,-16.5345,-109.106
60.4,-16.5086,-109.769
60.5,-16.4814,-110.431
60.6,-16.4531,-111.091
60.7,-16.4235,-111.75
60.8,-16.3927,-112.407
60.9,-16.3607,-113.061
61.0,-16.3276,-113.714
61.1,-16.2933,-114.364
61.2,-16.2578,-115.011
61.3,-16.2212,-115.656
61.4,-16.1834,-116.298
61.5,-16.1446,-116.936
61.6,-16.1047,-117.572
61.7,-16.0636,-118.204
61.8,-16.0216,-118.833
61.9,-15.9785,-119.458
62.0,-15.9343,-120.079
62.1,-15.8892,-120.696
62.2,-15.8431,-121.31
62.3,-15.796,-121.919
62.4,-15.748,-122.524
62.5,-15.6991,-123.125
62.6,-15.6492,-123.721
62.7,-15.5985,-124.313
62.8,-15.547,-124.9
62.9,-15.4946,-125.483
63.0,-15.4413,-126.061
63.1,-15.3873,-126.634
63.2,-15.3326,-127.202
63.3,-15.277,-127.766
63.4,-15.2208,-128.324
63.5,-15.1638,-128.877
63.6,-15.1062,-129.426
63.7,-15.0479,-129.969
63.8,-14.9889,-130.507
63.9,-14.9294,-131.04
64.0,-14.8692,-131.567
64.1,-14.8085,-132.09
64.2,-14.7472,-132.607
64.3,-14.6853,-133.119
64.4,-14.623,-133.626
64.5,-14.5601,-134.128
64.6,-14.4968,-134.624
64.7,-14.433,-135.115
64.8,-14.3688,-135.601
64.9,-14.3042,-136.082
65.0,-14.2392,-136.557
65.1,-14.1737,-137.027
65.2,-14.1079,-137.492
65.3,-14.0418,-137.952
65.4,-13.9753,-138.407
65.5,-13.9085,-138.857
65.6,-13.8414,-139.301
65.7,-13.7741,-139.741
65.8,-13.7064,-140.175
65.9,-13.6385,-140.605
66.0,-13.5704,-141.029
66.1,-13.502,-141.449
66.2,-13.4335,-141.864
66.3,-13.3647,-142.274
66.4,-13.2958,-142.679
66.5,-13.2266,-143.079
66.6,-13.1574,-143.475
66.7,-13.0879,-143.866
66.8,-13.0184,-144.252
66.9,-12.9487,-144.634
67.0,-12.8789,-145.011
67.1,-12.809,-145.384
67.2,-12.739,-145.752
67.3,-12.6689,-146.116
67.4,-12.5988,-146.475
67.5,-12.5286,-146.831
67.6,-12.4584,-147.182
67.7,-12.3881,-147.528
67.8,-12.3177,-147.871
67.9,-12.2474,-148.21
68.0,-12.177,-148.544
68.1,-12.1066,-148.875
68.2,-12.0362,-149.201
68.3,-11.9658,-149.524
68.4,-11.8954,-149.843
68.5,-11.8251,-150.158
68.6,-11.7547,-150.469
68.7,-11.6844,-150.777
68.8,-11.6142,-151.081
68.9,-11.5439,-151.381
69.0,-11.4738,-151.678
69.1,-11.4036,-151.971
69.2,-11.3336,-152.261
69.3,-11.2636,-152.547
69.4,-11.1936,-152.83
69.5,-11.1238,-153.11
69.6,-11.054,-153.387
69.7,-10.9843,-153.66
69.8,-10.9147,-153.93
69.9,-10.8451,-154.197
70.0,-10.7757,-154.461
70.1,-10.7063,-154.722
70.2,-10.6371,-154.98
70.3,-10.568,-155.234
70.4,-10.4989,-155.487
70.5,-10.43,-155.736
70.6,-10.3612,-155.982
70.7,-10.2925,-156.226
70.8,-10.2239,-156.466
70.9,-10.1555,-156.704
71.0,-10.0871,-156.94
71.1,-10.0189,-157.173
71.2,-9.95084,-157.403
71.3,-9.88289,-157.631
71.4,-9.81507,-157.856
71.5,-9.74738,-158.079
71.6,-9.67982,-158.299
71.7,-9.61241,-158.517
71.8,-9.54513,-158.733
71.9,-9.47799,-158.946
72.0,-9.41099,-159.157
72.1,-9.34413,-159.366
72.2,-9.27742,-159.572
72.3,-9.21085,-159.777
72.4,-9.14443,-159.979
72.5,-9.07816,-160.179
72.6,-9.01203,-160.377
72.7,-8.94606,-160.573
72.8,-8.88023,-160.767
72.9,-8.81456,-160.959
73.0,-8.74904,-161.149
73.1,-8.68367,-161.338
73.2,-8.61846,-161.524
73.3,-8.5534,-161.708
73.4,-8.48849,-161.891
73.5,-8.42374,-162.072
73.6,-8.35915,-162.251
73.7,-8.29471,-162.428
73.8,-8.23043,-162.604
73.9,-8.1663,-162.777
74.0,-8.10234,-162.95
74.1,-8.03853,-163.12
74.2,-7.97489,-163.289
74.3,-7.9114,-163.457
74.4,-7.84807,-163.622
74.5,-7.7849,-163.787
74.6,-7.72189,-163.95
74.7,-7.65904,-164.111
74.8,-7.59635,-164.271
74.9,-7.53382,-164.429
75.0,-7.47145,-164.586
75.1,-7.40924,-164.742
75.2,-7.34719,-164.896
75.3,-7.2853,-165.049
75.4,-7.22358,-165.2
75.5,-7.16201,-165.35
75.6,-7.10061,-165.499
75.7,-7.03936,-165.647
75.8,-6.97828,-165.794
75.9,-6.91736,-165.939
76.0,-6.8566,-166.083
76.1,-6.796,-166.226
76.2,-6.73556,-166.367
76.3,-6.67529,-166.508
76.4,-6.61517,-166.647
76.5,-6.55522,-166.785
76.6,-6.49542,-166.922
76.7,-6.43579,-167.059
76.8,-6.37632,-167.194
76.9,-6.31701,-167.328
77.0,-6.25786,-167.461
77.1,-6.19887,-167.592
77.2,-6.14004,-167.723
77.3,-6.08137,-167.853
77.4,-6.02287,-167.982
77.5,-5.96452,-168.111
77.6,-5.90633,-168.238
77.7,-5.84831,-168.364
77.8,-5.79044,-168.489
77.9,-5.73274,-168.614
78.0,-5.67519,-168.737
78.1,-5.61781,-168.86
78.2,-5.56058,-168.982
78.3,-5.50352,-169.103
78.4,-5.44662,-169.223
78.5,-5.38987,-169.343
78.6,-5.33329,-169.462
78.7,-5.27686,-169.58
78.8,-5.2206,-169.697
78.9,-5.1645,-169.813
79.0,-5.10855,-169.929
79.1,-5.05277,-170.044
79.2,-4.99714,-170.158
79.3,-4.94168,-170.272
79.4,-4.88637,-170.384
79.5,-4.83123,-170.497
79.6,-4.77625,-170.608
79.7,-4.72142,-170.719
79.8,-4.66676,-170.829
79.9,-4.61226,-170.939
80.0,-4.55791,-171.048
80.1,-4.50373,-171.156
80.2,-4.44971,-171.264
80.3,-4.39584,-171.371
80.4,-4.34214,-171.478
80.5,-4.2886,-171.584
80.6,-4.23522,-171.689
80.7,-4.18201,-171.794
80.8,-4.12895,-171.899
80.9,-4.07605,-172.003
81.0,-4.02332,-172.106
81.1,-3.97075,-172.209
81.2,-3.91834,-172.311
81.3,-3.86609,-172.413
81.4,-3.814,-172.514
81.5,-3.76208,-172.615
81.6,-3.71032,-172.716
81.7,-3.65872,-172.815
81.8,-3.60729,-172.915
81.9,-3.55601,-173.014
82.0,-3.50491,-173.113
82.1,-3.45396,-173.211
82.2,-3.40319,-173.309
82.3,-3.35257,-173.406
82.4,-3.30213,-173.503
82.5,-3.25184,-173.599
82.6,-3.20173,-173.695
82.7,-3.15178,-173.791
82.8,-3.10199,-173.886
82.9,-3.05238,-173.981
83.0,-3.00293,-174.076
83.1,-2.95365,-174.17
83.2,-2.90454,-174.264
83.3,-2.85559,-174.358
83.4,-2.80682,-174.451
83.5,-2.75822,-174.544
83.6,-2.70978,-174.636
83.7,-2.66152,-174.728
83.8,-2.61343,-174.82
83.9,-2.56551,-174.912
84.0,-2.51776,-175.003
84.1,-2.47019,-175.094
84.2,-2.42279,-175.184
84.3,-2.37557,-175.274
84.4,-2.32852,-175.364
84.5,-2.28164,-175.454
84.6,-2.23495,-175.544
84.7,-2.18843,-175.633
84.8,-2.14208,-175.721
84.9,-2.09592,-175.81
85.0,-2.04994,-175.898
85.1,-2.00413,-175.986
85.2,-1.95851,-176.074
85.3,-1.91306,-176.161
85.4,-1.8678,-176.249
85.5,-1.82273,-176.336
85.6,-1.77783,-176.422
85.7,-1.73313,-176.509
85.8,-1.6886,-176.595
85.9,-1.64427,-176.681
86.0,-1.60012,-176.766
86.1,-1.55616,-176.852
86.2,-1.51239,-176.937
86.3,-1.4688,-177.022
86.4,-1.42541,-177.107
86.5,-1.38222,-177.191
86.6,-1.33921,-177.276
86.7,-1.2964,-177.36
86.8,-1.25378,-177.443
86.9,-1.21136,-177.527
87.0,-1.16914,-177.61
87.1,-1.12712,-177.693
87.2,-1.08529,-177.776
87.3,-1.04367,-177.859
87.4,-1.00224,-177.941
87.5,-0.961024,-178.023
87.6,-0.920007,-178.105
87.7,-0.879195,-178.187
87.8,-0.83859,-178.268
87.9,-0.798191,-178.35
88.0,-0.758002,-178.431
88.1,-0.718022,-178.511
88.2,-0.678253,-178.592
88.3,-0.638696,-178.672
88.4,-0.599353,-178.752
88.5,-0.560224,-178.832
88.6,-0.521312,-178.912
88.7,-0.482617,-178.991
88.8,-0.444141,-179.07
88.9,-0.405885,-179.149
89.0,-0.367851,-179.228
89.1,-0.33004,-179.306
89.2,-0.292452,-179.384
89.3,-0.255091,-179.462
89.4,-0.217956,-179.54
89.5,-0.18105,-179.617
89.6,-0.144374,-179.694
89.7,-0.10793,-179.771
