Angle (deg),Magnitude (dB),Phase (deg)
6.9,-1.58223,-1.58223
7.0,-1.5819,-1.5819
7.1,-1.58156,-1.58156
7.2,-1.58121,-1.58121
7.3,-1.58086,-1.58086
7.4,-1.58051,-1.58051
7.5,-1.58015,-1.58015
7.6,-1.57978,-1.57978
7.7,-1.57941,-1.57941
7.8,-1.57904,-1.57904
7.9,-1.57866,-1.57866
8.0,-1.57827,-1.57827
8.1,-1.57788,-1.57788
8.2,-1.57749,-1.57749
8.3,-1.57709,-1.57709
8.4,-1.57669,-1.57669
8.5,-1.57628,-1.57628
8.6,-1.57587,-1.57587
8.7,-1.57545,-1.57545
8.8,-1.57503,-1.57503
8.9,-1.5746,-1.5746
9.0,-1.57417,-1.57417
9.1,-1.57373,-1.57373
9.2,-1.57329,-1.57329
9.3,-1.57284,-1.57284
9.4,-1.57239,-1.57239
9.5,-1.57194,-1.57194
9.6,-1.57148,-1.57148
9.7,-1.57101,-1.57101
9.8,-1.57054,-1.57054
9.9,-1.57006,-1.57006
10.0,-1.56959,-1.56959
10.1,-1.5691,-1.5691
10.2,-1.56861,-1.56861
10.3,-1.56812,-1.56812
10.4,-1.56762,-1.56762
10.5,-1.56711,-1.56711
10.6,-1.56661,-1.56661
10.7,-1.56609,-1.56609
10.8,-1.56557,-1.56557
10.9,-1.56505,-1.56505
11.0,-1.56452,-1.56452
11.1,-1.56399,-1.56399
11.2,-1.56345,-1.56345
11.3,-1.56291,-1.56291
11.4,-1.56237,-1.56237
11.5,-1.56182,-1.56182
11.6,-1.56126,-1.56126
11.7,-1.5607,-1.5607
11.8,-1.56013,-1.56013
11.9,-1.55956,-1.55956
12.0,-1.55899,-1.55899
12.1,-1.55841,-1.55841
12.2,-1.55782,-1.55782
12.3,-1.55723,-1.55723
12.4,-1.55664,-1.55664
12.5,-1.55604,-1.55604
12.6,-1.55544,-1.55544
12.7,-1.55483,-1.55483
12.8,-1.55422,-1.55422
12.9,-1.5536,-1.5536
13.0,-1.55298,-1.55298
13.1,-1.55235,-1.55235
13.2,-1.55172,-1.55172
13.3,-1.55108,-1.55108
13.4,-1.55044,-1.55044
13.5,-1.54979,-1.54979
13.6,-1.54914,-1.54914
13.7,-1.54849,-1.54849
13.8,-1.54783,-1.54783
13.9,-1.54716,-1.54716
14.0,-1.54649,-1.54649
14.1,-1.54582,-1.54582
14.2,-1.54514,-1.54514
14.3,-1.54446,-1.54446
14.4,-1.54377,-1.54377
14.5,-1.54307,-1.54307
14.6,-1.54238,-1.54238
14.7,-1.54167,-1.54167
14.8,-1.54097,-1.54097
14.9,-1.54026,-1.54026
15.0,-1.53954,-1.53954
15.1,-1.53882,-1.53882
15.2,-1.53809,-1.53809
15.3,-1.53736,-1.53736
15.4,-1.53663,-1.53663
15.5,-1.53589,-1.53589
15.6,-1.53514,-1.53514
15.7,-1.53439,-1.53439
15.8,-1.53364,-1.53364
15.9,-1.53288,-1.53288
16.0,-1.53212,-1.53212
16.1,-1.53135,-1.53135
16.2,-1.53058,-1.53058
16.3,-1.5298,-1.5298
16.4,-1.52902,-1.52902
16.5,-1.52823,-1.52823
16.6,-1.52744,-1.52744
16.7,-1.52664,-1.52664
16.8,-1.52584,-1.52584
16.9,-1.52504,-1.52504
17.0,-1.52423,-1.52423
17.1,-1.52341,-1.52341
17.2,-1.52259,-1.52259
17.3,-1.52177,-1.52177
17.4,-1.52094,-1.52094
17.5,-1.52011,-1.52011
17.6,-1.51927,-1.51927
17.7,-1.51843,-1.51843
17.8,-1.51758,-1.51758
17.9,-1.51673,-1.51673
18.0,-1.51588,-1.51588
18.1,-1.51502,-1.51502
18.2,-1.51415,-1.51415
18.3,-1.51328,-1.51328
18.4,-1.51241,-1.51241
18.5,-1.51153,-1.51153
18.6,-1.51064,-1.51064
18.7,-1.50976,-1.50976
18.8,-1.50886,-1.50886
18.9,-1.50796,-1.50796
19.0,-1.50706,-1.50706
19.1,-1.50616,-1.50616
19.2,-1.50524,-1.50524
19.3,-1.50433,-1.50433
19.4,-1.50341,-1.50341
19.5,-1.50248,-1.50248
19.6,-1.50155,-1.50155
19.7,-1.50062,-1.50062
19.8,-1.49968,-1.49968
19.9,-1.49874,-1.49874
20.0,-1.49779,-1.49779
20.1,-1.49684,-1.49684
20.2,-1.49588,-1.49588
20.3,-1.49492,-1.49492
20.4,-1.49395,-1.49395
20.5,-1.49298,-1.49298
20.6,-1.49201,-1.49201
20.7,-1.49103,-1.49103
20.8,-1.49004,-1.49004
20.9,-1.48906,-1.48906
21.0,-1.48806,-1.48806
21.1,-1.48706,-1.48706
21.2,-1.48606,-1.48606
21.3,-1.48506,-1.48506
21.4,-1.48404,-1.48404
21.5,-1.48303,-1.48303
21.6,-1.48201,-1.48201
21.7,-1.48098,-1.48098
21.8,-1.47995,-1.47995
21.9,-1.47892,-1.47892
22.0,-1.47788,-1.47788
22.1,-1.47684,-1.47684
22.2,-1.47579,-1.47579
22.3,-1.47474,-1.47474
22.4,-1.47368,-1.47368
22.5,-1.47262,-1.47262
22.6,-1.47156,-1.47156
22.7,-1.47049,-1.47049
22.8,-1.46941,-1.46941
22.9,-1.46833,-1.46833
23.0,-1.46725,-1.46725
23.1,-1.46616,-1.46616
23.2,-1.46507,-1.46507
23.3,-1.46397,-1.46397
23.4,-1.46287,-1.46287
23.5,-1.46177,-1.46177
23.6,-1.46066,-1.46066
23.7,-1.45954,-1.45954
23.8,-1.45842,-1.45842
23.9,-1.4573,-1.4573
24.0,-1.45617,-1.45617
24.1,-1.45504,-1.45504
24.2,-1.45391,-1.45391
24.3,-1.45276,-1.45276
24.4,-1.45162,-1.45162
24.5,-1.45047,-1.45047
24.6,-1.44931,-1.44931
24.7,-1.44816,-1.44816
24.8,-1.44699,-1.44699
24.9,-1.44583,-1.44583
25.0,-1.44465,-1.44465
25.1,-1.44348,-1.44348
25.2,-1.4423,-1.4423
25.3,-1.44111,-1.44111
25.4,-1.43992,-1.43992
25.5,-1.43873,-1.43873
25.6,-1.43753,-1.43753
25.7,-1.43633,-1.43633
25.8,-1.43512,-1.43512
25.9,-1.43391,-1.43391
26.0,-1.43269,-1.43269
26.1,-1.43147,-1.43147
26.2,-1.43025,-1.43025
26.3,-1.42902,-1.42902
26.4,-1.42779,-1.42779
26.5,-1.42655,-1.42655
26.6,-1.42531,-1.42531
26.7,-1.42406,-1.42406
26.8,-1.42281,-1.42281
26.9,-1.42156,-1.42156
27.0,-1.4203,-1.4203
27.1,-1.41903,-1.41903
27.2,-1.41776,-1.41776
27.3,-1.41649,-1.41649
27.4,-1.41522,-1.41522
27.5,-1.41394,-1.41394
27.6,-1.41265,-1.41265
27.7,-1.41136,-1.41136
27.8,-1.41007,-1.41007
27.9,-1.40877,-1.40877
28.0,-1.40747,-1.40747
28.1,-1.40616,-1.40616
28.2,-1.40485,-1.40485
28.3,-1.40353,-1.40353
28.4,-1.40221,-1.40221
28.5,-1.40089,-1.40089
28.6,-1.39956,-1.39956
28.7,-1.39823,-1.39823
28.8,-1.39689,-1.39689
28.9,-1.39555,-1.39555
29.0,-1.39421,-1.39421
29.1,-1.39286,-1.39286
29.2,-1.39151,-1.39151
29.3,-1.39015,-1.39015
29.4,-1.38879,-1.38879
29.5,-1.38742,-1.38742
29.6,-1.38605,-1.38605
29.7,-1.38468,-1.38468
29.8,-1.3833,-1.3833
29.9,-1.38191,-1.38191
30.0,-1.38053,-1.38053
30.1,-1.37914,-1.37914
30.2,-1.37774,-1.37774
30.3,-1.37634,-1.37634
30.4,-1.37494,-1.37494
30.5,-1.37353,-1.37353
30.6,-1.37211,-1.37211
30.7,-1.3707,-1.3707
30.8,-1.36928,-1.36928
30.9,-1.36785,-1.36785
31.0,-1.36642,-1.36642
31.1,-1.36499,-1.36499
31.2,-1.36355,-1.36355
31.3,-1.36211,-1.36211
31.4,-1.36067,-1.36067
31.5,-1.35922,-1.35922
31.6,-1.35776,-1.35776
31.7,-1.3563,-1.3563
31.8,-1.35484,-1.35484
31.9,-1.35337,-1.35337
32.0,-1.3519,-1.3519
32.1,-1.35043,-1.35043
32.2,-1.34895,-1.34895
32.3,-1.34747,-1.34747
32.4,-1.34598,-1.34598
32.5,-1.34449,-1.34449
32.6,-1.34299,-1.34299
32.7,-1.3415,-1.3415
32.8,-1.33999,-1.33999
32.9,-1.33848,-1.33848
33.0,-1.33697,-1.33697
33.1,-1.33546,-1.33546
33.2,-1.33394,-1.33394
33.3,-1.33241,-1.33241
33.4,-1.33089,-1.33089
33.5,-1.32935,-1.32935
33.6,-1.32782,-1.32782
33.7,-1.32628,-1.32628
33.8,-1.32473,-1.32473
33.9,-1.32319,-1.32319
34.0,-1.32163,-1.32163
34.1,-1.32008,-1.32008
34.2,-1.31852,-1.31852
34.3,-1.31695,-1.31695
34.4,-1.31539,-1.31539
34.5,-1.31381,-1.31381
34.6,-1.31224,-1.31224
34.7,-1.31066,-1.31066
34.8,-1.30907,-1.30907
34.9,-1.30749,-1.30749
35.0,-1.30589,-1.30589
35.1,-1.3043,-1.3043
35.2,-1.3027,-1.3027
35.3,-1.30109,-1.30109
35.4,-1.29948,-1.29948
35.5,-1.29787,-1.29787
35.6,-1.29626,-1.29626
35.7,-1.29464,-1.29464
35.8,-1.29301,-1.29301
35.9,-1.29139,-1.29139
36.0,-1.28975,-1.28975
36.1,-1.28812,-1.28812
36.2,-1.28648,-1.28648
36.3,-1.28484,-1.28484
36.4,-1.28319,-1.28319
36.5,-1.28154,-1.28154
36.6,-1.27988,-1.27988
36.7,-1.27822,-1.27822
36.8,-1.27656,-1.27656
36.9,-1.27489,-1.27489
37.0,-1.27322,-1.27322
37.1,-1.27155,-1.27155
37.2,-1.26987,-1.26987
37.3,-1.26819,-1.26819
37.4,-1.2665,-1.2665
37.5,-1.26481,-1.26481
37.6,-1.26312,-1.26312
37.7,-1.26142,-1.26142
37.8,-1.25972,-1.25972
37.9,-1.25801,-1.25801
38.0,-1.2563,-1.2563
38.1,-1.25459,-1.25459
38.2,-1.25287,-1.25287
38.3,-1.25115,-1.25115
38.4,-1.24942,-1.24942
38.5,-1.2477,-1.2477
38.6,-1.24596,-1.24596
38.7,-1.24423,-1.24423
38.8,-1.24249,-1.24249
38.9,-1.24074,-1.24074
39.0,-1.239,-1.239
39.1,-1.23725,-1.23725
39.2,-1.23549,-1.23549
39.3,-1.23373,-1.23373
39.4,-1.23197,-1.23197
39.5,-1.2302,-1.2302
39.6,-1.22843,-1.22843
39.7,-1.22666,-1.22666
39.8,-1.22488,-1.22488
39.9,-1.2231,-1.2231
40.0,-1.22132,-1.22132
40.1,-1.21953,-1.21953
40.2,-1.21773,-1.21773
40.3,-1.21594,-1.21594
40.4,-1.21414,-1.21414
40.5,-1.21233,-1.21233
40.6,-1.21053,-1.21053
40.7,-1.20872,-1.20872
40.8,-1.2069,-1.2069
40.9,-1.20508,-1.20508
41.0,-1.20326,-1.20326
41.1,-1.20144,-1.20144
41.2,-1.19961,-1.19961
41.3,-1.19777,-1.19777
41.4,-1.19594,-1.19594
41.5,-1.1941,-1.1941
41.6,-1.19225,-1.19225
41.7,-1.19041,-1.19041
41.8,-1.18855,-1.18855
41.9,-1.1867,-1.1867
42.0,-1.18484,-1.18484
42.1,-1.18298,-1.18298
42.2,-1.18111,-1.18111
42.3,-1.17924,-1.17924
42.4,-1.17737,-1.17737
42.5,-1.17549,-1.17549
42.6,-1.17361,-1.17361
42.7,-1.17173,-1.17173
42.8,-1.16984,-1.16984
42.9,-1.16795,-1.16795
43.0,-1.16606,-1.16606
43.1,-1.16416,-1.16416
43.2,-1.16226,-1.16226
43.3,-1.16035,-1.16035
43.4,-1.15845,-1.15845
43.5,-1.15653,-1.15653
43.6,-1.15462,-1.15462
43.7,-1.1527,-1.1527
43.8,-1.15078,-1.15078
43.9,-1.14885,-1.14885
44.0,-1.14692,-1.14692
44.1,-1.14499,-1.14499
44.2,-1.14305,-1.14305
44.3,-1.14111,-1.14111
44.4,-1.13917,-1.13917
44.5,-1.13722,-1.13722
44.6,-1.13527,-1.13527
44.7,-1.13332,-1.13332
44.8,-1.13136,-1.13136
44.9,-1.1294,-1.1294
45.0,-1.12743,-1.12743
45.1,-1.12547,-1.12547
45.2,-1.12349,-1.12349
45.3,-1.12152,-1.12152
45.4,-1.11954,-1.11954
45.5,-1.11756,-1.11756
45.6,-1.11557,-1.11557
45.7,-1.11359,-1.11359
45.8,-1.11159,-1.11159
45.9,-1.1096,-1.1096
46.0,-1.1076,-1.1076
46.1,-1.1056,-1.1056
46.2,-1.10359,-1.10359
46.3,-1.10159,-1.10159
46.4,-1.09957,-1.09957
46.5,-1.09756,-1.09756
46.6,-1.09554,-1.09554
46.7,-1.09352,-1.09352
46.8,-1.09149,-1.09149
46.9,-1.08946,-1.08946
47.0,-1.08743,-1.08743
47.1,-1.0854,-1.0854
47.2,-1.08336,-1.08336
47.3,-1.08132,-1.08132
47.4,-1.07927,-1.07927
47.5,-1.07722,-1.07722
47.6,-1.07517,-1.07517
47.7,-1.07311,-1.07311
47.8,-1.07106,-1.07106
47.9,-1.06899,-1.06899
48.0,-1.06693,-1.06693
48.1,-1.06486,-1.06486
48.2,-1.06279,-1.06279
48.3,-1.06072,-1.06072
48.4,-1.05864,-1.05864
48.5,-1.05656,-1.05656
48.6,-1.05447,-1.05447
48.7,-1.05238,-1.05238
48.8,-1.05029,-1.05029
48.9,-1.0482,-1.0482
49.0,-1.0461,-1.0461
49.1,-1.044,-1.044
49.2,-1.0419,-1.0419
49.3,-1.03979,-1.03979
49.4,-1.03768,-1.03768
49.5,-1.03557,-1.03557
49.6,-1.03345,-1.03345
49.7,-1.03133,-1.03133
49.8,-1.02921,-1.02921
49.9,-1.02708,-1.02708
50.0,-1.02496,-1.02496
50.1,-1.02282,-1.02282
50.2,-1.02069,-1.02069
50.3,-1.01855,-1.01855
50.4,-1.01641,-1.01641
50.5,-1.01426,-1.01426
50.6,-1.01212,-1.01212
50.7,-1.00997,-1.00997
50.8,-1.00781,-1.00781
50.9,-1.00566,-1.00566
51.0,-1.0035,-1.0035
51.1,-1.00133,-1.00133
51.2,-0.999167,-0.999167
51.3,-0.996998,-0.996998
51.4,-0.994826,-0.994826
51.5,-0.992651,-0.992651
51.6,-0.990473,-0.990473
51.7,-0.988292,-0.988292
51.8,-0.986108,-0.986108
51.9,-0.98392,-0.98392
52.0,-0.98173,-0.98173
52.1,-0.979537,-0.979537
52.2,-0.977341,-0.977341
52.3,-0.975142,-0.975142
52.4,-0.972939,-0.972939
52.5,-0.970734,-0.970734
52.6,-0.968526,-0.968526
52.7,-0.966315,-0.966315
52.8,-0.964101,-0.964101
52.9,-0.961884,-0.961884
53.0,-0.959664,-0.959664
53.1,-0.957442,-0.957442
53.2,-0.955216,-0.955216
53.3,-0.952987,-0.952987
53.4,-0.950756,-0.950756
53.5,-0.948521,-0.948521
53.6,-0.946284,-0.946284
53.7,-0.944044,-0.944044
53.8,-0.9418,-0.9418
53.9,-0.939554,-0.939554
54.0,-0.937305,-0.937305
54.1,-0.935054,-0.935054
54.2,-0.932799,-0.932799
54.3,-0.930542,-0.930542
54.4,-0.928281,-0.928281
54.5,-0.926018,-0.926018
54.6,-0.923752,-0.923752
54.7,-0.921483,-0.921483
54.8,-0.919212,-0.919212
54.9,-0.916937,-0.916937
55.0,-0.91466,-0.91466
55.1,-0.91238,-0.91238
55.2,-0.910097,-0.910097
55.3,-0.907812,-0.907812
55.4,-0.905524,-0.905524
55.5,-0.903232,-0.903232
55.6,-0.900939,-0.900939
55.7,-0.898642,-0.898642
55.8,-0.896343,-0.896343
55.9,-0.89404,-0.89404
56.0,-0.891736,-0.891736
56.1,-0.889428,-0.889428
56.2,-0.887118,-0.887118
56.3,-0.884805,-0.884805
56.4,-0.882489,-0.882489
56.5,-0.880171,-0.880171
56.6,-0.87785,-0.87785
56.7,-0.875526,-0.875526
56.8,-0.873199,-0.873199
56.9,-0.87087,-0.87087
57.0,-0.868538,-0.868538
57.1,-0.866204,-0.866204
57.2,-0.863867,-0.863867
57.3,-0.861527,-0.861527
57.4,-0.859185,-0.859185
57.5,-0.85684,-0.85684
57.6,-0.854492,-0.854492
57.7,-0.852142,-0.852142
57.8,-0.84979,-0.84979
57.9,-0.847434,-0.847434
58.0,-0.845076,-0.845076
58.1,-0.842716,-0.842716
58.2,-0.840352,-0.840352
58.3,-0.837987,-0.837987
58.4,-0.835618,-0.835618
58.5,-0.833248,-0.833248
58.6,-0.830874,-0.830874
58.7,-0.828498,-0.828498
58.8,-0.82612,-0.82612
58.9,-0.823739,-0.823739
59.0,-0.821356,-0.821356
59.1,-0.818969,-0.818969
59.2,-0.816581,-0.816581
59.3,-0.81419,-0.81419
59.4,-0.811796,-0.811796
59.5,-0.809401,-0.809401
59.6,-0.807002,-0.807002
59.7,-0.804601,-0.804601
59.8,-0.802198,-0.802198
59.9,-0.799792,-0.799792
60.0,-0.797384,-0.797384
60.1,-0.794973,-0.794973
60.2,-0.79256,-0.79256
60.3,-0.790145,-0.790145
60.4,-0.787726,-0.787726
60.5,-0.785306,-0.785306
60.6,-0.782883,-0.782883
60.7,-0.780458,-0.780458
60.8,-0.778031,-0.778031
60.9,-0.775601,-0.775601
61.0,-0.773168,-0.773168
61.1,-0.770734,-0.770734
61.2,-0.768297,-0.768297
61.3,-0.765858,-0.765858
61.4,-0.763416,-0.763416
61.5,-0.760972,-0.760972
61.6,-0.758525,-0.758525
61.7,-0.756077,-0.756077
61.8,-0.753626,-0.753626
61.9,-0.751172,-0.751172
62.0,-0.748717,-0.748717
62.1,-0.746259,-0.746259
62.2,-0.743799,-0.743799
62.3,-0.741336,-0.741336
62.4,-0.738872,-0.738872
62.5,-0.736405,-0.736405
62.6,-0.733935,-0.733935
62.7,-0.731464,-0.731464
62.8,-0.72899,-0.72899
62.9,-0.726514,-0.726514
63.0,-0.724036,-0.724036
63.1,-0.721556,-0.721556
63.2,-0.719073,-0.719073
63.3,-0.716588,-0.716588
63.4,-0.714101,-0.714101
63.5,-0.711612,-0.711612
63.6,-0.709121,-0.709121
63.7,-0.706628,-0.706628
63.8,-0.704132,-0.704132
63.9,-0.701634,-0.701634
64.0,-0.699134,-0.699134
64.1,-0.696632,-0.696632
64.2,-0.694128,-0.694128
64.3,-0.691622,-0.691622
64.4,-0.689113,-0.689113
64.5,-0.686603,-0.686603
64.6,-0.68409,-0.68409
64.7,-0.681575,-0.681575
64.8,-0.679058,-0.679058
64.9,-0.67654,-0.67654
65.0,-0.674019,-0.674019
65.1,-0.671495,-0.671495
65.2,-0.66897,-0.66897
65.3,-0.666443,-0.666443
65.4,-0.663914,-0.663914
65.5,-0.661383,-0.661383
65.6,-0.65885,-0.65885
65.7,-0.656314,-0.656314
65.8,-0.653777,-0.653777
65.9,-0.651238,-0.651238
66.0,-0.648697,-0.648697
66.1,-0.646154,-0.646154
66.2,-0.643608,-0.643608
66.3,-0.641061,-0.641061
66.4,-0.638512,-0.638512
66.5,-0.635961,-0.635961
66.6,-0.633408,-0.633408
66.7,-0.630853,-0.630853
66.8,-0.628296,-0.628296
66.9,-0.625737,-0.625737
67.0,-0.623176,-0.623176
67.1,-0.620614,-0.620614
67.2,-0.618049,-0.618049
67.3,-0.615483,-0.615483
67.4,-0.612915,-0.612915
67.5,-0.610344,-0.610344
67.6,-0.607772,-0.607772
67.7,-0.605199,-0.605199
67.8,-0.602623,-0.602623
67.9,-0.600045,-0.600045
68.0,-0.597466,-0.597466
68.1,-0.594885,-0.594885
68.2,-0.592301,-0.592301
68.3,-0.589717,-0.589717
68.4,-0.58713,-0.58713
68.5,-0.584541,-0.584541
68.6,-0.581951,-0.581951
68.7,-0.579359,-0.579359
68.8,-0.576765,-0.576765
68.9,-0.574169,-0.574169
69.0,-0.571572,-0.571572
69.1,-0.568973,-0.568973
69.2,-0.566372,-0.566372
69.3,-0.56377,-0.56377
69.4,-0.561165,-0.561165
69.5,-0.558559,-0.558559
69.6,-0.555952,-0.555952
69.7,-0.553342,-0.553342
69.8,-0.550731,-0.550731
69.9,-0.548118,-0.548118
70.0,-0.545504,-0.545504
70.1,-0.542888,-0.542888
70.2,-0.54027,-0.54027
70.3,-0.53765,-0.53765
70.4,-0.535029,-0.535029
70.5,-0.532407,-0.532407
70.6,-0.529782,-0.529782
70.7,-0.527156,-0.527156
70.8,-0.524529,-0.524529
70.9,-0.521899,-0.521899
71.0,-0.519269,-0.519269
71.1,-0.516636,-0.516636
71.2,-0.514002,-0.514002
71.3,-0.511367,-0.511367
71.4,-0.50873,-0.50873
71.5,-0.506091,-0.506091
71.6,-0.503451,-0.503451
71.7,-0.500809,-0.500809
71.8,-0.498166,-0.498166
71.9,-0.495521,-0.495521
72.0,-0.492875,-0.492875
72.1,-0.490227,-0.490227
72.2,-0.487577,-0.487577
72.3,-0.484926,-0.484926
72.4,-0.482274,-0.482274
72.5,-0.47962,-0.47962
72.6,-0.476965,-0.476965
72.7,-0.474308,-0.474308
72.8,-0.47165,-0.47165
72.9,-0.468991,-0.468991
73.0,-0.46633,-0.46633
73.1,-0.463667,-0.463667
73.2,-0.461003,-0.461003
73.3,-0.458338,-0.458338
73.4,-0.455671,-0.455671
73.5,-0.453003,-0.453003
73.6,-0.450334,-0.450334
73.7,-0.447663,-0.447663
73.8,-0.444991,-0.444991
73.9,-0.442317,-0.442317
74.0,-0.439642,-0.439642
74.1,-0.436966,-0.436966
74.2,-0.434288,-0.434288
74.3,-0.431609,-0.431609
74.4,-0.428929,-0.428929
74.5,-0.426247,-0.426247
74.6,-0.423565,-0.423565
74.7,-0.42088,-0.42088
74.8,-0.418195,-0.418195
74.9,-0.415508,-0.415508
75.0,-0.41282,-0.41282
75.1,-0.410131,-0.410131
75.2,-0.40744,-0.40744
75.3,-0.404748,-0.404748
75.4,-0.402055,-0.402055
75.5,-0.399361,-0.399361
75.6,-0.396666,-0.396666
75.7,-0.393969,-0.393969
75.8,-0.391271,-0.391271
75.9,-0.388572,-0.388572
76.0,-0.385872,-0.385872
76.1,-0.38317,-0.38317
76.2,-0.380467,-0.380467
76.3,-0.377764,-0.377764
76.4,-0.375059,-0.375059
76.5,-0.372353,-0.372353
76.6,-0.369645,-0.369645
76.7,-0.366937,-0.366937
76.8,-0.364227,-0.364227
76.9,-0.361517,-0.361517
77.0,-0.358805,-0.358805
77.1,-0.356092,-0.356092
77.2,-0.353378,-0.353378
77.3,-0.350663,-0.350663
77.4,-0.347947,-0.347947
77.5,-0.34523,-0.34523
77.6,-0.342512,-0.342512
77.7,-0.339792,-0.339792
77.8,-0.337072,-0.337072
77.9,-0.334351,-0.334351
78.0,-0.331629,-0.331629
78.1,-0.328905,-0.328905
78.2,-0.326181,-0.326181
78.3,-0.323455,-0.323455
78.4,-0.320729,-0.320729
78.5,-0.318002,-0.318002
78.6,-0.315274,-0.315274
78.7,-0.312544,-0.312544
78.8,-0.309814,-0.309814
78.9,-0.307083,-0.307083
79.0,-0.304351,-0.304351
79.1,-0.301618,-0.301618
79.2,-0.298884,-0.298884
79.3,-0.296149,-0.296149
79.4,-0.293413,-0.293413
79.5,-0.290676,-0.290676
79.6,-0.287939,-0.287939
79.7,-0.2852,-0.2852
79.8,-0.282461,-0.282461
79.9,-0.279721,-0.279721
80.0,-0.27698,-0.27698
80.1,-0.274238,-0.274238
80.2,-0.271495,-0.271495
80.3,-0.268752,-0.268752
80.4,-0.266007,-0.266007
80.5,-0.263262,-0.263262
80.6,-0.260516,-0.260516
80.7,-0.257769,-0.257769
80.8,-0.255021,-0.255021
80.9,-0.252273,-0.252273
81.0,-0.249524,-0.249524
81.1,-0.246774,-0.246774
81.2,-0.244023,-0.244023
81.3,-0.241272,-0.241272
81.4,-0.23852,-0.23852
81.5,-0.235767,-0.235767
81.6,-0.233014,-0.233014
81.7,-0.230259,-0.230259
81.8,-0.227504,-0.227504
81.9,-0.224748,-0.224748
82.0,-0.221992,-0.221992
82.1,-0.219235,-0.219235
82.2,-0.216477,-0.216477
82.3,-0.213719,-0.213719
82.4,-0.210959,-0.210959
82.5,-0.2082,-0.2082
82.6,-0.20544,-0.20544
82.7,-0.202678,-0.202678
82.8,-0.199917,-0.199917
82.9,-0.197155,-0.197155
83.0,-0.194392,-0.194392
83.1,-0.191629,-0.191629
83.2,-0.188864,-0.188864
83.3,-0.1861,-0.1861
83.4,-0.183335,-0.183335
83.5,-0.180569,-0.180569
83.6,-0.177803,-0.177803
83.7,-0.175036,-0.175036
83.8,-0.172268,-0.172268
83.9,-0.169501,-0.169501
84.0,-0.166732,-0.166732
84.1,-0.163963,-0.163963
84.2,-0.161194,-0.161194
84.3,-0.158424,-0.158424
84.4,-0.155654,-0.155654
84.5,-0.152883,-0.152883
84.6,-0.150111,-0.150111
84.7,-0.147339,-0.147339
84.8,-0.144567,-0.144567
84.9,-0.141795,-0.141795
85.0,-0.139022,-0.139022
85.1,-0.136248,-0.136248
85.2,-0.133474,-0.133474
85.3,-0.1307,-0.1307
85.4,-0.127925,-0.127925
85.5,-0.12515,-0.12515
85.6,-0.122374,-0.122374
85.7,-0.119598,-0.119598
85.8,-0.116822,-0.116822
85.9,-0.114045,-0.114045
86.0,-0.111268,-0.111268
86.1,-0.108491,-0.108491
86.2,-0.105713,-0.105713
86.3,-0.102935,-0.102935
86.4,-0.100157,-0.100157
86.5,-0.0973784,-0.0973784
86.6,-0.0945997,-0.0945997
86.7,-0.0918203,-0.0918203
86.8,-0.0890407,-0.0890407
86.9,-0.0862612,-0.0862612
87.0,-0.0834811,-0.0834811
