Angle (deg),Magnitude (dB),Phase (deg)
29.5,-7.15494,-7.15494
29.6,-7.14724,-7.14724
29.7,-7.13952,-7.13952
29.8,-7.13177,-7.13177
29.9,-7.124,-7.124
30.0,-7.11621,-7.11621
30.1,-7.1084,-7.1084
30.2,-7.10057,-7.10057
30.3,-7.09271,-7.09271
30.4,-7.08484,-7.08484
30.5,-7.07694,-7.07694
30.6,-7.06902,-7.06902
30.7,-7.06107,-7.06107
30.8,-7.05311,-7.05311
30.9,-7.04512,-7.04512
31.0,-7.03712,-7.03712
31.1,-7.02909,-7.02909
31.2,-7.02104,-7.02104
31.3,-7.01297,-7.01297
31.4,-7.00487,-7.00487
31.5,-6.99676,-6.99676
31.6,-6.98862,-6.98862
31.7,-6.98046,-6.98046
31.8,-6.97229,-6.97229
31.9,-6.96409,-6.96409
32.0,-6.95586,-6.95586
32.1,-6.94762,-6.94762
32.2,-6.93936,-6.93936
32.3,-6.93107,-6.93107
32.4,-6.92277,-6.92277
32.5,-6.91444,-6.91444
32.6,-6.90609,-6.90609
32.7,-6.89772,-6.89772
32.8,-6.88933,-6.88933
32.9,-6.88092,-6.88092
33.0,-6.87249,-6.87249
33.1,-6.86404,-6.86404
33.2,-6.85557,-6.85557
33.3,-6.84707,-6.84707
33.4,-6.83856,-6.83856
33.5,-6.83002,-6.83002
33.6,-6.82147,-6.82147
33.7,-6.81289,-6.81289
33.8,-6.80429,-6.80429
33.9,-6.79567,-6.79567
34.0,-6.78704,-6.78704
34.1,-6.77838,-6.77838
34.2,-6.7697,-6.7697
34.3,-6.761,-6.761
34.4,-6.75228,-6.75228
34.5,-6.74354,-6.74354
34.6,-6.73478,-6.73478
34.7,-6.726,-6.726
34.8,-6.7172,-6.7172
34.9,-6.70838,-6.70838
35.0,-6.69954,-6.69954
35.1,-6.69068,-6.69068
35.2,-6.6818,-6.6818
35.3,-6.67289,-6.67289
35.4,-6.66397,-6.66397
35.5,-6.65503,-6.65503
35.6,-6.64607,-6.64607
35.7,-6.63709,-6.63709
35.8,-6.62809,-6.62809
35.9,-6.61907,-6.61907
36.0,-6.61003,-6.61003
36.1,-6.60097,-6.60097
36.2,-6.59189,-6.59189
36.3,-6.5828,-6.5828
36.4,-6.57368,-6.57368
36.5,-6.56454,-6.56454
36.6,-6.55538,-6.55538
36.7,-6.54621,-6.54621
36.8,-6.53701,-6.53701
36.9,-6.52779,-6.52779
37.0,-6.51856,-6.51856
37.1,-6.50931,-6.50931
37.2,-6.50003,-6.50003
37.3,-6.49074,-6.49074
37.4,-6.48143,-6.48143
37.5,-6.4721,-6.4721
37.6,-6.46275,-6.46275
37.7,-6.45338,-6.45338
37.8,-6.44399,-6.44399
37.9,-6.43459,-6.43459
38.0,-6.42516,-6.42516
38.1,-6.41572,-6.41572
38.2,-6.40625,-6.40625
38.3,-6.39677,-6.39677
38.4,-6.38727,-6.38727
38.5,-6.37775,-6.37775
38.6,-6.36821,-6.36821
38.7,-6.35865,-6.35865
38.8,-6.34908,-6.34908
38.9,-6.33948,-6.33948
39.0,-6.32987,-6.32987
39.1,-6.32024,-6.32024
39.2,-6.31059,-6.31059
39.3,-6.30092,-6.30092
39.4,-6.29124,-6.29124
39.5,-6.28153,-6.28153
39.6,-6.27181,-6.27181
39.7,-6.26207,-6.26207
39.8,-6.25231,-6.25231
39.9,-6.24253,-6.24253
40.0,-6.23273,-6.23273
40.1,-6.22292,-6.22292
40.2,-6.21309,-6.21309
40.3,-6.20324,-6.20324
40.4,-6.19337,-6.19337
40.5,-6.18349,-6.18349
40.6,-6.17358,-6.17358
40.7,-6.16366,-6.16366
40.8,-6.15372,-6.15372
40.9,-6.14376,-6.14376
41.0,-6.13379,-6.13379
41.1,-6.1238,-6.1238
41.2,-6.11379,-6.11379
41.3,-6.10376,-6.10376
41.4,-6.09371,-6.09371
41.5,-6.08365,-6.08365
41.6,-6.07357,-6.07357
41.7,-6.06347,-6.06347
41.8,-6.05336,-6.05336
41.9,-6.04322,-6.04322
42.0,-6.03307,-6.03307
42.1,-6.02291,-6.02291
42.2,-6.01272,-6.01272
42.3,-6.00252,-6.00252
42.4,-5.9923,-5.9923
42.5,-5.98207,-5.98207
42.6,-5.97181,-5.97181
42.7,-5.96154,-5.96154
42.8,-5.95126,-5.95126
42.9,-5.94095,-5.94095
43.0,-5.93063,-5.93063
43.1,-5.92029,-5.92029
43.2,-5.90994,-5.90994
43.3,-5.89957,-5.89957
43.4,-5.88918,-5.88918
43.5,-5.87878,-5.87878
43.6,-5.86835,-5.86835
43.7,-5.85792,-5.85792
43.8,-5.84746,-5.84746
43.9,-5.83699,-5.83699
44.0,-5.8265,-5.8265
44.1,-5.816,-5.816
44.2,-5.80548,-5.80548
44.3,-5.79494,-5.79494
44.4,-5.78439,-5.78439
44.5,-5.77382,-5.77382
44.6,-5.76323,-5.76323
44.7,-5.75263,-5.75263
44.8,-5.74201,-5.74201
44.9,-5.73138,-5.73138
45.0,-5.72072,-5.72072
45.1,-5.71006,-5.71006
45.2,-5.69938,-5.69938
45.3,-5.68868,-5.68868
45.4,-5.67796,-5.67796
45.5,-5.66723,-5.66723
45.6,-5.65649,-5.65649
45.7,-5.64572,-5.64572
45.8,-5.63494,-5.63494
45.9,-5.62415,-5.62415
46.0,-5.61334,-5.61334
46.1,-5.60252,-5.60252
46.2,-5.59168,-5.59168
46.3,-5.58082,-5.58082
46.4,-5.56995,-5.56995
46.5,-5.55906,-5.55906
46.6,-5.54816,-5.54816
46.7,-5.53724,-5.53724
46.8,-5.52631,-5.52631
46.9,-5.51536,-5.51536
47.0,-5.50439,-5.50439
47.1,-5.49341,-5.49341
47.2,-5.48242,-5.48242
47.3,-5.47141,-5.47141
47.4,-5.46038,-5.46038
47.5,-5.44934,-5.44934
47.6,-5.43829,-5.43829
47.7,-5.42722,-5.42722
47.8,-5.41613,-5.41613
47.9,-5.40504,-5.40504
48.0,-5.39392,-5.39392
48.1,-5.38279,-5.38279
48.2,-5.37165,-5.37165
48.3,-5.36049,-5.36049
48.4,-5.34931,-5.34931
48.5,-5.33813,-5.33813
48.6,-5.32692,-5.32692
48.7,-5.31571,-5.31571
48.8,-5.30447,-5.30447
48.9,-5.29323,-5.29323
49.0,-5.28197,-5.28197
49.1,-5.27069,-5.27069
49.2,-5.2594,-5.2594
49.3,-5.2481,-5.2481
49.4,-5.23678,-5.23678
49.5,-5.22544,-5.22544
49.6,-5.2141,-5.2141
49.7,-5.20274,-5.20274
49.8,-5.19136,-5.19136
49.9,-5.17997,-5.17997
50.0,-5.16857,-5.16857
50.1,-5.15715,-5.15715
50.2,-5.14572,-5.14572
50.3,-5.13427,-5.13427
50.4,-5.12282,-5.12282
50.5,-5.11134,-5.11134
50.6,-5.09986,-5.09986
50.7,-5.08836,-5.08836
50.8,-5.07684,-5.07684
50.9,-5.06531,-5.06531
51.0,-5.05377,-5.05377
51.1,-5.04222,-5.04222
51.2,-5.03065,-5.03065
51.3,-5.01907,-5.01907
51.4,-5.00747,-5.00747
51.5,-4.99586,-4.99586
51.6,-4.98424,-4.98424
51.7,-4.9726,-4.9726
51.8,-4.96096,-4.96096
51.9,-4.94929,-4.94929
52.0,-4.93762,-4.93762
52.1,-4.92593,-4.92593
52.2,-4.91423,-4.91423
52.3,-4.90251,-4.90251
52.4,-4.89079,-4.89079
52.5,-4.87904,-4.87904
52.6,-4.86729,-4.86729
52.7,-4.85552,-4.85552
52.8,-4.84374,-4.84374
52.9,-4.83195,-4.83195
53.0,-4.82015,-4.82015
53.1,-4.80833,-4.80833
53.2,-4.7965,-4.7965
53.3,-4.78466,-4.78466
53.4,-4.7728,-4.7728
53.5,-4.76093,-4.76093
53.6,-4.74905,-4.74905
53.7,-4.73716,-4.73716
53.8,-4.72525,-4.72525
53.9,-4.71333,-4.71333
54.0,-4.7014,-4.7014
54.1,-4.68946,-4.68946
54.2,-4.6775,-4.6775
54.3,-4.66554,-4.66554
54.4,-4.65356,-4.65356
54.5,-4.64157,-4.64157
54.6,-4.62956,-4.62956
54.7,-4.61755,-4.61755
54.8,-4.60552,-4.60552
54.9,-4.59348,-4.59348
55.0,-4.58143,-4.58143
55.1,-4.56936,-4.56936
55.2,-4.55729,-4.55729
55.3,-4.5452,-4.5452
55.4,-4.5331,-4.5331
55.5,-4.52099,-4.52099
55.6,-4.50887,-4.50887
55.7,-4.49673,-4.49673
55.8,-4.48459,-4.48459
55.9,-4.47243,-4.47243
56.0,-4.46026,-4.46026
56.1,-4.44808,-4.44808
56.2,-4.43589,-4.43589
56.3,-4.42369,-4.42369
56.4,-4.41147,-4.41147
56.5,-4.39925,-4.39925
56.6,-4.38701,-4.38701
56.7,-4.37476,-4.37476
56.8,-4.3625,-4.3625
56.9,-4.35023,-4.35023
57.0,-4.33795,-4.33795
57.1,-4.32566,-4.32566
57.2,-4.31335,-4.31335
57.3,-4.30104,-4.30104
57.4,-4.28871,-4.28871
57.5,-4.27638,-4.27638
57.6,-4.26403,-4.26403
57.7,-4.25167,-4.25167
57.8,-4.23931,-4.23931
57.9,-4.22693,-4.22693
58.0,-4.21454,-4.21454
58.1,-4.20214,-4.20214
58.2,-4.18973,-4.18973
58.3,-4.1773,-4.1773
58.4,-4.16487,-4.16487
58.5,-4.15243,-4.15243
58.6,-4.13998,-4.13998
58.7,-4.12751,-4.12751
58.8,-4.11504,-4.11504
58.9,-4.10256,-4.10256
59.0,-4.09007,-4.09007
59.1,-4.07756,-4.07756
59.2,-4.06505,-4.06505
59.3,-4.05252,-4.05252
59.4,-4.03999,-4.03999
59.5,-4.02745,-4.02745
59.6,-4.01489,-4.01489
59.7,-4.00233,-4.00233
59.8,-3.98975,-3.98975
59.9,-3.97717,-3.97717
60.0,-3.96458,-3.96458
60.1,-3.95198,-3.95198
60.2,-3.93936,-3.93936
60.3,-3.92674,-3.92674
60.4,-3.91411,-3.91411
60.5,-3.90147,-3.90147
60.6,-3.88882,-3.88882
60.7,-3.87616,-3.87616
60.8,-3.86349,-3.86349
60.9,-3.85081,-3.85081
61.0,-3.83812,-3.83812
61.1,-3.82543,-3.82543
61.2,-3.81272,-3.81272
61.3,-3.8,-3.8
61.4,-3.78728,-3.78728
61.5,-3.77455,-3.77455
61.6,-3.7618,-3.7618
61.7,-3.74905,-3.74905
61.8,-3.73629,-3.73629
61.9,-3.72352,-3.72352
62.0,-3.71074,-3.71074
62.1,-3.69796,-3.69796
62.2,-3.68516,-3.68516
62.3,-3.67236,-3.67236
62.4,-3.65954,-3.65954
62.5,-3.64672,-3.64672
62.6,-3.63389,-3.63389
62.7,-3.62105,-3.62105
62.8,-3.60821,-3.60821
62.9,-3.59535,-3.59535
63.0,-3.58249,-3.58249
63.1,-3.56961,-3.56961
63.2,-3.55673,-3.55673
63.3,-3.54384,-3.54384
63.4,-3.53095,-3.53095
63.5,-3.51804,-3.51804
63.6,-3.50513,-3.50513
63.7,-3.49221,-3.49221
63.8,-3.47928,-3.47928
63.9,-3.46634,-3.46634
64.0,-3.4534,-3.4534
64.1,-3.44045,-3.44045
64.2,-3.42749,-3.42749
64.3,-3.41452,-3.41452
64.4,-3.40154,-3.40154
64.5,-3.38856,-3.38856
64.6,-3.37557,-3.37557
64.7,-3.36257,-3.36257
64.8,-3.34956,-3.34956
64.9,-3.33655,-3.33655
65.0,-3.32353,-3.32353
65.1,-3.3105,-3.3105
65.2,-3.29747,-3.29747
65.3,-3.28442,-3.28442
65.4,-3.27137,-3.27137
65.5,-3.25832,-3.25832
65.6,-3.24525,-3.24525
65.7,-3.23218,-3.23218
65.8,-3.2191,-3.2191
65.9,-3.20602,-3.20602
66.0,-3.19293,-3.19293
66.1,-3.17983,-3.17983
66.2,-3.16672,-3.16672
66.3,-3.15361,-3.15361
66.4,-3.14049,-3.14049
66.5,-3.12736,-3.12736
66.6,-3.11423,-3.11423
66.7,-3.10109,-3.10109
66.8,-3.08795,-3.08795
66.9,-3.0748,-3.0748
67.0,-3.06164,-3.06164
67.1,-3.04848,-3.04848
67.2,-3.03531,-3.03531
67.3,-3.02213,-3.02213
67.4,-3.00895,-3.00895
67.5,-2.99576,-2.99576
67.6,-2.98256,-2.98256
67.7,-2.96936,-2.96936
67.8,-2.95615,-2.95615
67.9,-2.94294,-2.94294
68.0,-2.92972,-2.92972
68.1,-2.9165,-2.9165
68.2,-2.90327,-2.90327
68.3,-2.89003,-2.89003
68.4,-2.87679,-2.87679
68.5,-2.86354,-2.86354
68.6,-2.85029,-2.85029
68.7,-2.83703,-2.83703
68.8,-2.82377,-2.82377
68.9,-2.8105,-2.8105
69.0,-2.79723,-2.79723
69.1,-2.78395,-2.78395
69.2,-2.77066,-2.77066
69.3,-2.75737,-2.75737
69.4,-2.74408,-2.74408
69.5,-2.73078,-2.73078
69.6,-2.71748,-2.71748
69.7,-2.70417,-2.70417
69.8,-2.69085,-2.69085
69.9,-2.67753,-2.67753
70.0,-2.66421,-2.66421
70.1,-2.65088,-2.65088
70.2,-2.63755,-2.63755
70.3,-2.62421,-2.62421
70.4,-2.61087,-2.61087
70.5,-2.59752,-2.59752
70.6,-2.58417,-2.58417
70.7,-2.57081,-2.57081
70.8,-2.55745,-2.55745
70.9,-2.54409,-2.54409
71.0,-2.53072,-2.53072
71.1,-2.51735,-2.51735
71.2,-2.50397,-2.50397
71.3,-2.49059,-2.49059
71.4,-2.47721,-2.47721
71.5,-2.46382,-2.46382
71.6,-2.45043,-2.45043
71.7,-2.43704,-2.43704
71.8,-2.42364,-2.42364
71.9,-2.41023,-2.41023
72.0,-2.39683,-2.39683
72.1,-2.38342,-2.38342
72.2,-2.37001,-2.37001
72.3,-2.35659,-2.35659
72.4,-2.34317,-2.34317
72.5,-2.32975,-2.32975
72.6,-2.31632,-2.31632
72.7,-2.30289,-2.30289
72.8,-2.28946,-2.28946
72.9,-2.27602,-2.27602
73.0,-2.26258,-2.26258
73.1,-2.24914,-2.24914
73.2,-2.2357,-2.2357
73.3,-2.22225,-2.22225
73.4,-2.2088,-2.2088
73.5,-2.19535,-2.19535
73.6,-2.1819,-2.1819
73.7,-2.16844,-2.16844
73.8,-2.15498,-2.15498
73.9,-2.14152,-2.14152
74.0,-2.12806,-2.12806
74.1,-2.11459,-2.11459
74.2,-2.10112,-2.10112
74.3,-2.08765,-2.08765
74.4,-2.07418,-2.07418
74.5,-2.0607,-2.0607
74.6,-2.04723,-2.04723
74.7,-2.03375,-2.03375
74.8,-2.02027,-2.02027
74.9,-2.00679,-2.00679
75.0,-1.99331,-1.99331
75.1,-1.97982,-1.97982
75.2,-1.96634,-1.96634
75.3,-1.95285,-1.95285
75.4,-1.93936,-1.93936
75.5,-1.92587,-1.92587
75.6,-1.91238,-1.91238
75.7,-1.89889,-1.89889
75.8,-1.88539,-1.88539
75.9,-1.8719,-1.8719
76.0,-1.8584,-1.8584
76.1,-1.84491,-1.84491
76.2,-1.83141,-1.83141
76.3,-1.81791,-1.81791
76.4,-1.80442,-1.80442
76.5,-1.79092,-1.79092
76.6,-1.77742,-1.77742
76.7,-1.76392,-1.76392
76.8,-1.75042,-1.75042
76.9,-1.73692,-1.73692
77.0,-1.72342,-1.72342
77.1,-1.70992,-1.70992
77.2,-1.69642,-1.69642
77.3,-1.68292,-1.68292
77.4,-1.66942,-1.66942
77.5,-1.65592,-1.65592
77.6,-1.64242,-1.64242
77.7,-1.62892,-1.62892
77.8,-1.61542,-1.61542
77.9,-1.60192,-1.60192
78.0,-1.58843,-1.58843
78.1,-1.57493,-1.57493
78.2,-1.56143,-1.56143
78.3,-1.54794,-1.54794
78.4,-1.53444,-1.53444
78.5,-1.52095,-1.52095
78.6,-1.50746,-1.50746
78.7,-1.49397,-1.49397
78.8,-1.48048,-1.48048
78.9,-1.46699,-1.46699
79.0,-1.4535,-1.4535
79.1,-1.44002,-1.44002
79.2,-1.42653,-1.42653
79.3,-1.41305,-1.41305
79.4,-1.39957,-1.39957
79.5,-1.38609,-1.38609
79.6,-1.37261,-1.37261
79.7,-1.35914,-1.35914
79.8,-1.34567,-1.34567
79.9,-1.3322,-1.3322
80.0,-1.31873,-1.31873
80.1,-1.30526,-1.30526
80.2,-1.2918,-1.2918
80.3,-1.27834,-1.27834
80.4,-1.26488,-1.26488
80.5,-1.25142,-1.25142
80.6,-1.23797,-1.23797
80.7,-1.22452,-1.22452
80.8,-1.21107,-1.21107
80.9,-1.19763,-1.19763
81.0,-1.18419,-1.18419
81.1,-1.17075,-1.17075
81.2,-1.15732,-1.15732
81.3,-1.14389,-1.14389
81.4,-1.13046,-1.13046
81.5,-1.11703,-1.11703
81.6,-1.10361,-1.10361
81.7,-1.0902,-1.0902
81.8,-1.07679,-1.07679
81.9,-1.06338,-1.06338
82.0,-1.04997,-1.04997
82.1,-1.03657,-1.03657
82.2,-1.02318,-1.02318
82.3,-1.00978,-1.00978
82.4,-0.996396,-0.996396
82.5,-0.983013,-0.983013
82.6,-0.969635,-0.969635
82.7,-0.956262,-0.956262
82.8,-0.942893,-0.942893
82.9,-0.929529,-0.929529
83.0,-0.916171,-0.916171
83.1,-0.902817,-0.902817
83.2,-0.889469,-0.889469
83.3,-0.876126,-0.876126
83.4,-0.862788,-0.862788
83.5,-0.849456,-0.849456
83.6,-0.83613,-0.83613
83.7,-0.822809,-0.822809
83.8,-0.809495,-0.809495
83.9,-0.796186,-0.796186
84.0,-0.782883,-0.782883
84.1,-0.769586,-0.769586
84.2,-0.756296,-0.756296
84.3,-0.743012,-0.743012
84.4,-0.729734,-0.729734
84.5,-0.716463,-0.716463
84.6,-0.703199,-0.703199
84.7,-0.689941,-0.689941
84.8,-0.67669,-0.67669
84.9,-0.663447,-0.663447
85.0,-0.65021,-0.65021
85.1,-0.636981,-0.636981
85.2,-0.623759,-0.623759
85.3,-0.610544,-0.610544
85.4,-0.597337,-0.597337
85.5,-0.584137,-0.584137
85.6,-0.570946,-0.570946
85.7,-0.557762,-0.557762
85.8,-0.544586,-0.544586
85.9,-0.531419,-0.531419
86.0,-0.518259,-0.518259
86.1,-0.505108,-0.505108
86.2,-0.491966,-0.491966
86.3,-0.478831,-0.478831
86.4,-0.465706,-0.465706
86.5,-0.452589,-0.452589
86.6,-0.439482,-0.439482
86.7,-0.426383,-0.426383
86.8,-0.413294,-0.413294
86.9,-0.400214,-0.400214
87.0,-0.387143,-0.387143
87.1,-0.374081,-0.374081
