Angle (deg),Magnitude (dB),Phase (deg)
22.6,-8.68953,-2.36443
22.7,-8.69611,-2.36602
22.8,-8.70272,-2.36767
22.9,-8.70937,-2.36937
23.0,-8.71607,-2.37113
23.1,-8.7228,-2.37294
23.2,-8.72957,-2.37481
23.3,-8.73638,-2.37673
23.4,-8.74323,-2.37872
23.5,-8.75012,-2.38075
23.6,-8.75705,-2.38285
23.7,-8.76402,-2.38501
23.8,-8.77103,-2.38722
23.9,-8.77808,-2.38949
24.0,-8.78517,-2.39183
24.1,-8.79229,-2.39422
24.2,-8.79946,-2.39667
24.3,-8.80667,-2.39918
24.4,-8.81392,-2.40175
24.5,-8.82121,-2.40438
24.6,-8.82853,-2.40708
24.7,-8.8359,-2.40983
24.8,-8.84331,-2.41265
24.9,-8.85076,-2.41552
25.0,-8.85825,-2.41846
25.1,-8.86578,-2.42146
25.2,-8.87335,-2.42452
25.3,-8.88095,-2.42765
25.4,-8.8886,-2.43083
25.5,-8.89629,-2.43408
25.6,-8.90402,-2.43738
25.7,-8.91179,-2.44075
25.8,-8.9196,-2.44418
25.9,-8.92746,-2.44768
26.0,-8.93535,-2.45123
26.1,-8.94328,-2.45484
26.2,-8.95125,-2.45852
26.3,-8.95927,-2.46225
26.4,-8.96732,-2.46605
26.5,-8.97542,-2.4699
26.6,-8.98355,-2.47382
26.7,-8.99173,-2.47779
26.8,-8.99995,-2.48183
26.9,-9.00821,-2.48592
27.0,-9.01651,-2.49007
27.1,-9.02485,-2.49428
27.2,-9.03323,-2.49854
27.3,-9.04165,-2.50286
27.4,-9.05012,-2.50724
27.5,-9.05863,-2.51167
27.6,-9.06717,-2.51616
27.7,-9.07576,-2.5207
27.8,-9.0844,-2.5253
27.9,-9.09307,-2.52995
28.0,-9.10179,-2.53465
28.1,-9.11054,-2.53941
28.2,-9.11934,-2.54421
28.3,-9.12819,-2.54906
28.4,-9.13707,-2.55397
28.5,-9.146,-2.55892
28.6,-9.15497,-2.56392
28.7,-9.16398,-2.56896
28.8,-9.17303,-2.57405
28.9,-9.18213,-2.57919
29.0,-9.19127,-2.58436
29.1,-9.20046,-2.58959
29.2,-9.20969,-2.59485
29.3,-9.21896,-2.60015
29.4,-9.22828,-2.60549
29.5,-9.23764,-2.61087
29.6,-9.24704,-2.61629
29.7,-9.25649,-2.62175
29.8,-9.26599,-2.62723
29.9,-9.27553,-2.63276
30.0,-9.28511,-2.63831
30.1,-9.29474,-2.6439
30.2,-9.30442,-2.64951
30.3,-9.31414,-2.65516
30.4,-9.32391,-2.66083
30.5,-9.33372,-2.66653
30.6,-9.34358,-2.67225
30.7,-9.35349,-2.678
30.8,-9.36344,-2.68377
30.9,-9.37345,-2.68956
31.0,-9.3835,-2.69536
31.1,-9.3936,-2.70119
31.2,-9.40374,-2.70703
31.3,-9.41394,-2.71289
31.4,-9.42418,-2.71877
31.5,-9.43448,-2.72465
31.6,-9.44482,-2.73055
31.7,-9.45522,-2.73645
31.8,-9.46567,-2.74237
31.9,-9.47616,-2.74829
32.0,-9.48671,-2.75422
32.1,-9.49731,-2.76015
32.2,-9.50796,-2.76608
32.3,-9.51867,-2.77202
32.4,-9.52943,-2.77795
32.5,-9.54024,-2.78388
32.6,-9.55111,-2.78981
32.7,-9.56203,-2.79574
32.8,-9.573,-2.80166
32.9,-9.58403,-2.80757
33.0,-9.59512,-2.81348
33.1,-9.60626,-2.81937
33.2,-9.61747,-2.82526
33.3,-9.62872,-2.83113
33.4,-9.64004,-2.83699
33.5,-9.65142,-2.84283
33.6,-9.66285,-2.84866
33.7,-9.67434,-2.85447
33.8,-9.6859,-2.86026
33.9,-9.69752,-2.86603
34.0,-9.70919,-2.87179
34.1,-9.72093,-2.87752
34.2,-9.73274,-2.88322
34.3,-9.7446,-2.8889
34.4,-9.75653,-2.89456
34.5,-9.76853,-2.90019
34.6,-9.78059,-2.9058
34.7,-9.79271,-2.91137
34.8,-9.80491,-2.91692
34.9,-9.81717,-2.92244
35.0,-9.8295,-2.92792
35.1,-9.8419,-2.93338
35.2,-9.85437,-2.9388
35.3,-9.86691,-2.94419
35.4,-9.87952,-2.94955
35.5,-9.8922,-2.95487
35.6,-9.90495,-2.96016
35.7,-9.91778,-2.96541
35.8,-9.93068,-2.97063
35.9,-9.94366,-2.97581
36.0,-9.95672,-2.98096
36.1,-9.96985,-2.98606
36.2,-9.98305,-2.99113
36.3,-9.99634,-2.99616
36.4,-10.0097,-3.00116
36.5,-10.0232,-3.00611
36.6,-10.0367,-3.01103
36.7,-10.0503,-3.01591
36.8,-10.064,-3.02076
36.9,-10.0778,-3.02556
37.0,-10.0916,-3.03033
37.1,-10.1056,-3.03506
37.2,-10.1196,-3.03975
37.3,-10.1337,-3.0444
37.4,-10.1479,-3.04902
37.5,-10.1622,-3.0536
37.6,-10.1766,-3.05814
37.7,-10.1911,-3.06265
37.8,-10.2056,-3.06713
37.9,-10.2203,-3.07157
38.0,-10.2351,-3.07598
38.1,-10.2499,-3.08035
38.2,-10.2649,-3.08469
38.3,-10.2799,-3.089
38.4,-10.295,-3.09328
38.5,-10.3103,-3.09753
38.6,-10.3256,-3.10176
38.7,-10.3411,-3.10595
38.8,-10.3566,-3.11012
38.9,-10.3723,-3.11426
39.0,-10.388,-3.11839
39.1,-10.4039,-3.12248
39.2,-10.4198,-3.12656
39.3,-10.4359,-3.13062
39.4,-10.4521,-3.13466
39.5,-10.4684,-3.13869
39.6,-10.4848,-3.1427
39.7,-10.5013,-3.14669
39.8,-10.5179,-3.15068
39.9,-10.5346,-3.15465
40.0,-10.5515,-3.15862
40.1,-10.5684,-3.16258
40.2,-10.5855,-3.16654
40.3,-10.6027,-3.1705
40.4,-10.62,-3.17445
40.5,-10.6375,-3.17841
40.6,-10.655,-3.18237
40.7,-10.6727,-3.18634
40.8,-10.6905,-3.19032
40.9,-10.7084,-3.19431
41.0,-10.7265,-3.19831
41.1,-10.7447,-3.20233
41.2,-10.763,-3.20636
41.3,-10.7814,-3.21042
41.4,-10.8,-3.2145
41.5,-10.8187,-3.2186
41.6,-10.8375,-3.22273
41.7,-10.8565,-3.22689
41.8,-10.8756,-3.23109
41.9,-10.8949,-3.23532
42.0,-10.9142,-3.23959
42.1,-10.9337,-3.2439
42.2,-10.9534,-3.24825
42.3,-10.9732,-3.25265
42.4,-10.9931,-3.2571
42.5,-11.0132,-3.2616
42.6,-11.0335,-3.26616
42.7,-11.0538,-3.27077
42.8,-11.0744,-3.27545
42.9,-11.095,-3.28019
43.0,-11.1158,-3.285
43.1,-11.1368,-3.28988
43.2,-11.1579,-3.29483
43.3,-11.1792,-3.29985
43.4,-11.2006,-3.30496
43.5,-11.2222,-3.31014
43.6,-11.244,-3.31541
43.7,-11.2659,-3.32077
43.8,-11.2879,-3.32622
43.9,-11.3102,-3.33177
44.0,-11.3326,-3.33741
44.1,-11.3551,-3.34315
44.2,-11.3778,-3.34899
44.3,-11.4007,-3.35494
44.4,-11.4238,-3.361
44.5,-11.447,-3.36718
44.6,-11.4704,-3.37347
44.7,-11.4939,-3.37987
44.8,-11.5177,-3.3864
44.9,-11.5416,-3.39306
45.0,-11.5657,-3.39984
45.1,-11.5899,-3.40675
45.2,-11.6144,-3.4138
45.3,-11.639,-3.42098
45.4,-11.6638,-3.42831
45.5,-11.6888,-3.43578
45.6,-11.714,-3.44339
45.7,-11.7394,-3.45115
45.8,-11.765,-3.45907
45.9,-11.7907,-3.46714
46.0,-11.8167,-3.47537
46.1,-11.8428,-3.48376
46.2,-11.8691,-3.49232
46.3,-11.8957,-3.50104
46.4,-11.9224,-3.50993
46.5,-11.9493,-3.519
46.6,-11.9764,-3.52824
46.7,-12.0038,-3.53766
46.8,-12.0313,-3.54727
46.9,-12.0591,-3.55706
47.0,-12.087,-3.56703
47.1,-12.1152,-3.5772
47.2,-12.1436,-3.58756
47.3,-12.1722,-3.59811
47.4,-12.201,-3.60886
47.5,-12.2301,-3.61982
47.6,-12.2594,-3.63098
47.7,-12.2888,-3.64235
47.8,-12.3186,-3.65392
47.9,-12.3485,-3.66571
48.0,-12.3787,-3.67772
48.1,-12.4091,-3.68994
48.2,-12.4397,-3.70238
48.3,-12.4706,-3.71505
48.4,-12.5018,-3.72794
48.5,-12.5331,-3.74106
48.6,-12.5647,-3.75442
48.7,-12.5966,-3.76801
48.8,-12.6287,-3.78183
48.9,-12.6611,-3.79589
49.0,-12.6937,-3.8102
49.1,-12.7266,-3.82475
49.2,-12.7597,-3.83955
49.3,-12.7931,-3.8546
49.4,-12.8268,-3.8699
49.5,-12.8607,-3.88546
49.6,-12.895,-3.90128
49.7,-12.9294,-3.91736
49.8,-12.9642,-3.9337
49.9,-12.9993,-3.95031
50.0,-13.0346,-3.96719
50.1,-13.0702,-3.98434
50.2,-13.1062,-4.00177
50.3,-13.1424,-4.01948
50.4,-13.1789,-4.03746
50.5,-13.2157,-4.05574
50.6,-13.2529,-4.0743
50.7,-13.2903,-4.09315
50.8,-13.3281,-4.1123
50.9,-13.3661,-4.13174
51.0,-13.4045,-4.15149
51.1,-13.4433,-4.17154
51.2,-13.4823,-4.19189
51.3,-13.5217,-4.21256
51.4,-13.5614,-4.23354
51.5,-13.6015,-4.25484
51.6,-13.6419,-4.27647
51.7,-13.6827,-4.29842
51.8,-13.7239,-4.3207
51.9,-13.7654,-4.34331
52.0,-13.8072,-4.36627
52.1,-13.8495,-4.38957
52.2,-13.8921,-4.41321
52.3,-13.9351,-4.43721
52.4,-13.9785,-4.46157
52.5,-14.0223,-4.48628
52.6,-14.0665,-4.51137
52.7,-14.1111,-4.53683
52.8,-14.1561,-4.56266
52.9,-14.2016,-4.58889
53.0,-14.2475,-4.6155
53.1,-14.2938,-4.6425
53.2,-14.3405,-4.66991
53.3,-14.3877,-4.69773
53.4,-14.4353,-4.72596
53.5,-14.4834,-4.75462
53.6,-14.532,-4.78371
53.7,-14.5811,-4.81323
53.8,-14.6306,-4.8432
53.9,-14.6806,-4.87363
54.0,-14.7311,-4.90451
54.1,-14.7822,-4.93587
54.2,-14.8337,-4.96771
54.3,-14.8858,-5.00003
54.4,-14.9384,-5.03286
54.5,-14.9915,-5.0662
54.6,-15.0452,-5.10005
54.7,-15.0995,-5.13444
54.8,-15.1543,-5.16937
54.9,-15.2097,-5.20486
55.0,-15.2657,-5.24091
55.1,-15.3224,-5.27754
55.2,-15.3796,-5.31477
55.3,-15.4374,-5.35261
55.4,-15.4959,-5.39106
55.5,-15.5551,-5.43016
55.6,-15.6149,-5.46991
55.7,-15.6753,-5.51033
55.8,-15.7365,-5.55144
55.9,-15.7983,-5.59325
56.0,-15.8609,-5.63578
56.1,-15.9242,-5.67906
56.2,-15.9883,-5.72311
56.3,-16.0531,-5.76794
56.4,-16.1186,-5.81357
56.5,-16.185,-5.86004
56.6,-16.2521,-5.90736
56.7,-16.3201,-5.95556
56.8,-16.3889,-6.00466
56.9,-16.4586,-6.0547
57.0,-16.5292,-6.1057
57.1,-16.6006,-6.15769
57.2,-16.6729,-6.2107
57.3,-16.7462,-6.26477
57.4,-16.8204,-6.31992
57.5,-16.8957,-6.3762
57.6,-16.9719,-6.43365
57.7,-17.0491,-6.49229
57.8,-17.1273,-6.55217
57.9,-17.2066,-6.61334
58.0,-17.2871,-6.67584
58.1,-17.3686,-6.73971
58.2,-17.4512,-6.80501
58.3,-17.5351,-6.87179
58.4,-17.6201,-6.9401
58.5,-17.7064,-7.01
58.6,-17.7939,-7.08155
58.7,-17.8827,-7.1548
58.8,-17.9729,-7.22984
58.9,-18.0643,-7.30672
59.0,-18.1572,-7.38553
59.1,-18.2515,-7.46633
59.2,-18.3473,-7.54921
59.3,-18.4446,-7.63426
59.4,-18.5434,-7.72156
59.5,-18.6439,-7.81122
59.6,-18.7459,-7.90333
59.7,-18.8497,-7.998
59.8,-18.9551,-8.09534
59.9,-19.0624,-8.19547
60.0,-19.1715,-8.29853
60.1,-19.2824,-8.40464
60.2,-19.3954,-8.51395
60.3,-19.5103,-8.6266
60.4,-19.6273,-8.74277
60.5,-19.7464,-8.86262
60.6,-19.8677,-8.98634
60.7,-19.9913,-9.11412
60.8,-20.1172,-9.24617
60.9,-20.2456,-9.38271
61.0,-20.3765,-9.52398
61.1,-20.5099,-9.67023
61.2,-20.6461,-9.82175
61.3,-20.785,-9.97881
61.4,-20.9268,-10.1417
61.5,-21.0716,-10.3109
61.6,-21.2195,-10.4866
61.7,-21.3706,-10.6693
61.8,-21.525,-10.8593
61.9,-21.6829,-11.0572
62.0,-21.8444,-11.2635
62.1,-22.0097,-11.4786
62.2,-22.1788,-11.7032
62.3,-22.3521,-11.9379
62.4,-22.5296,-12.1835
62.5,-22.7115,-12.4405
62.6,-22.898,-12.71
62.7,-23.0894,-12.9928
62.8,-23.2858,-13.29
62.9,-23.4876,-13.6025
63.0,-23.6948,-13.9317
63.1,-23.9079,-14.2788
63.2,-24.1272,-14.6455
63.3,-24.3528,-15.0333
63.4,-24.5851,-15.444
63.5,-24.8246,-15.8798
63.6,-25.0716,-16.3429
63.7,-25.3264,-16.836
63.8,-25.5895,-17.362
63.9,-25.8615,-17.9242
64.0,-26.1427,-18.5262
64.1,-26.4337,-19.1725
64.2,-26.7351,-19.8678
64.3,-27.0475,-20.6178
64.4,-27.3715,-21.4288
64.5,-27.7079,-22.3083
64.6,-28.0572,-23.2647
64.7,-28.4203,-24.3082
64.8,-28.7979,-25.4502
64.9,-29.1907,-26.7045
65.0,-29.5994,-28.0869
65.1,-30.0246,-29.6164
65.2,-30.4667,-31.3151
65.3,-30.926,-33.2091
65.4,-31.4021,-35.3292
65.5,-31.8943,-37.7115
65.6,-32.4008,-40.3979
65.7,-32.9183,-43.436
65.8,-33.442,-46.879
65.9,-33.9642,-50.7829
66.0,-34.474,-55.2026
66.1,-34.9562,-60.1836
66.2,-35.3915,-65.7495
66.3,-35.7567,-71.8859
66.4,-36.0272,-78.5242
66.5,-36.1805,-85.5316
66.6,-36.2015,-92.7185
66.7,-36.0863,-99.864
66.8,-35.8432,-106.755
66.9,-35.4907,-113.219
67.0,-35.0524,-119.15
67.1,-34.553,-124.499
67.2,-34.0143,-129.269
67.3,-33.4542,-133.492
67.4,-32.8861,-137.219
67.5,-32.3197,-140.506
67.6,-31.7615,-143.408
67.7,-31.2157,-145.977
67.8,-30.685,-148.258
67.9,-30.1708,-150.291
68.0,-29.6735,-152.109
68.1,-29.1934,-153.742
68.2,-28.7301,-155.215
68.3,-28.283,-156.548
68.4,-27.8516,-157.759
68.5,-27.4351,-158.863
68.6,-27.0329,-159.873
68.7,-26.6441,-160.8
68.8,-26.268,-161.653
68.9,-25.904,-162.441
69.0,-25.5514,-163.17
69.1,-25.2095,-163.846
69.2,-24.8778,-164.475
69.3,-24.5557,-165.062
69.4,-24.2427,-165.61
69.5,-23.9383,-166.124
69.6,-23.642,-166.605
69.7,-23.3534,-167.058
69.8,-23.0722,-167.484
69.9,-22.7979,-167.886
70.0,-22.5303,-168.265
70.1,-22.2689,-168.624
70.2,-22.0135,-168.964
70.3,-21.7638,-169.287
70.4,-21.5196,-169.593
70.5,-21.2805,-169.885
70.6,-21.0464,-170.162
70.7,-20.8171,-170.427
70.8,-20.5923,-170.679
70.9,-20.3718,-170.92
71.0,-20.1555,-171.151
71.1,-19.9432,-171.372
71.2,-19.7348,-171.583
71.3,-19.53,-171.786
71.4,-19.3287,-171.98
71.5,-19.1309,-172.167
71.6,-18.9363,-172.347
71.7,-18.7449,-172.52
71.8,-18.5566,-172.686
71.9,-18.3711,-172.846
72.0,-18.1885,-173.001
72.1,-18.0086,-173.15
72.2,-17.8314,-173.294
72.3,-17.6567,-173.433
72.4,-17.4844,-173.567
72.5,-17.3145,-173.697
72.6,-17.1469,-173.822
72.7,-16.9816,-173.944
72.8,-16.8184,-174.062
72.9,-16.6573,-174.176
73.0,-16.4982,-174.287
73.1,-16.3411,-174.394
73.2,-16.1859,-174.499
73.3,-16.0325,-174.6
73.4,-15.8809,-174.698
73.5,-15.7311,-174.794
73.6,-15.5829,-174.887
73.7,-15.4364,-174.978
73.8,-15.2915,-175.066
73.9,-15.1482,-175.151
74.0,-15.0064,-175.235
74.1,-14.866,-175.316
74.2,-14.727,-175.395
74.3,-14.5895,-175.473
74.4,-14.4533,-175.548
74.5,-14.3184,-175.622
74.6,-14.1849,-175.693
74.7,-14.0525,-175.764
74.8,-13.9214,-175.832
74.9,-13.7915,-175.899
75.0,-13.6628,-175.964
75.1,-13.5352,-176.028
75.2,-13.4087,-176.091
75.3,-13.2832,-176.152
75.4,-13.1589,-176.212
75.5,-13.0355,-176.27
75.6,-12.9132,-176.328
75.7,-12.7918,-176.384
75.8,-12.6715,-176.439
75.9,-12.552,-176.493
76.0,-12.4335,-176.545
76.1,-12.3158,-176.597
76.2,-12.1991,-176.648
76.3,-12.0832,-176.698
76.4,-11.9681,-176.747
76.5,-11.8538,-176.795
76.6,-11.7404,-176.842
76.7,-11.6277,-176.888
76.8,-11.5158,-176.933
76.9,-11.4047,-176.978
77.0,-11.2943,-177.022
77.1,-11.1846,-177.065
77.2,-11.0756,-177.107
77.3,-10.9673,-177.148
77.4,-10.8597,-177.189
77.5,-10.7527,-177.229
77.6,-10.6464,-177.269
77.7,-10.5408,-177.308
77.8,-10.4357,-177.346
77.9,-10.3313,-177.384
78.0,-10.2274,-177.421
78.1,-10.1242,-177.457
78.2,-10.0215,-177.493
78.3,-9.91939,-177.529
78.4,-9.81782,-177.564
78.5,-9.7168,-177.598
78.6,-9.61631,-177.632
78.7,-9.51634,-177.665
78.8,-9.41688,-177.698
78.9,-9.31791,-177.731
79.0,-9.21945,-177.763
79.1,-9.12146,-177.794
79.2,-9.02394,-177.826
79.3,-8.92689,-177.856
79.4,-8.83029,-177.887
79.5,-8.73414,-177.917
79.6,-8.63842,-177.946
79.7,-8.54314,-177.975
79.8,-8.44827,-178.004
79.9,-8.35382,-178.033
80.0,-8.25977,-178.061
80.1,-8.16613,-178.089
80.2,-8.07287,-178.116
80.3,-7.97999,-178.143
80.4,-7.8875,-178.17
80.5,-7.79536,-178.197
80.6,-7.7036,-178.223
80.7,-7.61218,-178.249
80.8,-7.52112,-178.274
80.9,-7.4304,-178.3
81.0,-7.34001,-178.325
81.1,-7.24996,-178.35
81.2,-7.16022,-178.374
81.3,-7.07081,-178.398
81.4,-6.9817,-178.422
81.5,-6.8929,-178.446
81.6,-6.8044,-178.47
81.7,-6.7162,-178.493
81.8,-6.62828,-178.516
81.9,-6.54065,-178.539
82.0,-6.45329,-178.562
82.1,-6.36621,-178.584
82.2,-6.2794,-178.607
82.3,-6.19284,-178.629
82.4,-6.10655,-178.651
82.5,-6.0205,-178.672
82.6,-5.93471,-178.694
82.7,-5.84915,-178.715
82.8,-5.76384,-178.736
82.9,-5.67875,-178.757
83.0,-5.5939,-178.778
83.1,-5.50927,-178.799
83.2,-5.42486,-178.819
83.3,-5.34066,-178.839
83.4,-5.25668,-178.859
83.5,-5.1729,-178.879
83.6,-5.08933,-178.899
83.7,-5.00595,-178.919
83.8,-4.92277,-178.939
83.9,-4.83978,-178.958
84.0,-4.75697,-178.977
84.1,-4.67435,-178.997
84.2,-4.5919,-179.016
84.3,-4.50963,-179.035
84.4,-4.42753,-179.053
84.5,-4.3456,-179.072
84.6,-4.26383,-179.091
84.7,-4.18221,-179.109
84.8,-4.10076,-179.127
84.9,-4.01946,-179.146
85.0,-3.9383,-179.164
85.1,-3.85729,-179.182
85.2,-3.77643,-179.2
85.3,-3.6957,-179.218
85.4,-3.6151,-179.236
85.5,-3.53464,-179.253
85.6,-3.4543,-179.271
85.7,-3.37409,-179.288
85.8,-3.29401,-179.306
85.9,-3.21404,-179.323
86.0,-3.13418,-179.341
86.1,-3.05444,-179.358
86.2,-2.9748,-179.375
86.3,-2.89527,-179.392
86.4,-2.81585,-179.409
86.5,-2.73652,-179.426
86.6,-2.65729,-179.443
86.7,-2.57815,-179.46
86.8,-2.4991,-179.477
86.9,-2.42014,-179.493
87.0,-2.34127,-179.51
87.1,-2.26247,-179.527
87.2,-2.18375,-179.543
87.3,-2.10511,-179.56
87.4,-2.02654,-179.576
87.5,-1.94804,-179.593
87.6,-1.86961,-179.609
87.7,-1.79124,-179.626
87.8,-1.71294,-179.642
87.9,-1.63469,-179.659
88.0,-1.55649,-179.675
88.1,-1.47835,-179.691
88.2,-1.40026,-179.707
88.3,-1.32221,-179.724
88.4,-1.24421,-179.74
88.5,-1.16625,-179.756
88.6,-1.08833,-179.773
88.7,-1.01045,-179.789
88.8,-0.932597,-179.805
